original_index,unit1_rgb3,original_unit1_pwr3_best-beam,original_unit1_pwr3
4164,../scenario36/unit1/rgb3/frame_11-49-00.222840.jpg,33,./unit1/pwr3/pwr_11-48-59.559673.txt
4165,../scenario36/unit1/rgb3/frame_11-49-00.322941.jpg,34,./unit1/pwr3/pwr_11-48-59.659566.txt
4166,../scenario36/unit1/rgb3/frame_11-49-00.423042.jpg,33,./unit1/pwr3/pwr_11-48-59.759799.txt
4167,../scenario36/unit1/rgb3/frame_11-49-00.523143.jpg,33,./unit1/pwr3/pwr_11-48-59.859609.txt
4168,../scenario36/unit1/rgb3/frame_11-49-00.623244.jpg,33,./unit1/pwr3/pwr_11-48-59.960052.txt
4169,../scenario36/unit1/rgb3/frame_11-49-00.723345.jpg,33,./unit1/pwr3/pwr_11-49-00.060068.txt
4170,../scenario36/unit1/rgb3/frame_11-49-00.823446.jpg,34,./unit1/pwr3/pwr_11-49-00.159782.txt
4171,../scenario36/unit1/rgb3/frame_11-49-00.923547.jpg,33,./unit1/pwr3/pwr_11-49-00.260286.txt
4172,../scenario36/unit1/rgb3/frame_11-49-01.023648.jpg,34,./unit1/pwr3/pwr_11-49-00.360209.txt
4173,../scenario36/unit1/rgb3/frame_11-49-01.123749.jpg,34,./unit1/pwr3/pwr_11-49-00.459702.txt
4174,../scenario36/unit1/rgb3/frame_11-49-01.223850.jpg,33,./unit1/pwr3/pwr_11-49-00.559940.txt
4175,../scenario36/unit1/rgb3/frame_11-49-01.323951.jpg,33,./unit1/pwr3/pwr_11-49-00.659333.txt
4176,../scenario36/unit1/rgb3/frame_11-49-01.424052.jpg,33,./unit1/pwr3/pwr_11-49-00.759964.txt
4177,../scenario36/unit1/rgb3/frame_11-49-01.524153.jpg,33,./unit1/pwr3/pwr_11-49-00.859572.txt
4178,../scenario36/unit1/rgb3/frame_11-49-01.624254.jpg,33,./unit1/pwr3/pwr_11-49-00.959866.txt
4179,../scenario36/unit1/rgb3/frame_11-49-01.724355.jpg,33,./unit1/pwr3/pwr_11-49-01.060105.txt
4180,../scenario36/unit1/rgb3/frame_11-49-01.824456.jpg,34,./unit1/pwr3/pwr_11-49-01.159555.txt
4181,../scenario36/unit1/rgb3/frame_11-49-01.924557.jpg,34,./unit1/pwr3/pwr_11-49-01.260092.txt
4182,../scenario36/unit1/rgb3/frame_11-49-02.024658.jpg,34,./unit1/pwr3/pwr_11-49-01.359614.txt
4183,../scenario36/unit1/rgb3/frame_11-49-02.124759.jpg,33,./unit1/pwr3/pwr_11-49-01.459890.txt
4184,../scenario36/unit1/rgb3/frame_11-49-02.224860.jpg,33,./unit1/pwr3/pwr_11-49-01.560002.txt
4185,../scenario36/unit1/rgb3/frame_11-49-02.324961.jpg,34,./unit1/pwr3/pwr_11-49-01.659968.txt
4186,../scenario36/unit1/rgb3/frame_11-49-02.425062.jpg,33,./unit1/pwr3/pwr_11-49-01.760138.txt
4187,../scenario36/unit1/rgb3/frame_11-49-02.525163.jpg,33,./unit1/pwr3/pwr_11-49-01.859934.txt
4188,../scenario36/unit1/rgb3/frame_11-49-02.625264.jpg,33,./unit1/pwr3/pwr_11-49-01.959289.txt
4189,../scenario36/unit1/rgb3/frame_11-49-02.725365.jpg,33,./unit1/pwr3/pwr_11-49-02.059734.txt
4190,../scenario36/unit1/rgb3/frame_11-49-02.825466.jpg,33,./unit1/pwr3/pwr_11-49-02.160292.txt
4191,../scenario36/unit1/rgb3/frame_11-49-02.925567.jpg,34,./unit1/pwr3/pwr_11-49-02.260040.txt
4192,../scenario36/unit1/rgb3/frame_11-49-03.025668.jpg,34,./unit1/pwr3/pwr_11-49-02.359264.txt
4193,../scenario36/unit1/rgb3/frame_11-49-03.125769.jpg,33,./unit1/pwr3/pwr_11-49-02.459535.txt
4194,../scenario36/unit1/rgb3/frame_11-49-03.225870.jpg,33,./unit1/pwr3/pwr_11-49-02.559807.txt
4195,../scenario36/unit1/rgb3/frame_11-49-03.325971.jpg,33,./unit1/pwr3/pwr_11-49-02.659567.txt
4196,../scenario36/unit1/rgb3/frame_11-49-03.426072.jpg,34,./unit1/pwr3/pwr_11-49-02.759737.txt
4197,../scenario36/unit1/rgb3/frame_11-49-03.526173.jpg,33,./unit1/pwr3/pwr_11-49-02.859393.txt
4198,../scenario36/unit1/rgb3/frame_11-49-03.626274.jpg,33,./unit1/pwr3/pwr_11-49-02.960181.txt
4199,../scenario36/unit1/rgb3/frame_11-49-03.726375.jpg,33,./unit1/pwr3/pwr_11-49-03.060275.txt
4200,../scenario36/unit1/rgb3/frame_11-49-03.826476.jpg,34,./unit1/pwr3/pwr_11-49-03.159412.txt
4201,../scenario36/unit1/rgb3/frame_11-49-03.926577.jpg,34,./unit1/pwr3/pwr_11-49-03.259737.txt
4202,../scenario36/unit1/rgb3/frame_11-49-04.026678.jpg,33,./unit1/pwr3/pwr_11-49-03.360067.txt
4203,../scenario36/unit1/rgb3/frame_11-49-04.126779.jpg,34,./unit1/pwr3/pwr_11-49-03.460244.txt
4204,../scenario36/unit1/rgb3/frame_11-49-04.226880.jpg,33,./unit1/pwr3/pwr_11-49-03.560257.txt
4205,../scenario36/unit1/rgb3/frame_11-49-04.326981.jpg,34,./unit1/pwr3/pwr_11-49-03.660282.txt
4206,../scenario36/unit1/rgb3/frame_11-49-04.427082.jpg,33,./unit1/pwr3/pwr_11-49-03.759823.txt
4207,../scenario36/unit1/rgb3/frame_11-49-04.527183.jpg,33,./unit1/pwr3/pwr_11-49-03.859966.txt
4208,../scenario36/unit1/rgb3/frame_11-49-04.627284.jpg,34,./unit1/pwr3/pwr_11-49-03.959668.txt
4209,../scenario36/unit1/rgb3/frame_11-49-04.727385.jpg,34,./unit1/pwr3/pwr_11-49-04.060183.txt
4210,../scenario36/unit1/rgb3/frame_11-49-04.827486.jpg,33,./unit1/pwr3/pwr_11-49-04.159570.txt
4211,../scenario36/unit1/rgb3/frame_11-49-04.927587.jpg,33,./unit1/pwr3/pwr_11-49-04.260194.txt
4212,../scenario36/unit1/rgb3/frame_11-49-05.027688.jpg,33,./unit1/pwr3/pwr_11-49-04.359318.txt
4213,../scenario36/unit1/rgb3/frame_11-49-05.127789.jpg,33,./unit1/pwr3/pwr_11-49-04.460086.txt
4214,../scenario36/unit1/rgb3/frame_11-49-05.227890.jpg,33,./unit1/pwr3/pwr_11-49-04.559396.txt
4215,../scenario36/unit1/rgb3/frame_11-49-05.327991.jpg,33,./unit1/pwr3/pwr_11-49-04.659547.txt
4216,../scenario36/unit1/rgb3/frame_11-49-05.428092.jpg,33,./unit1/pwr3/pwr_11-49-04.760029.txt
4217,../scenario36/unit1/rgb3/frame_11-49-05.528193.jpg,34,./unit1/pwr3/pwr_11-49-04.859471.txt
4218,../scenario36/unit1/rgb3/frame_11-49-05.628294.jpg,34,./unit1/pwr3/pwr_11-49-04.960310.txt
4219,../scenario36/unit1/rgb3/frame_11-49-05.728395.jpg,33,./unit1/pwr3/pwr_11-49-05.059825.txt
4220,../scenario36/unit1/rgb3/frame_11-49-05.828496.jpg,34,./unit1/pwr3/pwr_11-49-05.159469.txt
4221,../scenario36/unit1/rgb3/frame_11-49-05.928597.jpg,33,./unit1/pwr3/pwr_11-49-05.259909.txt
4222,../scenario36/unit1/rgb3/frame_11-49-06.028698.jpg,34,./unit1/pwr3/pwr_11-49-05.360286.txt
4223,../scenario36/unit1/rgb3/frame_11-49-06.128799.jpg,33,./unit1/pwr3/pwr_11-49-05.459985.txt
4224,../scenario36/unit1/rgb3/frame_11-49-06.228900.jpg,33,./unit1/pwr3/pwr_11-49-05.559676.txt
4225,../scenario36/unit1/rgb3/frame_11-49-06.329001.jpg,33,./unit1/pwr3/pwr_11-49-05.659708.txt
4226,../scenario36/unit1/rgb3/frame_11-49-06.429102.jpg,33,./unit1/pwr3/pwr_11-49-05.759955.txt
4227,../scenario36/unit1/rgb3/frame_11-49-06.529203.jpg,34,./unit1/pwr3/pwr_11-49-05.860218.txt
4228,../scenario36/unit1/rgb3/frame_11-49-06.629304.jpg,33,./unit1/pwr3/pwr_11-49-05.959763.txt
4229,../scenario36/unit1/rgb3/frame_11-49-06.729405.jpg,33,./unit1/pwr3/pwr_11-49-06.059850.txt
4230,../scenario36/unit1/rgb3/frame_11-49-06.829506.jpg,33,./unit1/pwr3/pwr_11-49-06.160000.txt
4231,../scenario36/unit1/rgb3/frame_11-49-06.929607.jpg,33,./unit1/pwr3/pwr_11-49-06.259348.txt
4232,../scenario36/unit1/rgb3/frame_11-49-07.029708.jpg,33,./unit1/pwr3/pwr_11-49-06.359570.txt
4233,../scenario36/unit1/rgb3/frame_11-49-07.129809.jpg,33,./unit1/pwr3/pwr_11-49-06.459457.txt
4234,../scenario36/unit1/rgb3/frame_11-49-07.229910.jpg,33,./unit1/pwr3/pwr_11-49-06.559664.txt
4235,../scenario36/unit1/rgb3/frame_11-49-07.330011.jpg,34,./unit1/pwr3/pwr_11-49-06.659957.txt
4236,../scenario36/unit1/rgb3/frame_11-49-07.430112.jpg,34,./unit1/pwr3/pwr_11-49-06.759918.txt
4237,../scenario36/unit1/rgb3/frame_11-49-07.530213.jpg,33,./unit1/pwr3/pwr_11-49-06.860078.txt
4238,../scenario36/unit1/rgb3/frame_11-49-07.630314.jpg,33,./unit1/pwr3/pwr_11-49-06.960212.txt
4239,../scenario36/unit1/rgb3/frame_11-49-07.730415.jpg,34,./unit1/pwr3/pwr_11-49-07.060037.txt
4240,../scenario36/unit1/rgb3/frame_11-49-07.830516.jpg,33,./unit1/pwr3/pwr_11-49-07.160230.txt
4241,../scenario36/unit1/rgb3/frame_11-49-07.930617.jpg,34,./unit1/pwr3/pwr_11-49-07.259513.txt
4242,../scenario36/unit1/rgb3/frame_11-49-08.030718.jpg,33,./unit1/pwr3/pwr_11-49-07.360191.txt
4243,../scenario36/unit1/rgb3/frame_11-49-08.130819.jpg,34,./unit1/pwr3/pwr_11-49-07.459375.txt
4244,../scenario36/unit1/rgb3/frame_11-49-08.230920.jpg,34,./unit1/pwr3/pwr_11-49-07.559477.txt
4245,../scenario36/unit1/rgb3/frame_11-49-08.331021.jpg,33,./unit1/pwr3/pwr_11-49-07.660018.txt
4246,../scenario36/unit1/rgb3/frame_11-49-08.431122.jpg,34,./unit1/pwr3/pwr_11-49-07.759511.txt
4247,../scenario36/unit1/rgb3/frame_11-49-08.531223.jpg,33,./unit1/pwr3/pwr_11-49-07.860009.txt
4248,../scenario36/unit1/rgb3/frame_11-49-08.597957.jpg,33,./unit1/pwr3/pwr_11-49-07.959272.txt
4249,../scenario36/unit1/rgb3/frame_11-49-08.731425.jpg,34,./unit1/pwr3/pwr_11-49-08.060074.txt
4250,../scenario36/unit1/rgb3/frame_11-49-08.798159.jpg,34,./unit1/pwr3/pwr_11-49-08.159408.txt
4251,../scenario36/unit1/rgb3/frame_11-49-08.931627.jpg,33,./unit1/pwr3/pwr_11-49-08.260218.txt
4252,../scenario36/unit1/rgb3/frame_11-49-08.998361.jpg,34,./unit1/pwr3/pwr_11-49-08.359260.txt
4253,../scenario36/unit1/rgb3/frame_11-49-09.098462.jpg,33,./unit1/pwr3/pwr_11-49-08.459902.txt
4254,../scenario36/unit1/rgb3/frame_11-49-09.198563.jpg,34,./unit1/pwr3/pwr_11-49-08.559910.txt
4255,../scenario36/unit1/rgb3/frame_11-49-09.298664.jpg,33,./unit1/pwr3/pwr_11-49-08.659267.txt
4256,../scenario36/unit1/rgb3/frame_11-49-09.398765.jpg,33,./unit1/pwr3/pwr_11-49-08.759876.txt
4257,../scenario36/unit1/rgb3/frame_11-49-09.498866.jpg,33,./unit1/pwr3/pwr_11-49-08.859263.txt
4258,../scenario36/unit1/rgb3/frame_11-49-09.598967.jpg,33,./unit1/pwr3/pwr_11-49-08.959539.txt
4259,../scenario36/unit1/rgb3/frame_11-49-09.699068.jpg,33,./unit1/pwr3/pwr_11-49-09.060039.txt
4260,../scenario36/unit1/rgb3/frame_11-49-09.799169.jpg,33,./unit1/pwr3/pwr_11-49-09.160230.txt
4261,../scenario36/unit1/rgb3/frame_11-49-09.899270.jpg,34,./unit1/pwr3/pwr_11-49-09.259442.txt
4262,../scenario36/unit1/rgb3/frame_11-49-09.999371.jpg,33,./unit1/pwr3/pwr_11-49-09.359624.txt
4263,../scenario36/unit1/rgb3/frame_11-49-10.099472.jpg,33,./unit1/pwr3/pwr_11-49-09.459304.txt
4264,../scenario36/unit1/rgb3/frame_11-49-10.199573.jpg,33,./unit1/pwr3/pwr_11-49-09.559239.txt
4265,../scenario36/unit1/rgb3/frame_11-49-10.299674.jpg,34,./unit1/pwr3/pwr_11-49-09.659982.txt
4266,../scenario36/unit1/rgb3/frame_11-49-10.399775.jpg,33,./unit1/pwr3/pwr_11-49-09.760031.txt
4267,../scenario36/unit1/rgb3/frame_11-49-10.499876.jpg,33,./unit1/pwr3/pwr_11-49-09.859534.txt
4268,../scenario36/unit1/rgb3/frame_11-49-10.599977.jpg,33,./unit1/pwr3/pwr_11-49-09.959679.txt
4269,../scenario36/unit1/rgb3/frame_11-49-10.700078.jpg,33,./unit1/pwr3/pwr_11-49-10.059567.txt
4270,../scenario36/unit1/rgb3/frame_11-49-10.800179.jpg,34,./unit1/pwr3/pwr_11-49-10.159622.txt
4271,../scenario36/unit1/rgb3/frame_11-49-10.900280.jpg,33,./unit1/pwr3/pwr_11-49-10.259290.txt
4272,../scenario36/unit1/rgb3/frame_11-49-11.000381.jpg,33,./unit1/pwr3/pwr_11-49-10.360207.txt
4273,../scenario36/unit1/rgb3/frame_11-49-11.100482.jpg,33,./unit1/pwr3/pwr_11-49-10.460212.txt
4474,../scenario36/unit1/rgb3/frame_11-49-31.220783.jpg,34,./unit1/pwr3/pwr_11-49-30.559677.txt
4475,../scenario36/unit1/rgb3/frame_11-49-31.320884.jpg,34,./unit1/pwr3/pwr_11-49-30.659918.txt
4476,../scenario36/unit1/rgb3/frame_11-49-31.420985.jpg,34,./unit1/pwr3/pwr_11-49-30.760286.txt
4477,../scenario36/unit1/rgb3/frame_11-49-31.521086.jpg,34,./unit1/pwr3/pwr_11-49-30.859326.txt
4478,../scenario36/unit1/rgb3/frame_11-49-31.621187.jpg,33,./unit1/pwr3/pwr_11-49-30.959940.txt
4479,../scenario36/unit1/rgb3/frame_11-49-31.721288.jpg,33,./unit1/pwr3/pwr_11-49-31.059355.txt
4480,../scenario36/unit1/rgb3/frame_11-49-31.821389.jpg,34,./unit1/pwr3/pwr_11-49-31.159412.txt
4481,../scenario36/unit1/rgb3/frame_11-49-31.921490.jpg,34,./unit1/pwr3/pwr_11-49-31.260262.txt
4482,../scenario36/unit1/rgb3/frame_11-49-32.021591.jpg,33,./unit1/pwr3/pwr_11-49-31.359314.txt
4483,../scenario36/unit1/rgb3/frame_11-49-32.121692.jpg,33,./unit1/pwr3/pwr_11-49-31.459635.txt
4484,../scenario36/unit1/rgb3/frame_11-49-32.221793.jpg,34,./unit1/pwr3/pwr_11-49-31.559822.txt
4485,../scenario36/unit1/rgb3/frame_11-49-32.321894.jpg,34,./unit1/pwr3/pwr_11-49-31.659781.txt
4486,../scenario36/unit1/rgb3/frame_11-49-32.421995.jpg,34,./unit1/pwr3/pwr_11-49-31.759406.txt
4487,../scenario36/unit1/rgb3/frame_11-49-32.522096.jpg,33,./unit1/pwr3/pwr_11-49-31.860204.txt
4488,../scenario36/unit1/rgb3/frame_11-49-32.622197.jpg,34,./unit1/pwr3/pwr_11-49-31.960287.txt
4489,../scenario36/unit1/rgb3/frame_11-49-32.722298.jpg,34,./unit1/pwr3/pwr_11-49-32.060006.txt
4490,../scenario36/unit1/rgb3/frame_11-49-32.822399.jpg,34,./unit1/pwr3/pwr_11-49-32.160084.txt
4491,../scenario36/unit1/rgb3/frame_11-49-32.922500.jpg,34,./unit1/pwr3/pwr_11-49-32.260001.txt
4492,../scenario36/unit1/rgb3/frame_11-49-33.022601.jpg,34,./unit1/pwr3/pwr_11-49-32.359710.txt
4493,../scenario36/unit1/rgb3/frame_11-49-33.122702.jpg,34,./unit1/pwr3/pwr_11-49-32.459670.txt
4494,../scenario36/unit1/rgb3/frame_11-49-33.222803.jpg,34,./unit1/pwr3/pwr_11-49-32.559383.txt
4495,../scenario36/unit1/rgb3/frame_11-49-33.322904.jpg,34,./unit1/pwr3/pwr_11-49-32.660204.txt
4496,../scenario36/unit1/rgb3/frame_11-49-33.423005.jpg,34,./unit1/pwr3/pwr_11-49-32.759536.txt
4497,../scenario36/unit1/rgb3/frame_11-49-33.523106.jpg,34,./unit1/pwr3/pwr_11-49-32.859804.txt
4498,../scenario36/unit1/rgb3/frame_11-49-33.623207.jpg,34,./unit1/pwr3/pwr_11-49-32.959403.txt
4499,../scenario36/unit1/rgb3/frame_11-49-33.723308.jpg,34,./unit1/pwr3/pwr_11-49-33.059908.txt
4500,../scenario36/unit1/rgb3/frame_11-49-33.823409.jpg,34,./unit1/pwr3/pwr_11-49-33.159436.txt
4501,../scenario36/unit1/rgb3/frame_11-49-33.923510.jpg,34,./unit1/pwr3/pwr_11-49-33.260171.txt
4502,../scenario36/unit1/rgb3/frame_11-49-34.023611.jpg,34,./unit1/pwr3/pwr_11-49-33.359693.txt
4503,../scenario36/unit1/rgb3/frame_11-49-34.123712.jpg,34,./unit1/pwr3/pwr_11-49-33.459330.txt
4504,../scenario36/unit1/rgb3/frame_11-49-34.223813.jpg,34,./unit1/pwr3/pwr_11-49-33.559954.txt
4505,../scenario36/unit1/rgb3/frame_11-49-34.323914.jpg,34,./unit1/pwr3/pwr_11-49-33.660041.txt
4506,../scenario36/unit1/rgb3/frame_11-49-34.424015.jpg,34,./unit1/pwr3/pwr_11-49-33.759386.txt
4507,../scenario36/unit1/rgb3/frame_11-49-34.524116.jpg,34,./unit1/pwr3/pwr_11-49-33.860058.txt
4508,../scenario36/unit1/rgb3/frame_11-49-34.624217.jpg,34,./unit1/pwr3/pwr_11-49-33.959736.txt
4509,../scenario36/unit1/rgb3/frame_11-49-34.724318.jpg,35,./unit1/pwr3/pwr_11-49-34.060091.txt
4510,../scenario36/unit1/rgb3/frame_11-49-34.824419.jpg,34,./unit1/pwr3/pwr_11-49-34.159768.txt
4511,../scenario36/unit1/rgb3/frame_11-49-34.924520.jpg,34,./unit1/pwr3/pwr_11-49-34.259347.txt
4512,../scenario36/unit1/rgb3/frame_11-49-35.024621.jpg,34,./unit1/pwr3/pwr_11-49-34.359296.txt
4513,../scenario36/unit1/rgb3/frame_11-49-35.124722.jpg,34,./unit1/pwr3/pwr_11-49-34.459828.txt
4514,../scenario36/unit1/rgb3/frame_11-49-35.224823.jpg,34,./unit1/pwr3/pwr_11-49-34.559764.txt
4515,../scenario36/unit1/rgb3/frame_11-49-35.324924.jpg,34,./unit1/pwr3/pwr_11-49-34.659743.txt
4516,../scenario36/unit1/rgb3/frame_11-49-35.425025.jpg,34,./unit1/pwr3/pwr_11-49-34.759768.txt
4517,../scenario36/unit1/rgb3/frame_11-49-35.525126.jpg,34,./unit1/pwr3/pwr_11-49-34.860161.txt
4518,../scenario36/unit1/rgb3/frame_11-49-35.625227.jpg,34,./unit1/pwr3/pwr_11-49-34.959881.txt
4519,../scenario36/unit1/rgb3/frame_11-49-35.725328.jpg,34,./unit1/pwr3/pwr_11-49-35.059787.txt
4520,../scenario36/unit1/rgb3/frame_11-49-35.825429.jpg,34,./unit1/pwr3/pwr_11-49-35.159255.txt
4521,../scenario36/unit1/rgb3/frame_11-49-35.925530.jpg,34,./unit1/pwr3/pwr_11-49-35.260149.txt
4522,../scenario36/unit1/rgb3/frame_11-49-36.025631.jpg,34,./unit1/pwr3/pwr_11-49-35.359329.txt
4523,../scenario36/unit1/rgb3/frame_11-49-36.125732.jpg,34,./unit1/pwr3/pwr_11-49-35.460187.txt
4524,../scenario36/unit1/rgb3/frame_11-49-36.225833.jpg,34,./unit1/pwr3/pwr_11-49-35.559507.txt
4525,../scenario36/unit1/rgb3/frame_11-49-36.325934.jpg,34,./unit1/pwr3/pwr_11-49-35.659362.txt
4526,../scenario36/unit1/rgb3/frame_11-49-36.426035.jpg,34,./unit1/pwr3/pwr_11-49-35.759807.txt
4527,../scenario36/unit1/rgb3/frame_11-49-36.526136.jpg,34,./unit1/pwr3/pwr_11-49-35.859504.txt
4528,../scenario36/unit1/rgb3/frame_11-49-36.626237.jpg,34,./unit1/pwr3/pwr_11-49-35.959329.txt
4529,../scenario36/unit1/rgb3/frame_11-49-36.726338.jpg,34,./unit1/pwr3/pwr_11-49-36.060203.txt
4530,../scenario36/unit1/rgb3/frame_11-49-36.826439.jpg,34,./unit1/pwr3/pwr_11-49-36.159657.txt
4531,../scenario36/unit1/rgb3/frame_11-49-36.926540.jpg,34,./unit1/pwr3/pwr_11-49-36.259903.txt
4532,../scenario36/unit1/rgb3/frame_11-49-37.026641.jpg,34,./unit1/pwr3/pwr_11-49-36.359957.txt
4533,../scenario36/unit1/rgb3/frame_11-49-37.126742.jpg,34,./unit1/pwr3/pwr_11-49-36.459913.txt
4534,../scenario36/unit1/rgb3/frame_11-49-37.226843.jpg,34,./unit1/pwr3/pwr_11-49-36.559764.txt
4535,../scenario36/unit1/rgb3/frame_11-49-37.326944.jpg,34,./unit1/pwr3/pwr_11-49-36.659297.txt
4536,../scenario36/unit1/rgb3/frame_11-49-37.427045.jpg,34,./unit1/pwr3/pwr_11-49-36.759996.txt
4537,../scenario36/unit1/rgb3/frame_11-49-37.527146.jpg,34,./unit1/pwr3/pwr_11-49-36.860178.txt
4538,../scenario36/unit1/rgb3/frame_11-49-37.627247.jpg,33,./unit1/pwr3/pwr_11-49-36.959879.txt
4539,../scenario36/unit1/rgb3/frame_11-49-37.727348.jpg,34,./unit1/pwr3/pwr_11-49-37.059323.txt
4540,../scenario36/unit1/rgb3/frame_11-49-37.827449.jpg,34,./unit1/pwr3/pwr_11-49-37.159267.txt
4541,../scenario36/unit1/rgb3/frame_11-49-37.927550.jpg,34,./unit1/pwr3/pwr_11-49-37.259706.txt
4542,../scenario36/unit1/rgb3/frame_11-49-38.027651.jpg,34,./unit1/pwr3/pwr_11-49-37.359875.txt
4543,../scenario36/unit1/rgb3/frame_11-49-38.127752.jpg,35,./unit1/pwr3/pwr_11-49-37.459939.txt
4544,../scenario36/unit1/rgb3/frame_11-49-38.227853.jpg,33,./unit1/pwr3/pwr_11-49-37.559986.txt
4545,../scenario36/unit1/rgb3/frame_11-49-38.327954.jpg,33,./unit1/pwr3/pwr_11-49-37.660016.txt
4546,../scenario36/unit1/rgb3/frame_11-49-38.428055.jpg,33,./unit1/pwr3/pwr_11-49-37.760061.txt
4547,../scenario36/unit1/rgb3/frame_11-49-38.528156.jpg,34,./unit1/pwr3/pwr_11-49-37.859252.txt
4548,../scenario36/unit1/rgb3/frame_11-49-38.628257.jpg,35,./unit1/pwr3/pwr_11-49-37.959896.txt
4549,../scenario36/unit1/rgb3/frame_11-49-38.728358.jpg,34,./unit1/pwr3/pwr_11-49-38.059317.txt
4550,../scenario36/unit1/rgb3/frame_11-49-38.828459.jpg,34,./unit1/pwr3/pwr_11-49-38.159963.txt
4551,../scenario36/unit1/rgb3/frame_11-49-38.928560.jpg,34,./unit1/pwr3/pwr_11-49-38.259979.txt
4552,../scenario36/unit1/rgb3/frame_11-49-39.028661.jpg,33,./unit1/pwr3/pwr_11-49-38.359296.txt
4553,../scenario36/unit1/rgb3/frame_11-49-39.128762.jpg,34,./unit1/pwr3/pwr_11-49-38.459311.txt
4554,../scenario36/unit1/rgb3/frame_11-49-39.228863.jpg,34,./unit1/pwr3/pwr_11-49-38.560190.txt
4555,../scenario36/unit1/rgb3/frame_11-49-39.328964.jpg,34,./unit1/pwr3/pwr_11-49-38.659675.txt
4556,../scenario36/unit1/rgb3/frame_11-49-39.429065.jpg,34,./unit1/pwr3/pwr_11-49-38.759571.txt
4557,../scenario36/unit1/rgb3/frame_11-49-39.529166.jpg,34,./unit1/pwr3/pwr_11-49-38.859649.txt
4558,../scenario36/unit1/rgb3/frame_11-49-39.629267.jpg,34,./unit1/pwr3/pwr_11-49-38.960207.txt
4559,../scenario36/unit1/rgb3/frame_11-49-39.729368.jpg,34,./unit1/pwr3/pwr_11-49-39.059406.txt
4560,../scenario36/unit1/rgb3/frame_11-49-39.829469.jpg,34,./unit1/pwr3/pwr_11-49-39.160077.txt
4561,../scenario36/unit1/rgb3/frame_11-49-39.929570.jpg,34,./unit1/pwr3/pwr_11-49-39.259621.txt
4562,../scenario36/unit1/rgb3/frame_11-49-40.029671.jpg,34,./unit1/pwr3/pwr_11-49-39.360157.txt
4563,../scenario36/unit1/rgb3/frame_11-49-40.129772.jpg,34,./unit1/pwr3/pwr_11-49-39.460018.txt
4564,../scenario36/unit1/rgb3/frame_11-49-40.229873.jpg,34,./unit1/pwr3/pwr_11-49-39.559773.txt
4565,../scenario36/unit1/rgb3/frame_11-49-40.329974.jpg,34,./unit1/pwr3/pwr_11-49-39.659461.txt
4566,../scenario36/unit1/rgb3/frame_11-49-40.430075.jpg,34,./unit1/pwr3/pwr_11-49-39.759992.txt
4567,../scenario36/unit1/rgb3/frame_11-49-40.530176.jpg,33,./unit1/pwr3/pwr_11-49-39.859482.txt
4568,../scenario36/unit1/rgb3/frame_11-49-40.630277.jpg,34,./unit1/pwr3/pwr_11-49-39.959999.txt
4569,../scenario36/unit1/rgb3/frame_11-49-40.730378.jpg,34,./unit1/pwr3/pwr_11-49-40.059995.txt
4570,../scenario36/unit1/rgb3/frame_11-49-40.830479.jpg,34,./unit1/pwr3/pwr_11-49-40.159565.txt
4571,../scenario36/unit1/rgb3/frame_11-49-40.930580.jpg,34,./unit1/pwr3/pwr_11-49-40.259369.txt
4572,../scenario36/unit1/rgb3/frame_11-49-41.030681.jpg,34,./unit1/pwr3/pwr_11-49-40.359738.txt
4573,../scenario36/unit1/rgb3/frame_11-49-41.130782.jpg,34,./unit1/pwr3/pwr_11-49-40.460176.txt
4574,../scenario36/unit1/rgb3/frame_11-49-41.230883.jpg,34,./unit1/pwr3/pwr_11-49-40.559514.txt
4575,../scenario36/unit1/rgb3/frame_11-49-41.330984.jpg,34,./unit1/pwr3/pwr_11-49-40.659375.txt
4576,../scenario36/unit1/rgb3/frame_11-49-41.431085.jpg,34,./unit1/pwr3/pwr_11-49-40.759987.txt
4577,../scenario36/unit1/rgb3/frame_11-49-41.531186.jpg,34,./unit1/pwr3/pwr_11-49-40.859849.txt
4578,../scenario36/unit1/rgb3/frame_11-49-41.631287.jpg,34,./unit1/pwr3/pwr_11-49-40.960050.txt
4579,../scenario36/unit1/rgb3/frame_11-49-41.731388.jpg,34,./unit1/pwr3/pwr_11-49-41.060097.txt
4580,../scenario36/unit1/rgb3/frame_11-49-41.798122.jpg,34,./unit1/pwr3/pwr_11-49-41.159595.txt
4581,../scenario36/unit1/rgb3/frame_11-49-41.898223.jpg,34,./unit1/pwr3/pwr_11-49-41.259760.txt
4582,../scenario36/unit1/rgb3/frame_11-49-41.998324.jpg,34,./unit1/pwr3/pwr_11-49-41.359645.txt
4583,../scenario36/unit1/rgb3/frame_11-49-42.098425.jpg,34,./unit1/pwr3/pwr_11-49-41.459332.txt
4584,../scenario36/unit1/rgb3/frame_11-49-42.198526.jpg,34,./unit1/pwr3/pwr_11-49-41.559292.txt
4585,../scenario36/unit1/rgb3/frame_11-49-42.298627.jpg,34,./unit1/pwr3/pwr_11-49-41.659585.txt
4586,../scenario36/unit1/rgb3/frame_11-49-42.398728.jpg,34,./unit1/pwr3/pwr_11-49-41.760244.txt
4587,../scenario36/unit1/rgb3/frame_11-49-42.498829.jpg,34,./unit1/pwr3/pwr_11-49-41.859437.txt
4588,../scenario36/unit1/rgb3/frame_11-49-42.598930.jpg,34,./unit1/pwr3/pwr_11-49-41.959272.txt
