original_index,unit1_lidar1,original_unit1_pwr3_best-beam,original_unit1_pwr3
29144,../scenario36/unit1/lidar1/lidar_frame_13-44-35.274306.csv,25,./unit1/pwr3/pwr_13-44-33.350040.txt
13581,../scenario36/unit1/lidar1/lidar_frame_12-11-41.322279.csv,35,./unit1/pwr3/pwr_12-11-39.388774.txt
8932,../scenario36/unit1/lidar1/lidar_frame_11-56-58.311413.csv,1,./unit1/pwr3/pwr_11-56-56.360112.txt
18829,../scenario36/unit1/lidar1/lidar_frame_12-20-26.119406.csv,18,./unit1/pwr3/pwr_12-20-24.189046.txt
32278,../scenario36/unit1/lidar1/lidar_frame_13-49-49.491915.csv,34,./unit1/pwr3/pwr_13-49-47.550225.txt
13834,../scenario36/unit1/lidar1/lidar_frame_12-12-06.619925.csv,34,./unit1/pwr3/pwr_12-12-04.688541.txt
12772,../scenario36/unit1/lidar1/lidar_frame_12-10-20.430475.csv,34,./unit1/pwr3/pwr_12-10-18.488989.txt
6277,../scenario36/unit1/lidar1/lidar_frame_11-52-32.788113.csv,14,./unit1/pwr3/pwr_11-52-30.859238.txt
6807,../scenario36/unit1/lidar1/lidar_frame_11-53-25.783246.csv,34,./unit1/pwr3/pwr_11-53-23.860163.txt
28472,../scenario36/unit1/lidar1/lidar_frame_13-43-28.080691.csv,15,./unit1/pwr3/pwr_13-43-26.149911.txt
26787,../scenario36/unit1/lidar1/lidar_frame_13-40-38.797342.csv,5,./unit1/pwr3/pwr_13-40-36.849827.txt
15794,../scenario36/unit1/lidar1/lidar_frame_12-15-22.650347.csv,47,./unit1/pwr3/pwr_12-15-20.688749.txt
6246,../scenario36/unit1/lidar1/lidar_frame_11-52-29.688543.csv,22,./unit1/pwr3/pwr_11-52-27.759367.txt
31932,../scenario36/unit1/lidar1/lidar_frame_13-49-14.895425.csv,34,./unit1/pwr3/pwr_13-49-12.950259.txt
31057,../scenario36/unit1/lidar1/lidar_frame_13-47-46.604869.csv,32,./unit1/pwr3/pwr_13-47-44.650621.txt
12933,../scenario36/unit1/lidar1/lidar_frame_12-10-36.528927.csv,34,./unit1/pwr3/pwr_12-10-34.589012.txt
24463,../scenario36/unit1/lidar1/lidar_frame_13-36-44.471065.csv,36,./unit1/pwr3/pwr_13-36-42.550252.txt
16940,../scenario36/unit1/lidar1/lidar_frame_12-17-17.238538.csv,5,./unit1/pwr3/pwr_12-17-15.289099.txt
10646,../scenario36/unit1/lidar1/lidar_frame_12-04-09.368108.csv,5,./unit1/pwr3/pwr_12-04-07.408617.txt
31862,../scenario36/unit1/lidar1/lidar_frame_13-49-07.096361.csv,33,./unit1/pwr3/pwr_13-49-05.150496.txt
29828,../scenario36/unit1/lidar1/lidar_frame_13-45-43.667950.csv,3,./unit1/pwr3/pwr_13-45-41.750665.txt
16679,../scenario36/unit1/lidar1/lidar_frame_12-16-51.141105.csv,3,./unit1/pwr3/pwr_12-16-49.188473.txt
28292,../scenario36/unit1/lidar1/lidar_frame_13-43-10.082434.csv,55,./unit1/pwr3/pwr_13-43-08.150322.txt
21813,../scenario36/unit1/lidar1/lidar_frame_12-25-25.439178.csv,25,./unit1/pwr3/pwr_12-25-23.488405.txt
11133,../scenario36/unit1/lidar1/lidar_frame_12-04-58.062897.csv,41,./unit1/pwr3/pwr_12-04-56.109005.txt
8778,../scenario36/unit1/lidar1/lidar_frame_11-56-42.913019.csv,27,./unit1/pwr3/pwr_11-56-40.959678.txt
3217,../scenario36/unit1/lidar1/lidar_frame_11-47-26.819177.csv,34,./unit1/pwr3/pwr_11-47-24.859558.txt
26735,../scenario36/unit1/lidar1/lidar_frame_13-40-33.598147.csv,5,./unit1/pwr3/pwr_13-40-31.650073.txt
26788,../scenario36/unit1/lidar1/lidar_frame_13-40-38.897322.csv,16,./unit1/pwr3/pwr_13-40-36.949909.txt
12174,../scenario36/unit1/lidar1/lidar_frame_12-09-20.636394.csv,32,./unit1/pwr3/pwr_12-09-18.689245.txt
3540,../scenario36/unit1/lidar1/lidar_frame_11-47-59.115865.csv,34,./unit1/pwr3/pwr_11-47-57.159318.txt
29206,../scenario36/unit1/lidar1/lidar_frame_13-44-41.474184.csv,5,./unit1/pwr3/pwr_13-44-39.549839.txt
17372,../scenario36/unit1/lidar1/lidar_frame_12-18-00.434278.csv,61,./unit1/pwr3/pwr_12-17-58.488704.txt
12899,../scenario36/unit1/lidar1/lidar_frame_12-10-33.129506.csv,34,./unit1/pwr3/pwr_12-10-31.188365.txt
27186,../scenario36/unit1/lidar1/lidar_frame_13-41-18.693294.csv,52,./unit1/pwr3/pwr_13-41-16.750256.txt
24699,../scenario36/unit1/lidar1/lidar_frame_13-37-08.068670.csv,5,./unit1/pwr3/pwr_13-37-06.150280.txt
20838,../scenario36/unit1/lidar1/lidar_frame_12-23-47.049336.csv,4,./unit1/pwr3/pwr_12-23-45.089193.txt
16792,../scenario36/unit1/lidar1/lidar_frame_12-17-02.440168.csv,11,./unit1/pwr3/pwr_12-17-00.489144.txt
25374,../scenario36/unit1/lidar1/lidar_frame_13-38-15.612094.csv,1,./unit1/pwr3/pwr_13-38-13.650347.txt
10348,../scenario36/unit1/lidar1/lidar_frame_12-03-39.570896.csv,5,./unit1/pwr3/pwr_12-03-37.608399.txt
21546,../scenario36/unit1/lidar1/lidar_frame_12-24-58.742200.csv,33,./unit1/pwr3/pwr_12-24-56.788428.txt
25936,../scenario36/unit1/lidar1/lidar_frame_13-39-12.606162.csv,61,./unit1/pwr3/pwr_13-39-10.650499.txt
13155,../scenario36/unit1/lidar1/lidar_frame_12-10-58.726768.csv,34,./unit1/pwr3/pwr_12-10-56.788857.txt
20102,../scenario36/unit1/lidar1/lidar_frame_12-22-33.406712.csv,8,./unit1/pwr3/pwr_12-22-31.488569.txt
29769,../scenario36/unit1/lidar1/lidar_frame_13-45-37.768103.csv,62,./unit1/pwr3/pwr_13-45-35.850388.txt
13916,../scenario36/unit1/lidar1/lidar_frame_12-12-14.819210.csv,38,./unit1/pwr3/pwr_12-12-12.888763.txt
27115,../scenario36/unit1/lidar1/lidar_frame_13-41-11.594119.csv,59,./unit1/pwr3/pwr_13-41-09.649755.txt
27259,../scenario36/unit1/lidar1/lidar_frame_13-41-25.992780.csv,35,./unit1/pwr3/pwr_13-41-24.050008.txt
15329,../scenario36/unit1/lidar1/lidar_frame_12-14-36.104614.csv,5,./unit1/pwr3/pwr_12-14-34.189120.txt
10361,../scenario36/unit1/lidar1/lidar_frame_12-03-40.870733.csv,10,./unit1/pwr3/pwr_12-03-38.908473.txt
15880,../scenario36/unit1/lidar1/lidar_frame_12-15-31.249365.csv,50,./unit1/pwr3/pwr_12-15-29.288703.txt
27910,../scenario36/unit1/lidar1/lidar_frame_13-42-31.886036.csv,33,./unit1/pwr3/pwr_13-42-29.949682.txt
24333,../scenario36/unit1/lidar1/lidar_frame_13-36-31.472409.csv,58,./unit1/pwr3/pwr_13-36-29.550604.txt
31698,../scenario36/unit1/lidar1/lidar_frame_13-48-50.697781.csv,34,./unit1/pwr3/pwr_13-48-48.750105.txt
4619,../scenario36/unit1/lidar1/lidar_frame_11-49-47.005025.csv,34,./unit1/pwr3/pwr_11-49-45.060264.txt
30708,../scenario36/unit1/lidar1/lidar_frame_13-47-11.708743.csv,34,./unit1/pwr3/pwr_13-47-09.749873.txt
30787,../scenario36/unit1/lidar1/lidar_frame_13-47-19.608027.csv,34,./unit1/pwr3/pwr_13-47-17.650086.txt
26081,../scenario36/unit1/lidar1/lidar_frame_13-39-27.105027.csv,11,./unit1/pwr3/pwr_13-39-25.150559.txt
11256,../scenario36/unit1/lidar1/lidar_frame_12-05-10.361804.csv,35,./unit1/pwr3/pwr_12-05-08.408439.txt
4946,../scenario36/unit1/lidar1/lidar_frame_11-50-19.701774.csv,45,./unit1/pwr3/pwr_11-50-17.760204.txt
31603,../scenario36/unit1/lidar1/lidar_frame_13-48-41.198620.csv,34,./unit1/pwr3/pwr_13-48-39.249791.txt
15843,../scenario36/unit1/lidar1/lidar_frame_12-15-27.549613.csv,25,./unit1/pwr3/pwr_12-15-25.588823.txt
26291,../scenario36/unit1/lidar1/lidar_frame_13-39-48.102438.csv,28,./unit1/pwr3/pwr_13-39-46.149738.txt
29660,../scenario36/unit1/lidar1/lidar_frame_13-45-26.869875.csv,20,./unit1/pwr3/pwr_13-45-24.949747.txt
19121,../scenario36/unit1/lidar1/lidar_frame_12-20-55.316545.csv,20,./unit1/pwr3/pwr_12-20-53.388293.txt
18122,../scenario36/unit1/lidar1/lidar_frame_12-19-15.426643.csv,17,./unit1/pwr3/pwr_12-19-13.488627.txt
25416,../scenario36/unit1/lidar1/lidar_frame_13-38-19.811650.csv,29,./unit1/pwr3/pwr_13-38-17.850349.txt
10431,../scenario36/unit1/lidar1/lidar_frame_12-03-47.870518.csv,53,./unit1/pwr3/pwr_12-03-45.908426.txt
6238,../scenario36/unit1/lidar1/lidar_frame_11-52-28.888984.csv,3,./unit1/pwr3/pwr_11-52-26.959848.txt
3875,../scenario36/unit1/lidar1/lidar_frame_11-48-32.612528.csv,34,./unit1/pwr3/pwr_11-48-30.660206.txt
27350,../scenario36/unit1/lidar1/lidar_frame_13-41-35.091997.csv,37,./unit1/pwr3/pwr_13-41-33.149816.txt
21407,../scenario36/unit1/lidar1/lidar_frame_12-24-43.943455.csv,34,./unit1/pwr3/pwr_12-24-41.989226.txt
5406,../scenario36/unit1/lidar1/lidar_frame_11-51-05.697295.csv,7,./unit1/pwr3/pwr_11-51-03.760198.txt
5672,../scenario36/unit1/lidar1/lidar_frame_11-51-32.294445.csv,8,./unit1/pwr3/pwr_11-51-30.359901.txt
32435,../scenario36/unit1/lidar1/lidar_frame_13-50-05.190263.csv,35,./unit1/pwr3/pwr_13-50-03.249891.txt
29845,../scenario36/unit1/lidar1/lidar_frame_13-45-45.367446.csv,53,./unit1/pwr3/pwr_13-45-43.450260.txt
24620,../scenario36/unit1/lidar1/lidar_frame_13-37-00.169460.csv,22,./unit1/pwr3/pwr_13-36-58.249702.txt
17382,../scenario36/unit1/lidar1/lidar_frame_12-18-01.434191.csv,59,./unit1/pwr3/pwr_12-17-59.488328.txt
15053,../scenario36/unit1/lidar1/lidar_frame_12-14-08.507681.csv,18,./unit1/pwr3/pwr_12-14-06.589046.txt
28700,../scenario36/unit1/lidar1/lidar_frame_13-43-50.878136.csv,11,./unit1/pwr3/pwr_13-43-48.950233.txt
20198,../scenario36/unit1/lidar1/lidar_frame_12-22-43.005657.csv,3,./unit1/pwr3/pwr_12-22-41.088683.txt
30605,../scenario36/unit1/lidar1/lidar_frame_13-47-01.409797.csv,34,./unit1/pwr3/pwr_13-46-59.449892.txt
16751,../scenario36/unit1/lidar1/lidar_frame_12-16-58.340713.csv,25,./unit1/pwr3/pwr_12-16-56.389052.txt
29352,../scenario36/unit1/lidar1/lidar_frame_13-44-56.072473.csv,15,./unit1/pwr3/pwr_13-44-54.150015.txt
5853,../scenario36/unit1/lidar1/lidar_frame_11-51-50.392569.csv,7,./unit1/pwr3/pwr_11-51-48.459879.txt
10269,../scenario36/unit1/lidar1/lidar_frame_12-03-31.671858.csv,28,./unit1/pwr3/pwr_12-03-29.708436.txt
6165,../scenario36/unit1/lidar1/lidar_frame_11-52-21.589287.csv,31,./unit1/pwr3/pwr_11-52-19.659909.txt
26716,../scenario36/unit1/lidar1/lidar_frame_13-40-31.698211.csv,49,./unit1/pwr3/pwr_13-40-29.750076.txt
10953,../scenario36/unit1/lidar1/lidar_frame_12-04-40.064816.csv,7,./unit1/pwr3/pwr_12-04-38.109177.txt
4832,../scenario36/unit1/lidar1/lidar_frame_11-50-08.302729.csv,38,./unit1/pwr3/pwr_11-50-06.359531.txt
7056,../scenario36/unit1/lidar1/lidar_frame_11-53-50.680477.csv,41,./unit1/pwr3/pwr_11-53-48.760150.txt
30177,../scenario36/unit1/lidar1/lidar_frame_13-46-18.564118.csv,25,./unit1/pwr3/pwr_13-46-16.650168.txt
18114,../scenario36/unit1/lidar1/lidar_frame_12-19-14.626361.csv,15,./unit1/pwr3/pwr_12-19-12.688797.txt
3769,../scenario36/unit1/lidar1/lidar_frame_11-48-22.013515.csv,34,./unit1/pwr3/pwr_11-48-20.059289.txt
10966,../scenario36/unit1/lidar1/lidar_frame_12-04-41.364736.csv,12,./unit1/pwr3/pwr_12-04-39.409334.txt
19332,../scenario36/unit1/lidar1/lidar_frame_12-21-16.414326.csv,8,./unit1/pwr3/pwr_12-21-14.488284.txt
16113,../scenario36/unit1/lidar1/lidar_frame_12-15-54.546850.csv,14,./unit1/pwr3/pwr_12-15-52.588618.txt
16336,../scenario36/unit1/lidar1/lidar_frame_12-16-16.844769.csv,61,./unit1/pwr3/pwr_12-16-14.888908.txt
28813,../scenario36/unit1/lidar1/lidar_frame_13-44-02.177076.csv,3,./unit1/pwr3/pwr_13-44-00.250433.txt
4095,../scenario36/unit1/lidar1/lidar_frame_11-48-54.610535.csv,33,./unit1/pwr3/pwr_11-48-52.659239.txt
9283,../scenario36/unit1/lidar1/lidar_frame_11-57-33.408071.csv,14,./unit1/pwr3/pwr_11-57-31.459522.txt
3017,../scenario36/unit1/lidar1/lidar_frame_11-47-06.821324.csv,3,./unit1/pwr3/pwr_11-47-04.859305.txt
23521,../scenario36/unit1/lidar1/lidar_frame_13-35-10.280442.csv,34,./unit1/pwr3/pwr_13-35-08.350628.txt
13676,../scenario36/unit1/lidar1/lidar_frame_12-11-50.821451.csv,34,./unit1/pwr3/pwr_12-11-48.889048.txt
25168,../scenario36/unit1/lidar1/lidar_frame_13-37-55.013857.csv,47,./unit1/pwr3/pwr_13-37-53.050408.txt
18761,../scenario36/unit1/lidar1/lidar_frame_12-20-19.320036.csv,57,./unit1/pwr3/pwr_12-20-17.388375.txt
6482,../scenario36/unit1/lidar1/lidar_frame_11-52-53.286277.csv,37,./unit1/pwr3/pwr_11-52-51.360122.txt
24295,../scenario36/unit1/lidar1/lidar_frame_13-36-27.672764.csv,43,./unit1/pwr3/pwr_13-36-25.750619.txt
27244,../scenario36/unit1/lidar1/lidar_frame_13-41-24.492698.csv,38,./unit1/pwr3/pwr_13-41-22.550316.txt
26624,../scenario36/unit1/lidar1/lidar_frame_13-40-21.398956.csv,38,./unit1/pwr3/pwr_13-40-19.450120.txt
13096,../scenario36/unit1/lidar1/lidar_frame_12-10-52.827334.csv,34,./unit1/pwr3/pwr_12-10-50.889238.txt
3754,../scenario36/unit1/lidar1/lidar_frame_11-48-20.513911.csv,25,./unit1/pwr3/pwr_11-48-18.559786.txt
10279,../scenario36/unit1/lidar1/lidar_frame_12-03-32.671643.csv,25,./unit1/pwr3/pwr_12-03-30.708790.txt
28016,../scenario36/unit1/lidar1/lidar_frame_13-42-42.485006.csv,33,./unit1/pwr3/pwr_13-42-40.550417.txt
28707,../scenario36/unit1/lidar1/lidar_frame_13-43-51.577986.csv,40,./unit1/pwr3/pwr_13-43-49.649717.txt
30209,../scenario36/unit1/lidar1/lidar_frame_13-46-21.813889.csv,34,./unit1/pwr3/pwr_13-46-19.850128.txt
30757,../scenario36/unit1/lidar1/lidar_frame_13-47-16.608286.csv,34,./unit1/pwr3/pwr_13-47-14.650047.txt
5864,../scenario36/unit1/lidar1/lidar_frame_11-51-51.492523.csv,5,./unit1/pwr3/pwr_11-51-49.560230.txt
30394,../scenario36/unit1/lidar1/lidar_frame_13-46-40.311756.csv,21,./unit1/pwr3/pwr_13-46-38.350582.txt
3934,../scenario36/unit1/lidar1/lidar_frame_11-48-38.511999.csv,34,./unit1/pwr3/pwr_11-48-36.559360.txt
8266,../scenario36/unit1/lidar1/lidar_frame_11-55-51.718240.csv,56,./unit1/pwr3/pwr_11-55-49.760024.txt
25174,../scenario36/unit1/lidar1/lidar_frame_13-37-55.613979.csv,39,./unit1/pwr3/pwr_13-37-53.650375.txt
13142,../scenario36/unit1/lidar1/lidar_frame_12-10-57.427014.csv,34,./unit1/pwr3/pwr_12-10-55.488987.txt
19437,../scenario36/unit1/lidar1/lidar_frame_12-21-26.913616.csv,35,./unit1/pwr3/pwr_12-21-24.988837.txt
2844,../scenario36/unit1/lidar1/lidar_frame_11-46-49.523079.csv,34,./unit1/pwr3/pwr_11-46-47.559631.txt
14805,../scenario36/unit1/lidar1/lidar_frame_12-13-43.710356.csv,32,./unit1/pwr3/pwr_12-13-41.788788.txt
27402,../scenario36/unit1/lidar1/lidar_frame_13-41-40.291267.csv,59,./unit1/pwr3/pwr_13-41-38.350382.txt
12706,../scenario36/unit1/lidar1/lidar_frame_12-10-13.831317.csv,34,./unit1/pwr3/pwr_12-10-11.888300.txt
28767,../scenario36/unit1/lidar1/lidar_frame_13-43-57.577437.csv,59,./unit1/pwr3/pwr_13-43-55.650134.txt
18048,../scenario36/unit1/lidar1/lidar_frame_12-19-08.027435.csv,26,./unit1/pwr3/pwr_12-19-06.088778.txt
20253,../scenario36/unit1/lidar1/lidar_frame_12-22-48.505296.csv,5,./unit1/pwr3/pwr_12-22-46.588738.txt
32095,../scenario36/unit1/lidar1/lidar_frame_13-49-31.193625.csv,34,./unit1/pwr3/pwr_13-49-29.250213.txt
2893,../scenario36/unit1/lidar1/lidar_frame_11-46-54.422448.csv,34,./unit1/pwr3/pwr_11-46-52.460237.txt
16070,../scenario36/unit1/lidar1/lidar_frame_12-15-50.247415.csv,28,./unit1/pwr3/pwr_12-15-48.288529.txt
28717,../scenario36/unit1/lidar1/lidar_frame_13-43-52.577833.csv,44,./unit1/pwr3/pwr_13-43-50.650008.txt
29594,../scenario36/unit1/lidar1/lidar_frame_13-45-20.270112.csv,25,./unit1/pwr3/pwr_13-45-18.349689.txt
8311,../scenario36/unit1/lidar1/lidar_frame_11-55-56.217689.csv,56,./unit1/pwr3/pwr_11-55-54.260108.txt
31669,../scenario36/unit1/lidar1/lidar_frame_13-48-47.798101.csv,34,./unit1/pwr3/pwr_13-48-45.849940.txt
10017,../scenario36/unit1/lidar1/lidar_frame_12-03-06.424399.csv,60,./unit1/pwr3/pwr_12-03-04.508816.txt
15519,../scenario36/unit1/lidar1/lidar_frame_12-14-55.152840.csv,29,./unit1/pwr3/pwr_12-14-53.188740.txt
27357,../scenario36/unit1/lidar1/lidar_frame_13-41-35.792027.csv,58,./unit1/pwr3/pwr_13-41-33.850206.txt
5337,../scenario36/unit1/lidar1/lidar_frame_11-50-58.797787.csv,1,./unit1/pwr3/pwr_11-50-56.859380.txt
6184,../scenario36/unit1/lidar1/lidar_frame_11-52-23.489180.csv,5,./unit1/pwr3/pwr_11-52-21.559872.txt
16815,../scenario36/unit1/lidar1/lidar_frame_12-17-04.739938.csv,3,./unit1/pwr3/pwr_12-17-02.788968.txt
30688,../scenario36/unit1/lidar1/lidar_frame_13-47-09.708798.csv,34,./unit1/pwr3/pwr_13-47-07.750391.txt
28576,../scenario36/unit1/lidar1/lidar_frame_13-43-38.479106.csv,24,./unit1/pwr3/pwr_13-43-36.549678.txt
7415,../scenario36/unit1/lidar1/lidar_frame_11-54-26.576688.csv,43,./unit1/pwr3/pwr_11-54-24.659859.txt
29757,../scenario36/unit1/lidar1/lidar_frame_13-45-36.568361.csv,61,./unit1/pwr3/pwr_13-45-34.650211.txt
21762,../scenario36/unit1/lidar1/lidar_frame_12-25-20.339946.csv,20,./unit1/pwr3/pwr_12-25-18.388952.txt
26431,../scenario36/unit1/lidar1/lidar_frame_13-40-02.101186.csv,3,./unit1/pwr3/pwr_13-40-00.150420.txt
15654,../scenario36/unit1/lidar1/lidar_frame_12-15-08.651387.csv,25,./unit1/pwr3/pwr_12-15-06.688704.txt
12591,../scenario36/unit1/lidar1/lidar_frame_12-10-02.332404.csv,34,./unit1/pwr3/pwr_12-10-00.389054.txt
14971,../scenario36/unit1/lidar1/lidar_frame_12-14-00.308481.csv,29,./unit1/pwr3/pwr_12-13-58.388796.txt
12500,../scenario36/unit1/lidar1/lidar_frame_12-09-53.233574.csv,34,./unit1/pwr3/pwr_12-09-51.288863.txt
24262,../scenario36/unit1/lidar1/lidar_frame_13-36-24.373146.csv,38,./unit1/pwr3/pwr_13-36-22.450043.txt
6659,../scenario36/unit1/lidar1/lidar_frame_11-53-10.984559.csv,34,./unit1/pwr3/pwr_11-53-09.060270.txt
31700,../scenario36/unit1/lidar1/lidar_frame_13-48-50.897715.csv,34,./unit1/pwr3/pwr_13-48-48.950588.txt
9598,../scenario36/unit1/lidar1/lidar_frame_11-59-49.294246.csv,24,./unit1/pwr3/pwr_11-59-47.337155.txt
15771,../scenario36/unit1/lidar1/lidar_frame_12-15-20.350227.csv,25,./unit1/pwr3/pwr_12-15-18.388906.txt
17576,../scenario36/unit1/lidar1/lidar_frame_12-18-20.832245.csv,46,./unit1/pwr3/pwr_12-18-18.888788.txt
14290,../scenario36/unit1/lidar1/lidar_frame_12-12-52.215265.csv,24,./unit1/pwr3/pwr_12-12-50.288667.txt
27304,../scenario36/unit1/lidar1/lidar_frame_13-41-30.492695.csv,5,./unit1/pwr3/pwr_13-41-28.550642.txt
7431,../scenario36/unit1/lidar1/lidar_frame_11-54-28.176479.csv,43,./unit1/pwr3/pwr_11-54-26.259263.txt
9384,../scenario36/unit1/lidar1/lidar_frame_11-57-43.507384.csv,1,./unit1/pwr3/pwr_11-57-41.560083.txt
6822,../scenario36/unit1/lidar1/lidar_frame_11-53-27.282979.csv,34,./unit1/pwr3/pwr_11-53-25.359953.txt
7282,../scenario36/unit1/lidar1/lidar_frame_11-54-13.278416.csv,42,./unit1/pwr3/pwr_11-54-11.360187.txt
13090,../scenario36/unit1/lidar1/lidar_frame_12-10-52.227376.csv,34,./unit1/pwr3/pwr_12-10-50.288491.txt
20696,../scenario36/unit1/lidar1/lidar_frame_12-23-32.850688.csv,5,./unit1/pwr3/pwr_12-23-30.888902.txt
6603,../scenario36/unit1/lidar1/lidar_frame_11-53-05.384993.csv,36,./unit1/pwr3/pwr_11-53-03.460258.txt
18044,../scenario36/unit1/lidar1/lidar_frame_12-19-07.627222.csv,4,./unit1/pwr3/pwr_12-19-05.688975.txt
10397,../scenario36/unit1/lidar1/lidar_frame_12-03-44.470364.csv,29,./unit1/pwr3/pwr_12-03-42.508422.txt
10756,../scenario36/unit1/lidar1/lidar_frame_12-04-20.366946.csv,63,./unit1/pwr3/pwr_12-04-18.408706.txt
5190,../scenario36/unit1/lidar1/lidar_frame_11-50-44.099282.csv,11,./unit1/pwr3/pwr_11-50-42.159743.txt
18532,../scenario36/unit1/lidar1/lidar_frame_12-19-56.422602.csv,18,./unit1/pwr3/pwr_12-19-54.488340.txt
3603,../scenario36/unit1/lidar1/lidar_frame_11-48-05.415353.csv,32,./unit1/pwr3/pwr_11-48-03.459781.txt
27275,../scenario36/unit1/lidar1/lidar_frame_13-41-27.592274.csv,49,./unit1/pwr3/pwr_13-41-25.650624.txt
19365,../scenario36/unit1/lidar1/lidar_frame_12-21-19.713977.csv,3,./unit1/pwr3/pwr_12-21-17.788871.txt
8843,../scenario36/unit1/lidar1/lidar_frame_11-56-49.412479.csv,3,./unit1/pwr3/pwr_11-56-47.460076.txt
28494,../scenario36/unit1/lidar1/lidar_frame_13-43-30.280348.csv,36,./unit1/pwr3/pwr_13-43-28.349777.txt
21809,../scenario36/unit1/lidar1/lidar_frame_12-25-25.038985.csv,22,./unit1/pwr3/pwr_12-25-23.088841.txt
10634,../scenario36/unit1/lidar1/lidar_frame_12-04-08.168208.csv,52,./unit1/pwr3/pwr_12-04-06.208403.txt
24631,../scenario36/unit1/lidar1/lidar_frame_13-37-01.269346.csv,4,./unit1/pwr3/pwr_13-36-59.350526.txt
19395,../scenario36/unit1/lidar1/lidar_frame_12-21-22.713566.csv,37,./unit1/pwr3/pwr_12-21-20.788917.txt
12633,../scenario36/unit1/lidar1/lidar_frame_12-10-06.532127.csv,34,./unit1/pwr3/pwr_12-10-04.588560.txt
6225,../scenario36/unit1/lidar1/lidar_frame_11-52-27.588829.csv,29,./unit1/pwr3/pwr_11-52-25.660116.txt
15429,../scenario36/unit1/lidar1/lidar_frame_12-14-46.103886.csv,46,./unit1/pwr3/pwr_12-14-44.188832.txt
10243,../scenario36/unit1/lidar1/lidar_frame_12-03-29.072060.csv,14,./unit1/pwr3/pwr_12-03-27.109049.txt
25927,../scenario36/unit1/lidar1/lidar_frame_13-39-11.706342.csv,29,./unit1/pwr3/pwr_13-39-09.750406.txt
2837,../scenario36/unit1/lidar1/lidar_frame_11-46-48.822796.csv,34,./unit1/pwr3/pwr_11-46-46.860160.txt
26267,../scenario36/unit1/lidar1/lidar_frame_13-39-45.702645.csv,5,./unit1/pwr3/pwr_13-39-43.749933.txt
9097,../scenario36/unit1/lidar1/lidar_frame_11-57-14.810184.csv,5,./unit1/pwr3/pwr_11-57-12.860220.txt
3975,../scenario36/unit1/lidar1/lidar_frame_11-48-42.611457.csv,33,./unit1/pwr3/pwr_11-48-40.659240.txt
3848,../scenario36/unit1/lidar1/lidar_frame_11-48-29.912755.csv,34,./unit1/pwr3/pwr_11-48-27.959478.txt
3081,../scenario36/unit1/lidar1/lidar_frame_11-47-13.221048.csv,30,./unit1/pwr3/pwr_11-47-11.259296.txt
30652,../scenario36/unit1/lidar1/lidar_frame_13-47-06.109442.csv,34,./unit1/pwr3/pwr_13-47-04.150329.txt
17286,../scenario36/unit1/lidar1/lidar_frame_12-17-51.835350.csv,57,./unit1/pwr3/pwr_12-17-49.888329.txt
19083,../scenario36/unit1/lidar1/lidar_frame_12-20-51.516866.csv,46,./unit1/pwr3/pwr_12-20-49.589262.txt
3815,../scenario36/unit1/lidar1/lidar_frame_11-48-26.613038.csv,34,./unit1/pwr3/pwr_11-48-24.659270.txt
7001,../scenario36/unit1/lidar1/lidar_frame_11-53-45.181021.csv,38,./unit1/pwr3/pwr_11-53-43.260085.txt
28976,../scenario36/unit1/lidar1/lidar_frame_13-44-18.475224.csv,48,./unit1/pwr3/pwr_13-44-16.549777.txt
31712,../scenario36/unit1/lidar1/lidar_frame_13-48-52.097449.csv,34,./unit1/pwr3/pwr_13-48-50.150517.txt
32223,../scenario36/unit1/lidar1/lidar_frame_13-49-43.992541.csv,33,./unit1/pwr3/pwr_13-49-42.050013.txt
18664,../scenario36/unit1/lidar1/lidar_frame_12-20-09.621439.csv,38,./unit1/pwr3/pwr_12-20-07.688276.txt
4980,../scenario36/unit1/lidar1/lidar_frame_11-50-23.101346.csv,52,./unit1/pwr3/pwr_11-50-21.160098.txt
5234,../scenario36/unit1/lidar1/lidar_frame_11-50-48.498712.csv,5,./unit1/pwr3/pwr_11-50-46.559379.txt
25933,../scenario36/unit1/lidar1/lidar_frame_13-39-12.306040.csv,11,./unit1/pwr3/pwr_13-39-10.350698.txt
5316,../scenario36/unit1/lidar1/lidar_frame_11-50-56.697965.csv,1,./unit1/pwr3/pwr_11-50-54.759355.txt
17463,../scenario36/unit1/lidar1/lidar_frame_12-18-09.533630.csv,59,./unit1/pwr3/pwr_12-18-07.588352.txt
13085,../scenario36/unit1/lidar1/lidar_frame_12-10-51.727498.csv,34,./unit1/pwr3/pwr_12-10-49.788263.txt
4204,../scenario36/unit1/lidar1/lidar_frame_11-49-05.509151.csv,33,./unit1/pwr3/pwr_11-49-03.560257.txt
19305,../scenario36/unit1/lidar1/lidar_frame_12-21-13.714818.csv,46,./unit1/pwr3/pwr_12-21-11.788834.txt
26977,../scenario36/unit1/lidar1/lidar_frame_13-40-57.795721.csv,30,./unit1/pwr3/pwr_13-40-55.849826.txt
17058,../scenario36/unit1/lidar1/lidar_frame_12-17-29.037713.csv,63,./unit1/pwr3/pwr_12-17-27.089232.txt
20262,../scenario36/unit1/lidar1/lidar_frame_12-22-49.405000.csv,12,./unit1/pwr3/pwr_12-22-47.489038.txt
