original_index,unit1_rgb3,original_unit1_pwr3_best-beam,original_unit1_pwr3
17422,../scenario36/unit1/rgb3/frame_12-18-04.140956.jpg,59,./unit1/pwr3/pwr_12-18-03.489004.txt
3955,../scenario36/unit1/rgb3/frame_11-48-39.301731.jpg,34,./unit1/pwr3/pwr_11-48-38.660146.txt
26239,../scenario36/unit1/rgb3/frame_13-39-41.598819.jpg,29,./unit1/pwr3/pwr_13-39-40.950264.txt
4875,../scenario36/unit1/rgb3/frame_11-50-11.327917.jpg,38,./unit1/pwr3/pwr_11-50-10.659940.txt
27038,../scenario36/unit1/rgb3/frame_13-41-02.613895.jpg,13,./unit1/pwr3/pwr_13-41-01.949803.txt
18190,../scenario36/unit1/rgb3/frame_12-19-20.951790.jpg,25,./unit1/pwr3/pwr_12-19-20.288704.txt
5558,../scenario36/unit1/rgb3/frame_11-51-19.630166.jpg,5,./unit1/pwr3/pwr_11-51-18.960285.txt
16704,../scenario36/unit1/rgb3/frame_12-16-52.335172.jpg,20,./unit1/pwr3/pwr_12-16-51.688893.txt
4924,../scenario36/unit1/rgb3/frame_11-50-16.199499.jpg,40,./unit1/pwr3/pwr_11-50-15.559433.txt
9729,../scenario36/unit1/rgb3/frame_12-00-01.089642.jpg,29,./unit1/pwr3/pwr_12-00-00.438033.txt
3109,../scenario36/unit1/rgb3/frame_11-47-14.716386.jpg,35,./unit1/pwr3/pwr_11-47-14.059909.txt
15786,../scenario36/unit1/rgb3/frame_12-15-20.542555.jpg,59,./unit1/pwr3/pwr_12-15-19.888894.txt
27146,../scenario36/unit1/rgb3/frame_13-41-13.391436.jpg,22,./unit1/pwr3/pwr_13-41-12.750433.txt
28206,../scenario36/unit1/rgb3/frame_13-43-00.199203.jpg,5,./unit1/pwr3/pwr_13-42-59.550257.txt
27890,../scenario36/unit1/rgb3/frame_13-42-28.600654.jpg,35,./unit1/pwr3/pwr_13-42-27.949825.txt
26336,../scenario36/unit1/rgb3/frame_13-39-51.308616.jpg,5,./unit1/pwr3/pwr_13-39-50.650076.txt
30995,../scenario36/unit1/rgb3/frame_13-47-39.113956.jpg,34,./unit1/pwr3/pwr_13-47-38.450379.txt
27917,../scenario36/unit1/rgb3/frame_13-42-31.303381.jpg,34,./unit1/pwr3/pwr_13-42-30.650562.txt
11423,../scenario36/unit1/rgb3/frame_12-05-25.750552.jpg,25,./unit1/pwr3/pwr_12-05-25.109060.txt
3415,../scenario36/unit1/rgb3/frame_11-47-45.313925.jpg,34,./unit1/pwr3/pwr_11-47-44.659479.txt
32040,../scenario36/unit1/rgb3/frame_13-49-24.420208.jpg,34,./unit1/pwr3/pwr_13-49-23.750047.txt
5235,../scenario36/unit1/rgb3/frame_11-50-47.330910.jpg,4,./unit1/pwr3/pwr_11-50-46.659669.txt
11035,../scenario36/unit1/rgb3/frame_12-04-46.978098.jpg,59,./unit1/pwr3/pwr_12-04-46.308429.txt
24764,../scenario36/unit1/rgb3/frame_13-37-13.315871.jpg,3,./unit1/pwr3/pwr_13-37-12.650228.txt
13711,../scenario36/unit1/rgb3/frame_12-11-53.033182.jpg,44,./unit1/pwr3/pwr_12-11-52.388562.txt
25176,../scenario36/unit1/rgb3/frame_13-37-54.490749.jpg,36,./unit1/pwr3/pwr_13-37-53.850182.txt
31024,../scenario36/unit1/rgb3/frame_13-47-42.016885.jpg,34,./unit1/pwr3/pwr_13-47-41.349668.txt
11234,../scenario36/unit1/rgb3/frame_12-05-06.864830.jpg,29,./unit1/pwr3/pwr_12-05-06.208832.txt
16708,../scenario36/unit1/rgb3/frame_12-16-52.735576.jpg,11,./unit1/pwr3/pwr_12-16-52.088818.txt
31953,../scenario36/unit1/rgb3/frame_13-49-15.711421.jpg,34,./unit1/pwr3/pwr_13-49-15.050432.txt
3457,../scenario36/unit1/rgb3/frame_11-47-49.518167.jpg,33,./unit1/pwr3/pwr_11-47-48.860276.txt
30546,../scenario36/unit1/rgb3/frame_13-46-54.201974.jpg,33,./unit1/pwr3/pwr_13-46-53.550184.txt
24774,../scenario36/unit1/rgb3/frame_13-37-14.316881.jpg,26,./unit1/pwr3/pwr_13-37-13.650063.txt
6554,../scenario36/unit1/rgb3/frame_11-52-59.230661.jpg,36,./unit1/pwr3/pwr_11-52-58.559997.txt
10551,../scenario36/unit1/rgb3/frame_12-03-58.562581.jpg,47,./unit1/pwr3/pwr_12-03-57.909396.txt
21143,../scenario36/unit1/rgb3/frame_12-24-16.249740.jpg,25,./unit1/pwr3/pwr_12-24-15.589251.txt
17781,../scenario36/unit1/rgb3/frame_12-18-40.043848.jpg,38,./unit1/pwr3/pwr_12-18-39.388814.txt
16622,../scenario36/unit1/rgb3/frame_12-16-44.126890.jpg,12,./unit1/pwr3/pwr_12-16-43.488442.txt
5491,../scenario36/unit1/rgb3/frame_11-51-12.923399.jpg,5,./unit1/pwr3/pwr_11-51-12.259613.txt
12870,../scenario36/unit1/rgb3/frame_12-10-28.948342.jpg,34,./unit1/pwr3/pwr_12-10-28.288306.txt
23557,../scenario36/unit1/rgb3/frame_13-35-12.594065.jpg,35,./unit1/pwr3/pwr_13-35-11.949794.txt
16726,../scenario36/unit1/rgb3/frame_12-16-54.537394.jpg,5,./unit1/pwr3/pwr_12-16-53.889188.txt
29821,../scenario36/unit1/rgb3/frame_13-45-41.695483.jpg,59,./unit1/pwr3/pwr_13-45-41.049791.txt
32349,../scenario36/unit1/rgb3/frame_13-49-55.318050.jpg,34,./unit1/pwr3/pwr_13-49-54.650367.txt
14466,../scenario36/unit1/rgb3/frame_12-13-08.542703.jpg,24,./unit1/pwr3/pwr_12-13-07.888620.txt
17638,../scenario36/unit1/rgb3/frame_12-18-25.729405.jpg,20,./unit1/pwr3/pwr_12-18-25.088559.txt
31240,../scenario36/unit1/rgb3/frame_13-48-03.605334.jpg,32,./unit1/pwr3/pwr_13-48-02.949844.txt
29278,../scenario36/unit1/rgb3/frame_13-44-47.407374.jpg,29,./unit1/pwr3/pwr_13-44-46.750174.txt
19416,../scenario36/unit1/rgb3/frame_12-21-23.542148.jpg,23,./unit1/pwr3/pwr_12-21-22.889082.txt
3190,../scenario36/unit1/rgb3/frame_11-47-22.824567.jpg,34,./unit1/pwr3/pwr_11-47-22.159299.txt
26815,../scenario36/unit1/rgb3/frame_13-40-40.291372.jpg,1,./unit1/pwr3/pwr_13-40-39.649954.txt
5668,../scenario36/unit1/rgb3/frame_11-51-30.607909.jpg,8,./unit1/pwr3/pwr_11-51-29.959696.txt
17200,../scenario36/unit1/rgb3/frame_12-17-41.951901.jpg,54,./unit1/pwr3/pwr_12-17-41.288509.txt
12873,../scenario36/unit1/rgb3/frame_12-10-29.248645.jpg,34,./unit1/pwr3/pwr_12-10-28.588926.txt
31377,../scenario36/unit1/rgb3/frame_13-48-17.319171.jpg,34,./unit1/pwr3/pwr_13-48-16.649774.txt
6721,../scenario36/unit1/rgb3/frame_11-53-15.914161.jpg,34,./unit1/pwr3/pwr_11-53-15.260020.txt
9298,../scenario36/unit1/rgb3/frame_11-57-33.607502.jpg,29,./unit1/pwr3/pwr_11-57-32.959360.txt
26260,../scenario36/unit1/rgb3/frame_13-39-43.700940.jpg,4,./unit1/pwr3/pwr_13-39-43.050469.txt
31026,../scenario36/unit1/rgb3/frame_13-47-42.217087.jpg,34,./unit1/pwr3/pwr_13-47-41.549724.txt
7426,../scenario36/unit1/rgb3/frame_11-54-26.418632.jpg,43,./unit1/pwr3/pwr_11-54-25.759791.txt
5238,../scenario36/unit1/rgb3/frame_11-50-47.597846.jpg,12,./unit1/pwr3/pwr_11-50-46.959279.txt
29978,../scenario36/unit1/rgb3/frame_13-45-57.411340.jpg,33,./unit1/pwr3/pwr_13-45-56.749938.txt
25384,../scenario36/unit1/rgb3/frame_13-38-15.311757.jpg,50,./unit1/pwr3/pwr_13-38-14.650412.txt
19993,../scenario36/unit1/rgb3/frame_12-22-21.233691.jpg,21,./unit1/pwr3/pwr_12-22-20.588835.txt
15533,../scenario36/unit1/rgb3/frame_12-14-55.250369.jpg,59,./unit1/pwr3/pwr_12-14-54.589168.txt
17085,../scenario36/unit1/rgb3/frame_12-17-30.440286.jpg,51,./unit1/pwr3/pwr_12-17-29.788497.txt
22129,../scenario36/unit1/rgb3/frame_12-25-55.750134.jpg,35,./unit1/pwr3/pwr_12-25-55.089131.txt
14044,../scenario36/unit1/rgb3/frame_12-12-26.333448.jpg,45,./unit1/pwr3/pwr_12-12-25.688680.txt
20219,../scenario36/unit1/rgb3/frame_12-22-43.856517.jpg,49,./unit1/pwr3/pwr_12-22-43.188504.txt
15284,../scenario36/unit1/rgb3/frame_12-14-30.358587.jpg,4,./unit1/pwr3/pwr_12-14-29.688979.txt
25411,../scenario36/unit1/rgb3/frame_13-38-18.014484.jpg,20,./unit1/pwr3/pwr_13-38-17.350106.txt
6619,../scenario36/unit1/rgb3/frame_11-53-05.703859.jpg,36,./unit1/pwr3/pwr_11-53-05.060050.txt
11122,../scenario36/unit1/rgb3/frame_12-04-55.653518.jpg,20,./unit1/pwr3/pwr_12-04-55.009151.txt
4865,../scenario36/unit1/rgb3/frame_11-50-10.326907.jpg,38,./unit1/pwr3/pwr_11-50-09.659625.txt
13924,../scenario36/unit1/rgb3/frame_12-12-14.354695.jpg,38,./unit1/pwr3/pwr_12-12-13.688584.txt
20171,../scenario36/unit1/rgb3/frame_12-22-39.051669.jpg,20,./unit1/pwr3/pwr_12-22-38.388977.txt
17973,../scenario36/unit1/rgb3/frame_12-18-59.229873.jpg,28,./unit1/pwr3/pwr_12-18-58.588893.txt
17539,../scenario36/unit1/rgb3/frame_12-18-15.852773.jpg,30,./unit1/pwr3/pwr_12-18-15.188567.txt
3423,../scenario36/unit1/rgb3/frame_11-47-46.114733.jpg,34,./unit1/pwr3/pwr_11-47-45.460116.txt
5349,../scenario36/unit1/rgb3/frame_11-50-58.709057.jpg,8,./unit1/pwr3/pwr_11-50-58.059389.txt
19992,../scenario36/unit1/rgb3/frame_12-22-21.133590.jpg,21,./unit1/pwr3/pwr_12-22-20.488597.txt
30516,../scenario36/unit1/rgb3/frame_13-46-51.198944.jpg,34,./unit1/pwr3/pwr_13-46-50.550379.txt
26113,../scenario36/unit1/rgb3/frame_13-39-29.019460.jpg,21,./unit1/pwr3/pwr_13-39-28.350539.txt
13716,../scenario36/unit1/rgb3/frame_12-11-53.533687.jpg,47,./unit1/pwr3/pwr_12-11-52.888653.txt
8466,../scenario36/unit1/rgb3/frame_11-56-10.423571.jpg,44,./unit1/pwr3/pwr_11-56-09.759777.txt
16869,../scenario36/unit1/rgb3/frame_12-17-08.851837.jpg,36,./unit1/pwr3/pwr_12-17-08.188297.txt
3186,../scenario36/unit1/rgb3/frame_11-47-22.424163.jpg,34,./unit1/pwr3/pwr_11-47-21.760057.txt
25423,../scenario36/unit1/rgb3/frame_13-38-19.215696.jpg,29,./unit1/pwr3/pwr_13-38-18.550400.txt
32096,../scenario36/unit1/rgb3/frame_13-49-29.992497.jpg,34,./unit1/pwr3/pwr_13-49-29.350431.txt
22051,../scenario36/unit1/rgb3/frame_12-25-47.942256.jpg,36,./unit1/pwr3/pwr_12-25-47.289196.txt
4767,../scenario36/unit1/rgb3/frame_11-50-00.517009.jpg,37,./unit1/pwr3/pwr_11-49-59.859374.txt
13020,../scenario36/unit1/rgb3/frame_12-10-43.930125.jpg,34,./unit1/pwr3/pwr_12-10-43.289268.txt
24221,../scenario36/unit1/rgb3/frame_13-36-18.994395.jpg,15,./unit1/pwr3/pwr_13-36-18.350681.txt
10899,../scenario36/unit1/rgb3/frame_12-04-33.364362.jpg,14,./unit1/pwr3/pwr_12-04-32.709035.txt
31917,../scenario36/unit1/rgb3/frame_13-49-12.107785.jpg,34,./unit1/pwr3/pwr_13-49-11.450109.txt
18073,../scenario36/unit1/rgb3/frame_12-19-09.239973.jpg,28,./unit1/pwr3/pwr_12-19-08.589053.txt
15985,../scenario36/unit1/rgb3/frame_12-15-40.429287.jpg,27,./unit1/pwr3/pwr_12-15-39.788316.txt
6707,../scenario36/unit1/rgb3/frame_11-53-14.512747.jpg,34,./unit1/pwr3/pwr_11-53-13.859565.txt
15878,../scenario36/unit1/rgb3/frame_12-15-29.751847.jpg,46,./unit1/pwr3/pwr_12-15-29.088289.txt
26963,../scenario36/unit1/rgb3/frame_13-40-55.106320.jpg,34,./unit1/pwr3/pwr_13-40-54.449693.txt
17707,../scenario36/unit1/rgb3/frame_12-18-32.636374.jpg,4,./unit1/pwr3/pwr_12-18-31.988449.txt
32082,../scenario36/unit1/rgb3/frame_13-49-28.591083.jpg,34,./unit1/pwr3/pwr_13-49-27.950106.txt
4997,../scenario36/unit1/rgb3/frame_11-50-23.506872.jpg,52,./unit1/pwr3/pwr_11-50-22.860036.txt
30293,../scenario36/unit1/rgb3/frame_13-46-28.909788.jpg,34,./unit1/pwr3/pwr_13-46-28.249763.txt
27448,../scenario36/unit1/rgb3/frame_13-41-43.588571.jpg,59,./unit1/pwr3/pwr_13-41-42.950162.txt
26286,../scenario36/unit1/rgb3/frame_13-39-46.303566.jpg,29,./unit1/pwr3/pwr_13-39-45.650545.txt
27550,../scenario36/unit1/rgb3/frame_13-41-53.798873.jpg,32,./unit1/pwr3/pwr_13-41-53.150144.txt
10461,../scenario36/unit1/rgb3/frame_12-03-49.553491.jpg,59,./unit1/pwr3/pwr_12-03-48.909220.txt
27255,../scenario36/unit1/rgb3/frame_13-41-24.302445.jpg,51,./unit1/pwr3/pwr_13-41-23.650021.txt
4902,../scenario36/unit1/rgb3/frame_11-50-14.030644.jpg,40,./unit1/pwr3/pwr_11-50-13.359674.txt
21268,../scenario36/unit1/rgb3/frame_12-24-28.728998.jpg,33,./unit1/pwr3/pwr_12-24-28.088239.txt
14391,../scenario36/unit1/rgb3/frame_12-13-01.035128.jpg,32,./unit1/pwr3/pwr_12-13-00.388248.txt
5414,../scenario36/unit1/rgb3/frame_11-51-05.215622.jpg,8,./unit1/pwr3/pwr_11-51-04.560249.txt
25109,../scenario36/unit1/rgb3/frame_13-37-47.817349.jpg,60,./unit1/pwr3/pwr_13-37-47.150157.txt
23617,../scenario36/unit1/rgb3/frame_13-35-18.600125.jpg,33,./unit1/pwr3/pwr_13-35-17.949913.txt
13051,../scenario36/unit1/rgb3/frame_12-10-47.033256.jpg,34,./unit1/pwr3/pwr_12-10-46.388423.txt
27072,../scenario36/unit1/rgb3/frame_13-41-06.017329.jpg,50,./unit1/pwr3/pwr_13-41-05.349959.txt
15701,../scenario36/unit1/rgb3/frame_12-15-12.033970.jpg,29,./unit1/pwr3/pwr_12-15-11.389266.txt
12823,../scenario36/unit1/rgb3/frame_12-10-24.243595.jpg,34,./unit1/pwr3/pwr_12-10-23.589222.txt
18152,../scenario36/unit1/rgb3/frame_12-19-17.147952.jpg,28,./unit1/pwr3/pwr_12-19-16.489012.txt
6123,../scenario36/unit1/rgb3/frame_11-52-16.120497.jpg,16,./unit1/pwr3/pwr_11-52-15.459462.txt
32232,../scenario36/unit1/rgb3/frame_13-49-43.606233.jpg,34,./unit1/pwr3/pwr_13-49-42.949845.txt
29357,../scenario36/unit1/rgb3/frame_13-44-55.315353.jpg,12,./unit1/pwr3/pwr_13-44-54.650562.txt
23777,../scenario36/unit1/rgb3/frame_13-35-34.616285.jpg,34,./unit1/pwr3/pwr_13-35-33.949832.txt
19794,../scenario36/unit1/rgb3/frame_12-22-01.346959.jpg,30,./unit1/pwr3/pwr_12-22-00.688986.txt
17931,../scenario36/unit1/rgb3/frame_12-18-55.058998.jpg,58,./unit1/pwr3/pwr_12-18-54.388465.txt
31498,../scenario36/unit1/rgb3/frame_13-48-29.398025.jpg,33,./unit1/pwr3/pwr_13-48-28.749656.txt
24027,../scenario36/unit1/rgb3/frame_13-35-59.608168.jpg,21,./unit1/pwr3/pwr_13-35-58.950024.txt
29521,../scenario36/unit1/rgb3/frame_13-45-11.698550.jpg,44,./unit1/pwr3/pwr_13-45-11.050561.txt
17508,../scenario36/unit1/rgb3/frame_12-18-12.749642.jpg,59,./unit1/pwr3/pwr_12-18-12.088480.txt
19081,../scenario36/unit1/rgb3/frame_12-20-50.041680.jpg,12,./unit1/pwr3/pwr_12-20-49.389093.txt
4886,../scenario36/unit1/rgb3/frame_11-50-12.429028.jpg,40,./unit1/pwr3/pwr_11-50-11.759778.txt
10713,../scenario36/unit1/rgb3/frame_12-04-14.778943.jpg,50,./unit1/pwr3/pwr_12-04-14.109027.txt
21699,../scenario36/unit1/rgb3/frame_12-25-12.740071.jpg,33,./unit1/pwr3/pwr_12-25-12.088537.txt
3069,../scenario36/unit1/rgb3/frame_11-47-10.712346.jpg,28,./unit1/pwr3/pwr_11-47-10.060224.txt
13739,../scenario36/unit1/rgb3/frame_12-11-55.836010.jpg,57,./unit1/pwr3/pwr_12-11-55.188979.txt
18057,../scenario36/unit1/rgb3/frame_12-19-07.638357.jpg,16,./unit1/pwr3/pwr_12-19-06.988845.txt
10381,../scenario36/unit1/rgb3/frame_12-03-41.578778.jpg,20,./unit1/pwr3/pwr_12-03-40.908746.txt
23975,../scenario36/unit1/rgb3/frame_13-35-54.402916.jpg,36,./unit1/pwr3/pwr_13-35-53.750640.txt
21700,../scenario36/unit1/rgb3/frame_12-25-12.840172.jpg,32,./unit1/pwr3/pwr_12-25-12.189290.txt
17423,../scenario36/unit1/rgb3/frame_12-18-04.241057.jpg,33,./unit1/pwr3/pwr_12-18-03.588988.txt
27503,../scenario36/unit1/rgb3/frame_13-41-49.094126.jpg,34,./unit1/pwr3/pwr_13-41-48.449697.txt
17951,../scenario36/unit1/rgb3/frame_12-18-57.027651.jpg,30,./unit1/pwr3/pwr_12-18-56.388891.txt
4766,../scenario36/unit1/rgb3/frame_11-50-00.416908.jpg,37,./unit1/pwr3/pwr_11-49-59.759905.txt
29373,../scenario36/unit1/rgb3/frame_13-44-56.916969.jpg,13,./unit1/pwr3/pwr_13-44-56.250666.txt
5304,../scenario36/unit1/rgb3/frame_11-50-54.204512.jpg,1,./unit1/pwr3/pwr_11-50-53.560166.txt
4006,../scenario36/unit1/rgb3/frame_11-48-44.406882.jpg,33,./unit1/pwr3/pwr_11-48-43.759382.txt
21417,../scenario36/unit1/rgb3/frame_12-24-43.644047.jpg,34,./unit1/pwr3/pwr_12-24-42.988745.txt
32212,../scenario36/unit1/rgb3/frame_13-49-41.604213.jpg,33,./unit1/pwr3/pwr_13-49-40.950682.txt
4724,../scenario36/unit1/rgb3/frame_11-49-56.212666.jpg,34,./unit1/pwr3/pwr_11-49-55.559292.txt
31334,../scenario36/unit1/rgb3/frame_13-48-13.014828.jpg,33,./unit1/pwr3/pwr_13-48-12.349904.txt
28820,../scenario36/unit1/rgb3/frame_13-44-01.594483.jpg,28,./unit1/pwr3/pwr_13-44-00.950191.txt
20200,../scenario36/unit1/rgb3/frame_12-22-41.954598.jpg,28,./unit1/pwr3/pwr_12-22-41.288444.txt
27249,../scenario36/unit1/rgb3/frame_13-41-23.701839.jpg,52,./unit1/pwr3/pwr_13-41-23.050111.txt
8458,../scenario36/unit1/rgb3/frame_11-56-09.622763.jpg,47,./unit1/pwr3/pwr_11-56-08.959381.txt
32466,../scenario36/unit1/rgb3/frame_13-50-06.996500.jpg,35,./unit1/pwr3/pwr_13-50-06.349831.txt
5830,../scenario36/unit1/rgb3/frame_11-51-46.824271.jpg,7,./unit1/pwr3/pwr_11-51-46.159424.txt
9758,../scenario36/unit1/rgb3/frame_12-00-03.992571.jpg,30,./unit1/pwr3/pwr_12-00-03.337243.txt
13888,../scenario36/unit1/rgb3/frame_12-12-10.751059.jpg,35,./unit1/pwr3/pwr_12-12-10.088869.txt
28955,../scenario36/unit1/rgb3/frame_13-44-15.108118.jpg,47,./unit1/pwr3/pwr_13-44-14.450041.txt
2756,../scenario36/unit1/rgb3/frame_11-46-39.414100.jpg,33,./unit1/pwr3/pwr_11-46-38.759961.txt
27583,../scenario36/unit1/rgb3/frame_13-41-57.102206.jpg,33,./unit1/pwr3/pwr_13-41-56.449688.txt
17910,../scenario36/unit1/rgb3/frame_12-18-52.956877.jpg,27,./unit1/pwr3/pwr_12-18-52.288485.txt
11376,../scenario36/unit1/rgb3/frame_12-05-21.079172.jpg,12,./unit1/pwr3/pwr_12-05-20.409108.txt
12564,../scenario36/unit1/rgb3/frame_12-09-58.350803.jpg,34,./unit1/pwr3/pwr_12-09-57.688229.txt
15826,../scenario36/unit1/rgb3/frame_12-15-24.546595.jpg,25,./unit1/pwr3/pwr_12-15-23.889114.txt
21805,../scenario36/unit1/rgb3/frame_12-25-23.350777.jpg,20,./unit1/pwr3/pwr_12-25-22.688404.txt
21899,../scenario36/unit1/rgb3/frame_12-25-32.760271.jpg,35,./unit1/pwr3/pwr_12-25-32.089253.txt
16655,../scenario36/unit1/rgb3/frame_12-16-47.430223.jpg,18,./unit1/pwr3/pwr_12-16-46.788842.txt
15978,../scenario36/unit1/rgb3/frame_12-15-39.728580.jpg,29,./unit1/pwr3/pwr_12-15-39.088692.txt
23795,../scenario36/unit1/rgb3/frame_13-35-36.418103.jpg,34,./unit1/pwr3/pwr_13-35-35.749735.txt
29166,../scenario36/unit1/rgb3/frame_13-44-36.196062.jpg,1,./unit1/pwr3/pwr_13-44-35.549646.txt
28203,../scenario36/unit1/rgb3/frame_13-42-59.898900.jpg,38,./unit1/pwr3/pwr_13-42-59.250051.txt
13822,../scenario36/unit1/rgb3/frame_12-12-04.144393.jpg,34,./unit1/pwr3/pwr_12-12-03.488925.txt
3299,../scenario36/unit1/rgb3/frame_11-47-33.702209.jpg,34,./unit1/pwr3/pwr_11-47-33.059443.txt
28283,../scenario36/unit1/rgb3/frame_13-43-07.906980.jpg,48,./unit1/pwr3/pwr_13-43-07.250106.txt
16060,../scenario36/unit1/rgb3/frame_12-15-47.936862.jpg,16,./unit1/pwr3/pwr_12-15-47.288283.txt
26764,../scenario36/unit1/rgb3/frame_13-40-35.219588.jpg,4,./unit1/pwr3/pwr_13-40-34.549951.txt
24686,../scenario36/unit1/rgb3/frame_13-37-05.507993.jpg,13,./unit1/pwr3/pwr_13-37-04.849845.txt
20264,../scenario36/unit1/rgb3/frame_12-22-48.327695.jpg,18,./unit1/pwr3/pwr_12-22-47.688405.txt
14339,../scenario36/unit1/rgb3/frame_12-12-55.829876.jpg,17,./unit1/pwr3/pwr_12-12-55.188393.txt
8570,../scenario36/unit1/rgb3/frame_11-56-20.800708.jpg,52,./unit1/pwr3/pwr_11-56-20.160066.txt
18807,../scenario36/unit1/rgb3/frame_12-20-22.647373.jpg,61,./unit1/pwr3/pwr_12-20-21.989115.txt
4881,../scenario36/unit1/rgb3/frame_11-50-11.928523.jpg,39,./unit1/pwr3/pwr_11-50-11.259772.txt
19183,../scenario36/unit1/rgb3/frame_12-21-00.251982.jpg,3,./unit1/pwr3/pwr_12-20-59.588717.txt
20129,../scenario36/unit1/rgb3/frame_12-22-34.847427.jpg,59,./unit1/pwr3/pwr_12-22-34.188895.txt
32241,../scenario36/unit1/rgb3/frame_13-49-44.507142.jpg,33,./unit1/pwr3/pwr_13-49-43.850602.txt
29963,../scenario36/unit1/rgb3/frame_13-45-55.909825.jpg,39,./unit1/pwr3/pwr_13-45-55.249844.txt
32262,../scenario36/unit1/rgb3/frame_13-49-46.609263.jpg,33,./unit1/pwr3/pwr_13-49-45.950388.txt
17617,../scenario36/unit1/rgb3/frame_12-18-23.627284.jpg,41,./unit1/pwr3/pwr_12-18-22.988850.txt
10295,../scenario36/unit1/rgb3/frame_12-03-32.970092.jpg,28,./unit1/pwr3/pwr_12-03-32.309053.txt
19164,../scenario36/unit1/rgb3/frame_12-20-58.350063.jpg,36,./unit1/pwr3/pwr_12-20-57.688852.txt
26767,../scenario36/unit1/rgb3/frame_13-40-35.519891.jpg,35,./unit1/pwr3/pwr_13-40-34.850476.txt
17607,../scenario36/unit1/rgb3/frame_12-18-22.659641.jpg,28,./unit1/pwr3/pwr_12-18-21.988623.txt
12904,../scenario36/unit1/rgb3/frame_12-10-32.351776.jpg,33,./unit1/pwr3/pwr_12-10-31.688230.txt
26410,../scenario36/unit1/rgb3/frame_13-39-58.716090.jpg,11,./unit1/pwr3/pwr_13-39-58.050261.txt
16098,../scenario36/unit1/rgb3/frame_12-15-51.740700.jpg,61,./unit1/pwr3/pwr_12-15-51.088618.txt
8659,../scenario36/unit1/rgb3/frame_11-56-29.709697.jpg,30,./unit1/pwr3/pwr_11-56-29.059506.txt
31824,../scenario36/unit1/rgb3/frame_13-49-01.997584.jpg,33,./unit1/pwr3/pwr_13-49-01.350172.txt
18765,../scenario36/unit1/rgb3/frame_12-20-18.443131.jpg,61,./unit1/pwr3/pwr_12-20-17.788846.txt
17782,../scenario36/unit1/rgb3/frame_12-18-40.143949.jpg,44,./unit1/pwr3/pwr_12-18-39.488518.txt
16620,../scenario36/unit1/rgb3/frame_12-16-43.960055.jpg,17,./unit1/pwr3/pwr_12-16-43.289104.txt
31035,../scenario36/unit1/rgb3/frame_13-47-43.117996.jpg,34,./unit1/pwr3/pwr_13-47-42.450665.txt
6514,../scenario36/unit1/rgb3/frame_11-52-55.226621.jpg,36,./unit1/pwr3/pwr_11-52-54.560003.txt
29602,../scenario36/unit1/rgb3/frame_13-45-19.806731.jpg,52,./unit1/pwr3/pwr_13-45-19.149900.txt
15365,../scenario36/unit1/rgb3/frame_12-14-38.433401.jpg,20,./unit1/pwr3/pwr_12-14-37.789278.txt
2711,../scenario36/unit1/rgb3/frame_11-46-34.909555.jpg,34,./unit1/pwr3/pwr_11-46-34.259513.txt
29605,../scenario36/unit1/rgb3/frame_13-45-20.107034.jpg,30,./unit1/pwr3/pwr_13-45-19.450126.txt
17174,../scenario36/unit1/rgb3/frame_12-17-39.349275.jpg,42,./unit1/pwr3/pwr_12-17-38.689112.txt
26528,../scenario36/unit1/rgb3/frame_13-40-10.494641.jpg,15,./unit1/pwr3/pwr_13-40-09.850416.txt
30420,../scenario36/unit1/rgb3/frame_13-46-41.589248.jpg,25,./unit1/pwr3/pwr_13-46-40.950052.txt
28726,../scenario36/unit1/rgb3/frame_13-43-52.218356.jpg,51,./unit1/pwr3/pwr_13-43-51.549698.txt
31053,../scenario36/unit1/rgb3/frame_13-47-44.919814.jpg,33,./unit1/pwr3/pwr_13-47-44.250255.txt
8578,../scenario36/unit1/rgb3/frame_11-56-21.601516.jpg,28,./unit1/pwr3/pwr_11-56-20.959984.txt
21898,../scenario36/unit1/rgb3/frame_12-25-32.626803.jpg,35,./unit1/pwr3/pwr_12-25-31.988237.txt
3318,../scenario36/unit1/rgb3/frame_11-47-35.604128.jpg,34,./unit1/pwr3/pwr_11-47-34.959356.txt
5717,../scenario36/unit1/rgb3/frame_11-51-35.512858.jpg,4,./unit1/pwr3/pwr_11-51-34.859367.txt
9109,../scenario36/unit1/rgb3/frame_11-57-14.721780.jpg,21,./unit1/pwr3/pwr_11-57-14.059996.txt
14736,../scenario36/unit1/rgb3/frame_12-13-35.536606.jpg,36,./unit1/pwr3/pwr_12-13-34.888533.txt
26720,../scenario36/unit1/rgb3/frame_13-40-30.815144.jpg,61,./unit1/pwr3/pwr_13-40-30.150627.txt
8640,../scenario36/unit1/rgb3/frame_11-56-27.807778.jpg,48,./unit1/pwr3/pwr_11-56-27.159640.txt
6728,../scenario36/unit1/rgb3/frame_11-53-16.614868.jpg,34,./unit1/pwr3/pwr_11-53-15.959780.txt
28590,../scenario36/unit1/rgb3/frame_13-43-38.604620.jpg,59,./unit1/pwr3/pwr_13-43-37.949762.txt
18021,../scenario36/unit1/rgb3/frame_12-19-04.034721.jpg,30,./unit1/pwr3/pwr_12-19-03.388394.txt
27158,../scenario36/unit1/rgb3/frame_13-41-14.592648.jpg,50,./unit1/pwr3/pwr_13-41-13.950045.txt
