original_index,unit2_gps_nor,original_unit1_pwr3_best-beam,original_unit1_pwr3
24977,"[0.028243632271640604, 0.547172751735694]",35,./unit1/pwr3/pwr_13-37-33.950056.txt
15556,"[0.29698367001940773, 0.6158371032518074]",28,./unit1/pwr3/pwr_12-14-56.888409.txt
23886,"[0.031583738394382214, 0.7614954707313077]",36,./unit1/pwr3/pwr_13-35-44.850598.txt
28540,"[0.2816008542642438, 0.001484852128613681]",60,./unit1/pwr3/pwr_13-43-32.950610.txt
13133,"[0.3241754045819596, 0.388737774898131]",34,./unit1/pwr3/pwr_12-10-54.589172.txt
3208,"[0.9999631469182655, 0.3801339486827175]",34,./unit1/pwr3/pwr_11-47-23.959345.txt
21312,"[0.03219318445134938, 0.9202477905836756]",34,./unit1/pwr3/pwr_12-24-32.489019.txt
3450,"[0.9999780632425114, 0.38236701476838697]",33,./unit1/pwr3/pwr_11-47-48.159817.txt
19983,"[0.030957947105080975, 0.7454292818980285]",30,./unit1/pwr3/pwr_12-22-19.588354.txt
29537,"[0.4315789834176572, 0.00047035546960683854]",4,./unit1/pwr3/pwr_13-45-12.650086.txt
16598,"[0.2857211240599799, 0.6883862109682932]",58,./unit1/pwr3/pwr_12-16-41.089191.txt
15442,"[0.29698080884909417, 0.6158362707466404]",25,./unit1/pwr3/pwr_12-14-45.489019.txt
31151,"[0.6635735838626323, 0.035610811914112715]",30,./unit1/pwr3/pwr_13-47-54.049934.txt
12695,"[0.36692271860461456, 0.3907360894122296]",33,./unit1/pwr3/pwr_12-10-10.788863.txt
28507,"[0.2759778595593463, 0.001974360171087]",17,./unit1/pwr3/pwr_13-43-29.650406.txt
31253,"[0.6762165623397332, 0.03759849216673106]",33,./unit1/pwr3/pwr_13-48-04.250346.txt
8787,"[0.7532443332248563, 0.3963439577271655]",20,./unit1/pwr3/pwr_11-56-41.859562.txt
28346,"[0.2498581817140232, 0.0026812808841723186]",18,./unit1/pwr3/pwr_13-43-13.550006.txt
31247,"[0.6754822109349311, 0.03750636160226723]",33,./unit1/pwr3/pwr_13-48-03.649731.txt
20672,"[0.031158554391692975, 0.8120207750063768]",29,./unit1/pwr3/pwr_12-23-28.488554.txt
15299,"[0.2969560176297381, 0.6145199612571729]",51,./unit1/pwr3/pwr_12-14-31.189262.txt
29860,"[0.47751779712527403, 0.0006608603862729963]",37,./unit1/pwr3/pwr_13-45-44.950633.txt
27524,"[0.128472720781703, 0.06267090945619239]",1,./unit1/pwr3/pwr_13-41-50.549883.txt
21152,"[0.03192843730596659, 0.8922173687067069]",25,./unit1/pwr3/pwr_12-24-16.488619.txt
31659,"[0.7247940392557027, 0.04179264294035224]",33,./unit1/pwr3/pwr_13-48-44.850210.txt
16384,"[0.2979927575090599, 0.6833912002012686]",24,./unit1/pwr3/pwr_12-16-19.688581.txt
6493,"[0.8758667891274121, 0.4085500037694527]",36,./unit1/pwr3/pwr_11-52-52.460118.txt
23719,"[0.03193089596702123, 0.7891964832248569]",34,./unit1/pwr3/pwr_13-35-28.149978.txt
10204,"[0.5994667274884936, 0.3784985171944748]",48,./unit1/pwr3/pwr_12-03-23.209162.txt
21210,"[0.032032116996112345, 0.9022888964541985]",33,./unit1/pwr3/pwr_12-24-22.288618.txt
23703,"[0.03195983638650837, 0.7918944835863423]",34,./unit1/pwr3/pwr_13-35-26.549824.txt
7294,"[0.8273133722055748, 0.4082315061496161]",42,./unit1/pwr3/pwr_11-54-12.560080.txt
19335,"[0.09459768471476854, 0.7401268438464025]",20,./unit1/pwr3/pwr_12-21-14.789028.txt
9117,"[0.7245367854919783, 0.38704362702333295]",36,./unit1/pwr3/pwr_11-57-14.860288.txt
12533,"[0.3810710517184672, 0.3913824206024507]",35,./unit1/pwr3/pwr_12-09-54.588806.txt
9712,"[0.6317961412163434, 0.387781409889337]",19,./unit1/pwr3/pwr_11-59-58.738095.txt
8714,"[0.7589910391666183, 0.4025459720463207]",58,./unit1/pwr3/pwr_11-56-34.559443.txt
11180,"[0.577529164994498, 0.38833351934209814]",22,./unit1/pwr3/pwr_12-05-00.808528.txt
12510,"[0.38273211372806765, 0.3914578861983296]",35,./unit1/pwr3/pwr_12-09-52.288628.txt
17949,"[0.22199360923220143, 0.7034525710894788]",20,./unit1/pwr3/pwr_12-18-56.188934.txt
5371,"[0.9146374587395054, 0.4086355089806443]",7,./unit1/pwr3/pwr_11-51-00.259656.txt
29835,"[0.4740054572681876, 0.0006935956760076333]",12,./unit1/pwr3/pwr_13-45-42.450042.txt
13579,"[0.29927003359869236, 0.3878940508026347]",35,./unit1/pwr3/pwr_12-11-39.188593.txt
10430,"[0.5955707593608683, 0.36789253108433345]",52,./unit1/pwr3/pwr_12-03-45.808534.txt
27059,"[0.07280473039940437, 0.12676692393426717]",33,./unit1/pwr3/pwr_13-41-04.050673.txt
29728,"[0.45933701168479646, 0.0006229467165326257]",12,./unit1/pwr3/pwr_13-45-31.749857.txt
26914,"[0.055283074081942246, 0.14679237321860886]",30,./unit1/pwr3/pwr_13-40-49.549812.txt
16929,"[0.25721896676604167, 0.6874736714069078]",39,./unit1/pwr3/pwr_12-17-14.188725.txt
16524,"[0.2920480069232999, 0.6885126129922967]",17,./unit1/pwr3/pwr_12-16-33.688759.txt
26789,"[0.04090307002534689, 0.16339056254175988]",30,./unit1/pwr3/pwr_13-40-37.050228.txt
27416,"[0.11476888205474657, 0.07845078095554482]",36,./unit1/pwr3/pwr_13-41-39.749870.txt
31101,"[0.6569366715563744, 0.03415545920690402]",30,./unit1/pwr3/pwr_13-47-49.050270.txt
25224,"[0.02830518936233023, 0.48358642363771537]",20,./unit1/pwr3/pwr_13-37-58.650335.txt
22111,"[0.028747547095647634, 0.9997487469880568]",42,./unit1/pwr3/pwr_12-25-53.288509.txt
30065,"[0.5069598975175835, 0.0008958299946579067]",36,./unit1/pwr3/pwr_13-46-05.450292.txt
10841,"[0.5820204108513555, 0.37742393150668646]",46,./unit1/pwr3/pwr_12-04-26.908749.txt
27624,"[0.14180458723693115, 0.047762987939019515]",32,./unit1/pwr3/pwr_13-42-00.550662.txt
21392,"[0.03232948416696361, 0.9341775731194648]",34,./unit1/pwr3/pwr_12-24-40.489049.txt
27884,"[0.1814061266324588, 0.016482941876262158]",35,./unit1/pwr3/pwr_13-42-27.349691.txt
10370,"[0.5980655623870575, 0.36779689706116386]",28,./unit1/pwr3/pwr_12-03-39.808396.txt
6481,"[0.8767034215025369, 0.4085914060320204]",36,./unit1/pwr3/pwr_11-52-51.259867.txt
24155,"[0.03109442459563436, 0.7247219465183652]",52,./unit1/pwr3/pwr_13-36-11.749986.txt
11270,"[0.5716489366513863, 0.38839432194648355]",27,./unit1/pwr3/pwr_12-05-09.809058.txt
23522,"[0.0322108009422139, 0.8159418591522353]",34,./unit1/pwr3/pwr_13-35-08.450053.txt
3910,"[0.9926367059732802, 0.40823634260757163]",34,./unit1/pwr3/pwr_11-48-34.159855.txt
19707,"[0.053497351584294084, 0.7428660086117096]",38,./unit1/pwr3/pwr_12-21-51.988810.txt
5931,"[0.9116837682642793, 0.4086392750749404]",3,./unit1/pwr3/pwr_11-51-56.259540.txt
3391,"[0.9999681246167336, 0.38062135068517533]",34,./unit1/pwr3/pwr_11-47-42.259623.txt
26477,"[0.007331324724649103, 0.20779894641119445]",25,./unit1/pwr3/pwr_13-40-04.749825.txt
8858,"[0.7475726382474963, 0.39039255717462934]",59,./unit1/pwr3/pwr_11-56-48.959632.txt
32164,"[0.7318061103657014, 0.04200823202847097]",34,./unit1/pwr3/pwr_13-49-36.150111.txt
27500,"[0.12557076617001195, 0.06597004787355688]",35,./unit1/pwr3/pwr_13-41-48.150105.txt
10010,"[0.5996607369766321, 0.3850160013919991]",58,./unit1/pwr3/pwr_12-03-03.808456.txt
13470,"[0.30024007097658656, 0.3877817815435245]",32,./unit1/pwr3/pwr_12-11-28.289240.txt
27873,"[0.17983835621854377, 0.017376606367010352]",34,./unit1/pwr3/pwr_13-42-26.250578.txt
13856,"[0.29595701635262356, 0.3990198273281325]",34,./unit1/pwr3/pwr_12-12-06.888269.txt
14039,"[0.2961548899301286, 0.42780644629114306]",44,./unit1/pwr3/pwr_12-12-25.189064.txt
17554,"[0.2554380207122321, 0.687482586148819]",53,./unit1/pwr3/pwr_12-18-16.688335.txt
27209,"[0.09069065093532867, 0.10628507355137427]",22,./unit1/pwr3/pwr_13-41-19.049719.txt
11196,"[0.5765611401631561, 0.3883468047358191]",11,./unit1/pwr3/pwr_12-05-02.409048.txt
14873,"[0.2958951909223707, 0.5412427782784044]",30,./unit1/pwr3/pwr_12-13-48.588254.txt
4239,"[0.992001385276035, 0.40827479641462466]",34,./unit1/pwr3/pwr_11-49-07.060037.txt
18311,"[0.19908155492390592, 0.7178538983879705]",7,./unit1/pwr3/pwr_12-19-32.388392.txt
20089,"[0.030628912514167647, 0.7577061850263993]",30,./unit1/pwr3/pwr_12-22-30.189046.txt
16003,"[0.29719103946245434, 0.6261504489536966]",1,./unit1/pwr3/pwr_12-15-41.589093.txt
13862,"[0.29595098206723264, 0.39987076151210266]",34,./unit1/pwr3/pwr_12-12-07.489122.txt
19511,"[0.07352776122984972, 0.740578284602269]",21,./unit1/pwr3/pwr_12-21-32.388277.txt
25202,"[0.028294807976401843, 0.4896209409047928]",58,./unit1/pwr3/pwr_13-37-56.450130.txt
20000,"[0.030879202866785024, 0.7469387821239596]",20,./unit1/pwr3/pwr_12-22-21.288497.txt
15439,"[0.2969806612623344, 0.6158361419064916]",25,./unit1/pwr3/pwr_12-14-45.188619.txt
17832,"[0.23072431124609705, 0.696568675630168]",27,./unit1/pwr3/pwr_12-18-44.489115.txt
28466,"[0.26895494753189575, 0.00252158361131645]",43,./unit1/pwr3/pwr_13-43-25.550304.txt
7356,"[0.8273128724232026, 0.40823260624553953]",43,./unit1/pwr3/pwr_11-54-18.759270.txt
16273,"[0.29797745209249027, 0.6686501612687078]",12,./unit1/pwr3/pwr_12-16-08.589083.txt
28641,"[0.2991539700386923, 0.000898124339223392]",12,./unit1/pwr3/pwr_13-43-43.050511.txt
20683,"[0.031164424319122856, 0.8132588091948049]",4,./unit1/pwr3/pwr_12-23-29.588432.txt
3788,"[0.9980985158243604, 0.40807600608989864]",34,./unit1/pwr3/pwr_11-48-21.960210.txt
8284,"[0.7856725764056333, 0.40693250087317046]",42,./unit1/pwr3/pwr_11-55-51.559786.txt
11429,"[0.5627639259844223, 0.38847380636191675]",36,./unit1/pwr3/pwr_12-05-25.709044.txt
16786,"[0.26875716787319487, 0.6874962531076934]",4,./unit1/pwr3/pwr_12-16-59.888350.txt
4197,"[0.9920012443977644, 0.40828315119805175]",33,./unit1/pwr3/pwr_11-49-02.859393.txt
19894,"[0.034015511816593215, 0.7435718242731985]",30,./unit1/pwr3/pwr_12-22-10.688349.txt
5991,"[0.9070089479731673, 0.4086603305166333]",61,./unit1/pwr3/pwr_11-52-02.259258.txt
29916,"[0.48545678009474363, 0.0005869111387742359]",37,./unit1/pwr3/pwr_13-45-50.550260.txt
19670,"[0.057026100404339426, 0.7426871785879191]",35,./unit1/pwr3/pwr_12-21-48.288620.txt
9050,"[0.7309662344363855, 0.3868859961473894]",8,./unit1/pwr3/pwr_11-57-08.159308.txt
28310,"[0.24463758898478807, 0.0026681738839086705]",18,./unit1/pwr3/pwr_13-43-09.950336.txt
17540,"[0.2557999604393783, 0.6874875018934878]",63,./unit1/pwr3/pwr_12-18-15.289200.txt
19513,"[0.0733521598342443, 0.7405831507926153]",59,./unit1/pwr3/pwr_12-21-32.589184.txt
9338,"[0.7019417240377278, 0.3872531705387221]",61,./unit1/pwr3/pwr_11-57-36.959907.txt
22121,"[0.028700705074531534, 0.9998482115258505]",38,./unit1/pwr3/pwr_12-25-54.288545.txt
29932,"[0.48784747408752893, 0.0005762075017999831]",35,./unit1/pwr3/pwr_13-45-52.150393.txt
10780,"[0.5820656361267321, 0.3718380254692705]",21,./unit1/pwr3/pwr_12-04-20.809169.txt
18032,"[0.22056862899646315, 0.704375080890556]",5,./unit1/pwr3/pwr_12-19-04.489050.txt
30948,"[0.6350228235693447, 0.02789639846694709]",34,./unit1/pwr3/pwr_13-47-33.750518.txt
15664,"[0.29698619911961915, 0.6158425095794663]",28,./unit1/pwr3/pwr_12-15-07.688628.txt
10144,"[0.5994340537951125, 0.3829181926079696]",25,./unit1/pwr3/pwr_12-03-17.208618.txt
27226,"[0.09278310565376817, 0.1038920822451957]",20,./unit1/pwr3/pwr_13-41-20.749834.txt
16910,"[0.2582991139203711, 0.6874652968020559]",21,./unit1/pwr3/pwr_12-17-12.288846.txt
9175,"[0.7188484098579591, 0.3870894148038425]",29,./unit1/pwr3/pwr_11-57-20.660166.txt
29776,"[0.4658459360927235, 0.0006702112026994394]",57,./unit1/pwr3/pwr_13-45-36.550474.txt
17228,"[0.25593843370523983, 0.6874819766362659]",61,./unit1/pwr3/pwr_12-17-44.088704.txt
2896,"[0.9981841630973616, 0.37439829083542]",34,./unit1/pwr3/pwr_11-46-52.759689.txt
14825,"[0.29586900769163793, 0.5336142962058531]",16,./unit1/pwr3/pwr_12-13-43.788415.txt
32356,"[0.7319279130376158, 0.04200160171990593]",32,./unit1/pwr3/pwr_13-49-55.350467.txt
3441,"[0.9999740884630535, 0.381820579234675]",34,./unit1/pwr3/pwr_11-47-47.259780.txt
21749,"[0.03269625400581818, 0.9904378662644967]",31,./unit1/pwr3/pwr_12-25-17.088234.txt
25058,"[0.028262345600405293, 0.5267327446445431]",53,./unit1/pwr3/pwr_13-37-42.050008.txt
16877,"[0.26061367998530116, 0.6874482254922337]",14,./unit1/pwr3/pwr_12-17-08.989023.txt
6242,"[0.8878487399793025, 0.40860650509752217]",25,./unit1/pwr3/pwr_11-52-27.359945.txt
31322,"[0.684734001503462, 0.038506675942438465]",34,./unit1/pwr3/pwr_13-48-11.150477.txt
28803,"[0.32619526674607435, 0.0006615194527684779]",14,./unit1/pwr3/pwr_13-43-59.250482.txt
8210,"[0.7865693369634025, 0.406986653347566]",28,./unit1/pwr3/pwr_11-55-44.159930.txt
19795,"[0.04435633828675468, 0.7430622469119529]",61,./unit1/pwr3/pwr_12-22-00.788847.txt
29554,"[0.43405727685363715, 0.00047859627914393585]",22,./unit1/pwr3/pwr_13-45-14.350670.txt
28484,"[0.27200603184351474, 0.002312010363536538]",25,./unit1/pwr3/pwr_13-43-27.349871.txt
10536,"[0.5903095769218245, 0.36783590091636875]",28,./unit1/pwr3/pwr_12-03-56.408861.txt
14040,"[0.29615481949101474, 0.4279441168664046]",45,./unit1/pwr3/pwr_12-12-25.289240.txt
3290,"[0.9999647837894722, 0.3803196567842778]",34,./unit1/pwr3/pwr_11-47-32.160160.txt
25853,"[0.025248694654718937, 0.318031422171625]",11,./unit1/pwr3/pwr_13-39-02.350149.txt
8559,"[0.7728864756800821, 0.4065701827613448]",28,./unit1/pwr3/pwr_11-56-19.059564.txt
6958,"[0.8343345836312367, 0.40834615894983034]",38,./unit1/pwr3/pwr_11-53-38.959369.txt
5210,"[0.9197805415923065, 0.40870525605958513]",36,./unit1/pwr3/pwr_11-50-44.159784.txt
26919,"[0.05587510490271728, 0.14611432754849693]",8,./unit1/pwr3/pwr_13-40-50.050338.txt
31930,"[0.7316839957491093, 0.042020521389446105]",34,./unit1/pwr3/pwr_13-49-12.750589.txt
5980,"[0.9079468785249861, 0.4086513414436819]",35,./unit1/pwr3/pwr_11-52-01.159777.txt
8488,"[0.7788750830095322, 0.4066657226323028]",36,./unit1/pwr3/pwr_11-56-11.959876.txt
10748,"[0.582061570782693, 0.36947849789494275]",54,./unit1/pwr3/pwr_12-04-17.608651.txt
18805,"[0.14952244836189924, 0.7317244739540877]",30,./unit1/pwr3/pwr_12-20-21.788837.txt
28892,"[0.34036058575286093, 0.0005616783057480762]",19,./unit1/pwr3/pwr_13-44-08.150184.txt
30358,"[0.5502750850938969, 0.002057590859264728]",8,./unit1/pwr3/pwr_13-46-34.750245.txt
26766,"[0.03847193390951266, 0.16636713992184451]",25,./unit1/pwr3/pwr_13-40-34.750484.txt
9731,"[0.6299179656841019, 0.3877749183321402]",29,./unit1/pwr3/pwr_12-00-00.637202.txt
20040,"[0.030917414417408022, 0.7513570700290962]",18,./unit1/pwr3/pwr_12-22-25.289152.txt
28048,"[0.20526660356859283, 0.006121400075661305]",35,./unit1/pwr3/pwr_13-42-43.749750.txt
19368,"[0.09035595438010403, 0.7401820022646366]",24,./unit1/pwr3/pwr_12-21-18.089151.txt
26890,"[0.05253515978371357, 0.14994056557808352]",11,./unit1/pwr3/pwr_13-40-47.150625.txt
3116,"[0.9999468486453978, 0.37600351428156625]",34,./unit1/pwr3/pwr_11-47-14.759657.txt
30261,"[0.5363575642362277, 0.0007416431132723328]",36,./unit1/pwr3/pwr_13-46-25.050670.txt
9208,"[0.7156194835155107, 0.38713947908344337]",20,./unit1/pwr3/pwr_11-57-23.959671.txt
31125,"[0.6602034136485471, 0.034885511669053404]",30,./unit1/pwr3/pwr_13-47-51.450160.txt
29731,"[0.4596791647250111, 0.0006255334288256985]",36,./unit1/pwr3/pwr_13-45-32.050438.txt
15651,"[0.2969858066730295, 0.6158422370332903]",28,./unit1/pwr3/pwr_12-15-06.388963.txt
27436,"[0.11741748388883423, 0.07530223180839497]",59,./unit1/pwr3/pwr_13-41-41.750147.txt
15453,"[0.2969807484726924, 0.615835651323248]",24,./unit1/pwr3/pwr_12-14-46.588787.txt
31710,"[0.7283973596341368, 0.04199986733420471]",34,./unit1/pwr3/pwr_13-48-49.950033.txt
10950,"[0.5819566768561526, 0.38708317101559697]",55,./unit1/pwr3/pwr_12-04-37.808391.txt
3863,"[0.9945556355732486, 0.4081554062638326]",34,./unit1/pwr3/pwr_11-48-29.459640.txt
13741,"[0.29716939452426216, 0.38793144911190686]",56,./unit1/pwr3/pwr_12-11-55.388815.txt
10595,"[0.58733429182201, 0.3678947461425658]",37,./unit1/pwr3/pwr_12-04-02.308726.txt
4033,"[0.9919961425922269, 0.4082590135055294]",32,./unit1/pwr3/pwr_11-48-46.460059.txt
29664,"[0.45039985929077236, 0.0005716881884164878]",5,./unit1/pwr3/pwr_13-45-25.350180.txt
28071,"[0.2084579355413277, 0.00519614499013169]",33,./unit1/pwr3/pwr_13-42-46.049664.txt
24817,"[0.028236705757245028, 0.586288197031249]",13,./unit1/pwr3/pwr_13-37-17.950606.txt
28678,"[0.30560903534656947, 0.000812440734067415]",37,./unit1/pwr3/pwr_13-43-46.750001.txt
18588,"[0.16978960727595896, 0.7213139580589703]",38,./unit1/pwr3/pwr_12-20-00.088359.txt
16650,"[0.2811668217652307, 0.688180225421352]",16,./unit1/pwr3/pwr_12-16-46.288895.txt
13148,"[0.3227099084298354, 0.3886799901243739]",34,./unit1/pwr3/pwr_12-10-56.088475.txt
15648,"[0.2969858301527627, 0.6158422073008996]",58,./unit1/pwr3/pwr_12-15-06.089193.txt
17770,"[0.2370035671951215, 0.6913858606324068]",5,./unit1/pwr3/pwr_12-18-38.288388.txt
13975,"[0.29614075514479615, 0.4173248998716507]",40,./unit1/pwr3/pwr_12-12-18.788799.txt
12912,"[0.3458329715361385, 0.38974577504401436]",34,./unit1/pwr3/pwr_12-10-32.489128.txt
16830,"[0.2647379547486746, 0.687412824203873]",59,./unit1/pwr3/pwr_12-17-04.289129.txt
15879,"[0.2969858133815185, 0.615837137939491]",47,./unit1/pwr3/pwr_12-15-29.189056.txt
8739,"[0.7570026129797567, 0.4005487625835651]",8,./unit1/pwr3/pwr_11-56-37.059920.txt
21980,"[0.029924521219107113, 0.9977338567029259]",31,./unit1/pwr3/pwr_12-25-40.189279.txt
26280,"[0.000921830179357638, 0.22582417335731828]",30,./unit1/pwr3/pwr_13-39-45.049795.txt
16482,"[0.2952642642851295, 0.6885081977420907]",4,./unit1/pwr3/pwr_12-16-29.488841.txt
18375,"[0.19256189022586329, 0.7205758679587264]",4,./unit1/pwr3/pwr_12-19-38.789181.txt
24296,"[0.03094665671890375, 0.6974354373220097]",13,./unit1/pwr3/pwr_13-36-25.849993.txt
2821,"[0.9980337621389032, 0.3743934048231418]",34,./unit1/pwr3/pwr_11-46-45.259789.txt
13945,"[0.2961327753977438, 0.4124848936250467]",40,./unit1/pwr3/pwr_12-12-15.788300.txt
6244,"[0.8876509569663784, 0.40860605911267467]",25,./unit1/pwr3/pwr_11-52-27.559963.txt
25083,"[0.02826828932121505, 0.5204611665954508]",18,./unit1/pwr3/pwr_13-37-44.549677.txt
24308,"[0.030955582362873452, 0.6950068316458223]",5,./unit1/pwr3/pwr_13-36-27.049953.txt
12798,"[0.3571616967349316, 0.39028370713272564]",34,./unit1/pwr3/pwr_12-10-21.088715.txt
9391,"[0.69643558114019, 0.3873073527455084]",18,./unit1/pwr3/pwr_11-57-42.259750.txt
3227,"[0.9999645892432889, 0.38030607406715616]",34,./unit1/pwr3/pwr_11-47-25.860024.txt
14693,"[0.29590407631540594, 0.5121388757651172]",59,./unit1/pwr3/pwr_12-13-30.588567.txt
8895,"[0.7445454160295601, 0.3884137074224228]",14,./unit1/pwr3/pwr_11-56-52.659999.txt
4144,"[0.9919997752387846, 0.4082756883843197]",34,./unit1/pwr3/pwr_11-48-57.560135.txt
24267,"[0.03087174638179506, 0.7034845234279887]",11,./unit1/pwr3/pwr_13-36-22.949829.txt
8736,"[0.7572618390390559, 0.4008221562669925]",35,./unit1/pwr3/pwr_11-56-36.759471.txt
30328,"[0.545970985941407, 0.0015521760232205088]",34,./unit1/pwr3/pwr_13-46-31.750584.txt
23505,"[0.03221940793301667, 0.8171408597538282]",35,./unit1/pwr3/pwr_13-35-06.750691.txt
28093,"[0.21171722114855338, 0.0043583772701927]",56,./unit1/pwr3/pwr_13-42-48.250264.txt
18801,"[0.1497863401749887, 0.7314005303632355]",16,./unit1/pwr3/pwr_12-20-21.388908.txt
3101,"[0.999915855428424, 0.3751345226652335]",33,./unit1/pwr3/pwr_11-47-13.259331.txt
16648,"[0.281313898667629, 0.6881888180631448]",17,./unit1/pwr3/pwr_12-16-46.088858.txt
16752,"[0.27190859440192133, 0.687594072456451]",32,./unit1/pwr3/pwr_12-16-56.488480.txt
31955,"[0.731684465343302, 0.04201855905583815]",33,./unit1/pwr3/pwr_13-49-15.249826.txt
23676,"[0.03200982468874542, 0.7960728415401558]",33,./unit1/pwr3/pwr_13-35-23.850517.txt
10175,"[0.599448101370087, 0.3807297150991283]",45,./unit1/pwr3/pwr_12-03-20.308387.txt
17847,"[0.22925054688184715, 0.6980624028578432]",51,./unit1/pwr3/pwr_12-18-45.988911.txt
19969,"[0.031277586457789025, 0.7444095771267519]",40,./unit1/pwr3/pwr_12-22-18.188489.txt
17337,"[0.2559346668889434, 0.6874897962376731]",59,./unit1/pwr3/pwr_12-17-54.989128.txt
27080,"[0.07549833612877191, 0.12367533201049323]",25,./unit1/pwr3/pwr_13-41-06.150073.txt
9092,"[0.7269550413098522, 0.3870042614250333]",2,./unit1/pwr3/pwr_11-57-12.359632.txt
4213,"[0.9920015395712839, 0.4082804951102647]",33,./unit1/pwr3/pwr_11-49-04.460086.txt
23867,"[0.03167918006058168, 0.7646143371075419]",34,./unit1/pwr3/pwr_13-35-42.949930.txt
11287,"[0.5704501230435514, 0.38841318215124215]",1,./unit1/pwr3/pwr_12-05-11.509119.txt
31821,"[0.731611279087758, 0.04203322700287798]",34,./unit1/pwr3/pwr_13-49-01.050128.txt
15744,"[0.2969867525699039, 0.61583828758923]",25,./unit1/pwr3/pwr_12-15-15.688478.txt
31813,"[0.7315709543632036, 0.042032969322834]",33,./unit1/pwr3/pwr_13-49-00.250658.txt
9653,"[0.6375880925589491, 0.38778616210617356]",25,./unit1/pwr3/pwr_11-59-52.837457.txt
30511,"[0.5722875377994912, 0.005997852354707324]",34,./unit1/pwr3/pwr_13-46-50.050368.txt
3639,"[0.9997149127174009, 0.3990646289862284]",32,./unit1/pwr3/pwr_11-48-07.060005.txt
11475,"[0.5622305005193992, 0.38848237422686505]",33,./unit1/pwr3/pwr_12-05-30.308741.txt
23686,"[0.031990816186547026, 0.7945097834859967]",34,./unit1/pwr3/pwr_13-35-24.849822.txt
30414,"[0.5584218467241612, 0.003267651885633889]",24,./unit1/pwr3/pwr_13-46-40.350664.txt
12898,"[0.3472462421051107, 0.38980170154721433]",34,./unit1/pwr3/pwr_12-10-31.089164.txt
19629,"[0.061004475605040805, 0.742141327789789]",25,./unit1/pwr3/pwr_12-21-44.189211.txt
8228,"[0.7859987800143695, 0.40695295671264237]",46,./unit1/pwr3/pwr_11-55-45.959282.txt
20207,"[0.03074379873439858, 0.7717510316595667]",61,./unit1/pwr3/pwr_12-22-41.988370.txt
24142,"[0.031117635965919394, 0.7271680496674172]",4,./unit1/pwr3/pwr_13-36-10.450685.txt
25381,"[0.028344574898456362, 0.44237224290049865]",12,./unit1/pwr3/pwr_13-38-14.350173.txt
12221,"[0.38680834900508865, 0.39150680578373775]",34,./unit1/pwr3/pwr_12-09-23.388726.txt
3970,"[0.9919961358837807, 0.40825642183781674]",34,./unit1/pwr3/pwr_11-48-40.159761.txt
6068,"[0.9010965490733126, 0.4086843988335349]",36,./unit1/pwr3/pwr_11-52-09.959896.txt
20065,"[0.030770676293686784, 0.7545215903903983]",1,./unit1/pwr3/pwr_12-22-27.789013.txt
20087,"[0.03063487636048754, 0.7574892183403813]",28,./unit1/pwr3/pwr_12-22-29.989275.txt
16754,"[0.2717545104832585, 0.6875865799105817]",25,./unit1/pwr3/pwr_12-16-56.689118.txt
8428,"[0.7828750293550888, 0.40679263010606204]",48,./unit1/pwr3/pwr_11-56-05.959923.txt
8422,"[0.783226094622295, 0.4068097807019639]",56,./unit1/pwr3/pwr_11-56-05.360182.txt
24331,"[0.03091449622491578, 0.6902250066038806]",27,./unit1/pwr3/pwr_13-36-29.350341.txt
27640,"[0.14410851699339075, 0.045385799363868044]",34,./unit1/pwr3/pwr_13-42-02.150345.txt
26406,"[0.0030231837078105173, 0.21687383176110628]",56,./unit1/pwr3/pwr_13-39-57.650254.txt
25072,"[0.028265776992290676, 0.5231713373886018]",34,./unit1/pwr3/pwr_13-37-43.450117.txt
27184,"[0.08772180933878179, 0.10969153079574999]",57,./unit1/pwr3/pwr_13-41-16.549735.txt
18077,"[0.21857485949850006, 0.7055644779509714]",59,./unit1/pwr3/pwr_12-19-08.988618.txt
4829,"[0.9563120720300659, 0.4085461633441163]",38,./unit1/pwr3/pwr_11-50-06.059898.txt
28444,"[0.2654179908761693, 0.002605423812300806]",61,./unit1/pwr3/pwr_13-43-23.350443.txt
10401,"[0.5968485754838073, 0.3679098105205108]",32,./unit1/pwr3/pwr_12-03-42.909152.txt
28853,"[0.33423283766290723, 0.0006073025582985415]",20,./unit1/pwr3/pwr_13-44-04.249829.txt
31177,"[0.6668314036651014, 0.03617923450206229]",30,./unit1/pwr3/pwr_13-47-56.650559.txt
30226,"[0.5313074610343483, 0.0005409350535878838]",34,./unit1/pwr3/pwr_13-46-21.550519.txt
25021,"[0.02825376879782483, 0.5360321883338468]",14,./unit1/pwr3/pwr_13-37-38.349755.txt
6976,"[0.8328093114920805, 0.40831645635723635]",38,./unit1/pwr3/pwr_11-53-40.759442.txt
24987,"[0.028248049811334892, 0.544657268205962]",5,./unit1/pwr3/pwr_13-37-34.949948.txt
26399,"[0.0025987644728334555, 0.217593948670867]",21,./unit1/pwr3/pwr_13-39-56.950392.txt
5025,"[0.9369959084492137, 0.40874975543924097]",56,./unit1/pwr3/pwr_11-50-25.659858.txt
10764,"[0.5820596521549879, 0.3705556901163223]",6,./unit1/pwr3/pwr_12-04-19.208553.txt
15292,"[0.2969479540265508, 0.6140042986797144]",63,./unit1/pwr3/pwr_12-14-30.488946.txt
