original_index,unit2_gps_nor,original_unit1_pwr3_best-beam,original_unit1_pwr3
8099,"[0.7950260575974908, 0.4073704877516838]",12,./unit1/pwr3/pwr_11-55-33.059405.txt
8100,"[0.7949465284660154, 0.40736773751155836]",9,./unit1/pwr3/pwr_11-55-33.159249.txt
8101,"[0.7948669993345829, 0.40736498727168646]",4,./unit1/pwr3/pwr_11-55-33.260278.txt
8102,"[0.7947874702031076, 0.4073622370316878]",15,./unit1/pwr3/pwr_11-55-33.359315.txt
8103,"[0.794708092012658, 0.4073594719254303]",13,./unit1/pwr3/pwr_11-55-33.459716.txt
8104,"[0.7945493356317158, 0.40735394171304223]",42,./unit1/pwr3/pwr_11-55-33.559485.txt
8105,"[0.7944701352162054, 0.4073513054468068]",1,./unit1/pwr3/pwr_11-55-33.660103.txt
8106,"[0.794390934800652, 0.4073486691806981]",3,./unit1/pwr3/pwr_11-55-33.759950.txt
8107,"[0.7943117343851416, 0.40734603291446264]",13,./unit1/pwr3/pwr_11-55-33.860282.txt
8108,"[0.7942326614308807, 0.407343312406728]",12,./unit1/pwr3/pwr_11-55-33.959935.txt
8109,"[0.7940745155224018, 0.4073378713912587]",12,./unit1/pwr3/pwr_11-55-34.060144.txt
8110,"[0.7939956169888571, 0.40733529458967804]",11,./unit1/pwr3/pwr_11-55-34.159460.txt
8111,"[0.7939167184553552, 0.4073327177880974]",11,./unit1/pwr3/pwr_11-55-34.260087.txt
8112,"[0.7938378199218105, 0.4073301409866435]",6,./unit1/pwr3/pwr_11-55-34.359573.txt
8113,"[0.7937591729566276, 0.4073276781590796]",3,./unit1/pwr3/pwr_11-55-34.460274.txt
8114,"[0.7936018790261332, 0.4073227525040785]",12,./unit1/pwr3/pwr_11-55-34.559569.txt
8115,"[0.7935234031273575, 0.40732013605952144]",10,./unit1/pwr3/pwr_11-55-34.660161.txt
8116,"[0.7934449272286248, 0.40731751961471085]",43,./unit1/pwr3/pwr_11-55-34.759753.txt
8117,"[0.7933664513298491, 0.4073149031702805]",4,./unit1/pwr3/pwr_11-55-34.860289.txt
8118,"[0.7932881062466319, 0.40731216284099425]",8,./unit1/pwr3/pwr_11-55-34.960263.txt
8119,"[0.7931314160801547, 0.407306682182295]",43,./unit1/pwr3/pwr_11-55-35.059675.txt
8120,"[0.7930533158567675, 0.4073040706932843]",43,./unit1/pwr3/pwr_11-55-35.159315.txt
8121,"[0.7929752156333374, 0.40730145920389327]",2,./unit1/pwr3/pwr_11-55-35.259638.txt
8122,"[0.7928971154099502, 0.4072988477147558]",2,./unit1/pwr3/pwr_11-55-35.359463.txt
8123,"[0.7928191963157253, 0.4072962956901463]",1,./unit1/pwr3/pwr_11-55-35.459621.txt
8124,"[0.7926633581273183, 0.4072911916413076]",14,./unit1/pwr3/pwr_11-55-35.560121.txt
8125,"[0.7925856268707875, 0.40728847113357297]",43,./unit1/pwr3/pwr_11-55-35.659775.txt
8126,"[0.7925078956142567, 0.4072857506258383]",43,./unit1/pwr3/pwr_11-55-35.760075.txt
8127,"[0.7924301643577261, 0.40728303011810363]",34,./unit1/pwr3/pwr_11-55-35.859572.txt
8128,"[0.7923527718798724, 0.4072801411272438]",11,./unit1/pwr3/pwr_11-55-35.959698.txt
8129,"[0.7921979869241221, 0.4072743631452706]",12,./unit1/pwr3/pwr_11-55-36.059375.txt
8130,"[0.7921209600589019, 0.4072709885263333]",14,./unit1/pwr3/pwr_11-55-36.159338.txt
8131,"[0.7920439331936387, 0.40726761390752275]",43,./unit1/pwr3/pwr_11-55-36.259736.txt
8132,"[0.7919669063284185, 0.40726423928858546]",22,./unit1/pwr3/pwr_11-55-36.359371.txt
8133,"[0.7918902249503215, 0.4072607308742066]",14,./unit1/pwr3/pwr_11-55-36.459451.txt
8134,"[0.7917368621941704, 0.4072537140455756]",15,./unit1/pwr3/pwr_11-55-36.559547.txt
8135,"[0.7916608617276935, 0.4072503790697415]",21,./unit1/pwr3/pwr_11-55-36.659785.txt
8136,"[0.7915848612611737, 0.4072470440937806]",25,./unit1/pwr3/pwr_11-55-36.759320.txt
8137,"[0.7915088607946968, 0.4072437091180732]",41,./unit1/pwr3/pwr_11-55-36.859576.txt
8138,"[0.7914338833726973, 0.407240522804193]",22,./unit1/pwr3/pwr_11-55-36.959497.txt
8139,"[0.7912839285286983, 0.40723415017592546]",42,./unit1/pwr3/pwr_11-55-37.059421.txt
8140,"[0.7912098198559703, 0.4072310481032909]",42,./unit1/pwr3/pwr_11-55-37.159252.txt
8141,"[0.7911357111832423, 0.4072279460305296]",1,./unit1/pwr3/pwr_11-55-37.260152.txt
8142,"[0.7910616025105143, 0.40722484395789504]",3,./unit1/pwr3/pwr_11-55-37.359854.txt
8143,"[0.7909884162549704, 0.4072217864840368]",5,./unit1/pwr3/pwr_11-55-37.459628.txt
8144,"[0.7908420437438396, 0.40721567153581323]",44,./unit1/pwr3/pwr_11-55-37.560091.txt
8145,"[0.7907699375549088, 0.4072128221880566]",3,./unit1/pwr3/pwr_11-55-37.660185.txt
8146,"[0.7906978313660209, 0.4072099728402999]",10,./unit1/pwr3/pwr_11-55-37.759659.txt
8147,"[0.7906257251770901, 0.4072071234925433]",15,./unit1/pwr3/pwr_11-55-37.859770.txt
8148,"[0.7905547829109503, 0.4072042592784011]",11,./unit1/pwr3/pwr_11-55-37.959571.txt
8149,"[0.7904128983786706, 0.4071985308503703]",43,./unit1/pwr3/pwr_11-55-38.060262.txt
8150,"[0.7903430864928335, 0.40719598378118044]",61,./unit1/pwr3/pwr_11-55-38.160187.txt
8151,"[0.7902732746069963, 0.4071934367121173]",1,./unit1/pwr3/pwr_11-55-38.260245.txt
8152,"[0.790203462721159, 0.40719088964292743]",5,./unit1/pwr3/pwr_11-55-38.359343.txt
8153,"[0.7901350126585193, 0.4071885655663514]",7,./unit1/pwr3/pwr_11-55-38.459357.txt
8154,"[0.7899981125331967, 0.4071839174128192]",43,./unit1/pwr3/pwr_11-55-38.560002.txt
8155,"[0.78993123225683, 0.4071813158343941]",43,./unit1/pwr3/pwr_11-55-38.660019.txt
8156,"[0.7898643519805062, 0.40717871425609575]",44,./unit1/pwr3/pwr_11-55-38.759324.txt
8157,"[0.7897974717041394, 0.40717611267754394]",14,./unit1/pwr3/pwr_11-55-38.859480.txt
8158,"[0.7897319633136821, 0.4071734565900104]",44,./unit1/pwr3/pwr_11-55-38.960244.txt
8159,"[0.7896009465328105, 0.4071681444145631]",16,./unit1/pwr3/pwr_11-55-39.059981.txt
8160,"[0.789536897238621, 0.40716557752356813]",42,./unit1/pwr3/pwr_11-55-39.160173.txt
8161,"[0.7894728479444313, 0.40716301063308014]",44,./unit1/pwr3/pwr_11-55-39.259803.txt
8162,"[0.7894087986502416, 0.40716044374208515]",44,./unit1/pwr3/pwr_11-55-39.359766.txt
8163,"[0.7893462520574771, 0.4071578718961776]",43,./unit1/pwr3/pwr_11-55-39.460109.txt
8164,"[0.789221158871991, 0.40715272820398224]",46,./unit1/pwr3/pwr_11-55-39.560016.txt
8165,"[0.7891600982094503, 0.4071498838116452]",20,./unit1/pwr3/pwr_11-55-39.659563.txt
8166,"[0.7890990375468667, 0.40714703941918134]",62,./unit1/pwr3/pwr_11-55-39.759763.txt
8167,"[0.7890379768843261, 0.4071441950268443]",43,./unit1/pwr3/pwr_11-55-39.859757.txt
8168,"[0.7889783585468089, 0.40714123170507094]",46,./unit1/pwr3/pwr_11-55-39.960167.txt
8169,"[0.7888591218717745, 0.4071353050615241]",46,./unit1/pwr3/pwr_11-55-40.059561.txt
8170,"[0.7888008988998572, 0.40713200477350037]",44,./unit1/pwr3/pwr_11-55-40.159919.txt
8171,"[0.7887426759279828, 0.4071287044853499]",11,./unit1/pwr3/pwr_11-55-40.259639.txt
8172,"[0.7886844529560654, 0.4071254041973261]",47,./unit1/pwr3/pwr_11-55-40.360101.txt
8173,"[0.7886276253497908, 0.40712187596139565]",46,./unit1/pwr3/pwr_11-55-40.459937.txt
8174,"[0.7885139701371987, 0.40711481948966144]",46,./unit1/pwr3/pwr_11-55-40.559421.txt
8175,"[0.7884585781474585, 0.40711144487072415]",22,./unit1/pwr3/pwr_11-55-40.659653.txt
8176,"[0.7884031861576754, 0.40710807025178686]",46,./unit1/pwr3/pwr_11-55-40.759662.txt
8177,"[0.7883477941679351, 0.40710469563284957]",1,./unit1/pwr3/pwr_11-55-40.859482.txt
8178,"[0.7882939317135763, 0.40710120208472944]",47,./unit1/pwr3/pwr_11-55-40.959810.txt
8179,"[0.7881862068048587, 0.4070942149884892]",8,./unit1/pwr3/pwr_11-55-41.059920.txt
8180,"[0.7881338235722347, 0.4070905926002203]",17,./unit1/pwr3/pwr_11-55-41.159921.txt
8181,"[0.7880814403395678, 0.4070869702120782]",46,./unit1/pwr3/pwr_11-55-41.260240.txt
8182,"[0.7880290571069439, 0.40708334782368255]",18,./unit1/pwr3/pwr_11-55-41.360104.txt
8183,"[0.7879779853837848, 0.4070800425802392]",20,./unit1/pwr3/pwr_11-55-41.459682.txt
8184,"[0.7878758419375096, 0.40707343209335256]",18,./unit1/pwr3/pwr_11-55-41.560285.txt
8185,"[0.7878262662073295, 0.4070703894853728]",16,./unit1/pwr3/pwr_11-55-41.659926.txt
8186,"[0.7877766904771065, 0.4070673468775198]",13,./unit1/pwr3/pwr_11-55-41.759287.txt
8187,"[0.7877271147469264, 0.40706430426954]",12,./unit1/pwr3/pwr_11-55-41.860264.txt
8188,"[0.7876790484266605, 0.40706138059112335]",46,./unit1/pwr3/pwr_11-55-41.959359.txt
8189,"[0.7875829157860859, 0.4070555332337829]",21,./unit1/pwr3/pwr_11-55-42.059243.txt
8190,"[0.7875363890639137, 0.4070525253136135]",17,./unit1/pwr3/pwr_11-55-42.160110.txt
8191,"[0.7874898623417842, 0.40704951739331735]",12,./unit1/pwr3/pwr_11-55-42.259239.txt
8192,"[0.787443335619612, 0.40704650947314797]",17,./unit1/pwr3/pwr_11-55-42.360005.txt
8193,"[0.7873985598129608, 0.407043352891405]",20,./unit1/pwr3/pwr_11-55-42.460227.txt
8194,"[0.7873090081996156, 0.4070370397276655]",14,./unit1/pwr3/pwr_11-55-42.560087.txt
8195,"[0.7872657887623021, 0.40703390296747405]",21,./unit1/pwr3/pwr_11-55-42.659581.txt
8196,"[0.7872225693249888, 0.4070307662070291]",24,./unit1/pwr3/pwr_11-55-42.759959.txt
8197,"[0.7871793498876754, 0.40702762944671095]",16,./unit1/pwr3/pwr_11-55-42.860151.txt
8198,"[0.7871374486683589, 0.4070247900097935]",21,./unit1/pwr3/pwr_11-55-42.960167.txt
8199,"[0.787053646229683, 0.40701911113570505]",24,./unit1/pwr3/pwr_11-55-43.059997.txt
8200,"[0.7870131772726777, 0.4070161725907761]",25,./unit1/pwr3/pwr_11-55-43.159759.txt
8201,"[0.7869727083156296, 0.4070132340461006]",24,./unit1/pwr3/pwr_11-55-43.260173.txt
8202,"[0.7869322393586243, 0.40701029550129847]",20,./unit1/pwr3/pwr_11-55-43.359807.txt
8203,"[0.7868937225717697, 0.4070079367369121]",25,./unit1/pwr3/pwr_11-55-43.459508.txt
8204,"[0.7868166889980175, 0.4070032192081394]",8,./unit1/pwr3/pwr_11-55-43.560317.txt
8205,"[0.7867803591784311, 0.4070009793729359]",8,./unit1/pwr3/pwr_11-55-43.659922.txt
8206,"[0.7867440293588019, 0.40699873953773236]",11,./unit1/pwr3/pwr_11-55-43.759840.txt
8207,"[0.7867076995392156, 0.40699649970240204]",46,./unit1/pwr3/pwr_11-55-43.859240.txt
8208,"[0.7866727348970068, 0.4069938931686841]",12,./unit1/pwr3/pwr_11-55-43.960225.txt
8209,"[0.7866028056126323, 0.40698868010124833]",28,./unit1/pwr3/pwr_11-55-44.059844.txt
8210,"[0.7865693369634025, 0.406986653347566]",28,./unit1/pwr3/pwr_11-55-44.159930.txt
8211,"[0.7865358683141298, 0.40698462659426393]",25,./unit1/pwr3/pwr_11-55-44.259250.txt
8212,"[0.7865023996649, 0.4069825998407084]",49,./unit1/pwr3/pwr_11-55-44.359710.txt
8213,"[0.7864709670419128, 0.4069815344323418]",28,./unit1/pwr3/pwr_11-55-44.459455.txt
8214,"[0.7864081017959385, 0.4069794036158622]",48,./unit1/pwr3/pwr_11-55-44.559338.txt
8215,"[0.7863785374870098, 0.40697808548274444]",29,./unit1/pwr3/pwr_11-55-44.659306.txt
8216,"[0.7863489731780812, 0.4069767673495]",47,./unit1/pwr3/pwr_11-55-44.760273.txt
8217,"[0.7863194088691525, 0.4069754492163823]",48,./unit1/pwr3/pwr_11-55-44.860210.txt
8218,"[0.7862916256639243, 0.4069737643847502]",29,./unit1/pwr3/pwr_11-55-44.959942.txt
8219,"[0.7862360592535109, 0.4069703947212325]",48,./unit1/pwr3/pwr_11-55-45.059486.txt
8220,"[0.7862100772774505, 0.40696870493392723]",49,./unit1/pwr3/pwr_11-55-45.159657.txt
8221,"[0.7861840953013901, 0.40696701514687555]",48,./unit1/pwr3/pwr_11-55-45.259496.txt
8222,"[0.7861581133253296, 0.4069653253596971]",45,./unit1/pwr3/pwr_11-55-45.360045.txt
8223,"[0.7861339023902575, 0.40696350177720386]",22,./unit1/pwr3/pwr_11-55-45.459565.txt
8224,"[0.7860854805200704, 0.40695985461209055]",30,./unit1/pwr3/pwr_11-55-45.560137.txt
8225,"[0.7860632485891053, 0.4069580706725737]",46,./unit1/pwr3/pwr_11-55-45.659657.txt
8226,"[0.78604101665814, 0.4069562867330569]",25,./unit1/pwr3/pwr_11-55-45.759479.txt
8227,"[0.7860187847271748, 0.40695450279354006]",46,./unit1/pwr3/pwr_11-55-45.860233.txt
8228,"[0.7859987800143695, 0.40695295671264237]",46,./unit1/pwr3/pwr_11-55-45.959282.txt
8229,"[0.7859587705888019, 0.406949864550847]",46,./unit1/pwr3/pwr_11-55-46.060279.txt
8230,"[0.7859410266366449, 0.406948546417856]",46,./unit1/pwr3/pwr_11-55-46.160285.txt
8231,"[0.7859232826845736, 0.40694722828486507]",22,./unit1/pwr3/pwr_11-55-46.260275.txt
8232,"[0.7859055387323737, 0.4069459101518741]",24,./unit1/pwr3/pwr_11-55-46.359654.txt
8233,"[0.7858902635040264, 0.4069447803235599]",21,./unit1/pwr3/pwr_11-55-46.460287.txt
8234,"[0.7858597130472889, 0.40694252066680475]",47,./unit1/pwr3/pwr_11-55-46.560179.txt
8235,"[0.7858468931257301, 0.4069417327602873]",18,./unit1/pwr3/pwr_11-55-46.660202.txt
8236,"[0.7858340732041286, 0.40694094485364307]",45,./unit1/pwr3/pwr_11-55-46.760002.txt
8237,"[0.7858212532825699, 0.40694015694699887]",42,./unit1/pwr3/pwr_11-55-46.860016.txt
8238,"[0.7858106270367257, 0.4069395325680602]",46,./unit1/pwr3/pwr_11-55-46.960167.txt
8239,"[0.7857893745450804, 0.4069382838103097]",45,./unit1/pwr3/pwr_11-55-47.059683.txt
8240,"[0.7857806904066746, 0.40693776349454863]",36,./unit1/pwr3/pwr_11-55-47.159258.txt
8241,"[0.7857720062683118, 0.40693724317891433]",46,./unit1/pwr3/pwr_11-55-47.259923.txt
8242,"[0.7857633221299061, 0.40693672286340676]",43,./unit1/pwr3/pwr_11-55-47.359459.txt
8243,"[0.7857560870250128, 0.40693636607547806]",34,./unit1/pwr3/pwr_11-55-47.459897.txt
8244,"[0.7857416168152692, 0.40693565249974734]",43,./unit1/pwr3/pwr_11-55-47.559306.txt
8245,"[0.7857354315888526, 0.40693538490873743]",38,./unit1/pwr3/pwr_11-55-47.660216.txt
8246,"[0.785729246362436, 0.40693511731785426]",46,./unit1/pwr3/pwr_11-55-47.759723.txt
8247,"[0.7857230611360193, 0.40693484972697114]",63,./unit1/pwr3/pwr_11-55-47.859665.txt
8248,"[0.785718053249329, 0.40693453258214557]",47,./unit1/pwr3/pwr_11-55-47.959741.txt
8249,"[0.785708037475991, 0.40693389829236776]",63,./unit1/pwr3/pwr_11-55-48.059988.txt
8250,"[0.785704049279555, 0.40693358114754224]",61,./unit1/pwr3/pwr_11-55-48.159527.txt
8251,"[0.7857000610831189, 0.40693326400271673]",63,./unit1/pwr3/pwr_11-55-48.259316.txt
8252,"[0.7856960728866828, 0.4069329468578912]",61,./unit1/pwr3/pwr_11-55-48.359973.txt
8253,"[0.78569294002254, 0.40693280810703003]",61,./unit1/pwr3/pwr_11-55-48.459742.txt
8254,"[0.7856866742942544, 0.40693253060543444]",61,./unit1/pwr3/pwr_11-55-48.559382.txt
8255,"[0.7856843833454268, 0.4069324215869641]",61,./unit1/pwr3/pwr_11-55-48.659808.txt
8256,"[0.7856820923965991, 0.40693231256836687]",59,./unit1/pwr3/pwr_11-55-48.759879.txt
8257,"[0.7856798014477715, 0.4069322035498965]",59,./unit1/pwr3/pwr_11-55-48.859544.txt
8258,"[0.785678429561862, 0.40693214904053454]",59,./unit1/pwr3/pwr_11-55-48.959518.txt
8259,"[0.7856756857900429, 0.4069320400220641]",58,./unit1/pwr3/pwr_11-55-49.059571.txt
8260,"[0.7856749780445094, 0.4069320400220641]",59,./unit1/pwr3/pwr_11-55-49.159915.txt
8261,"[0.7856742702989757, 0.4069320400220641]",57,./unit1/pwr3/pwr_11-55-49.259851.txt
8262,"[0.7856735625534422, 0.4069320400220641]",58,./unit1/pwr3/pwr_11-55-49.359699.txt
8263,"[0.7856732606714766, 0.40693205984361575]",56,./unit1/pwr3/pwr_11-55-49.460175.txt
8264,"[0.7856726569075022, 0.4069320994865922]",47,./unit1/pwr3/pwr_11-55-49.559653.txt
8265,"[0.7856726133023447, 0.4069321143527242]",47,./unit1/pwr3/pwr_11-55-49.659656.txt
8266,"[0.7856725696971871, 0.406932129218983]",56,./unit1/pwr3/pwr_11-55-49.760024.txt
8267,"[0.7856725260919867, 0.40693214408511497]",56,./unit1/pwr3/pwr_11-55-49.860062.txt
8268,"[0.7856724959037643, 0.4069321391296954]",54,./unit1/pwr3/pwr_11-55-49.959574.txt
8269,"[0.7856724355273627, 0.40693212921923644]",56,./unit1/pwr3/pwr_11-55-50.059569.txt
8270,"[0.7856724422358518, 0.4069321193083973]",56,./unit1/pwr3/pwr_11-55-50.159586.txt
8271,"[0.7856724489443407, 0.40693210939755814]",55,./unit1/pwr3/pwr_11-55-50.259575.txt
8272,"[0.7856724556528298, 0.4069320994865922]",53,./unit1/pwr3/pwr_11-55-50.359740.txt
8273,"[0.7856724891952753, 0.40693205984361575]",56,./unit1/pwr3/pwr_11-55-50.459540.txt
8274,"[0.7856725562801661, 0.40693198055740937]",61,./unit1/pwr3/pwr_11-55-50.559379.txt
8275,"[0.7856725596343892, 0.40693201028967335]",57,./unit1/pwr3/pwr_11-55-50.659933.txt
8276,"[0.7856725629886552, 0.4069320400220641]",57,./unit1/pwr3/pwr_11-55-50.759459.txt
8277,"[0.7856725663428782, 0.4069320697544549]",25,./unit1/pwr3/pwr_11-55-50.860282.txt
8278,"[0.7856725898226115, 0.4069320895760065]",26,./unit1/pwr3/pwr_11-55-50.959629.txt
8279,"[0.785672636782035, 0.40693212921923644]",61,./unit1/pwr3/pwr_11-55-51.059855.txt
8280,"[0.7856726233650568, 0.40693217381763247]",25,./unit1/pwr3/pwr_11-55-51.159813.txt
8281,"[0.7856726099480787, 0.4069322184161553]",60,./unit1/pwr3/pwr_11-55-51.259522.txt
8282,"[0.7856725965311006, 0.40693226301467805]",40,./unit1/pwr3/pwr_11-55-51.359355.txt
8283,"[0.7856725898226115, 0.40693234230075764]",24,./unit1/pwr3/pwr_11-55-51.460019.txt
8284,"[0.7856725764056333, 0.40693250087317046]",42,./unit1/pwr3/pwr_11-55-51.559786.txt
8285,"[0.7856726200107909, 0.4069324860069117]",24,./unit1/pwr3/pwr_11-55-51.659352.txt
8286,"[0.7856726636159913, 0.4069324711407797]",24,./unit1/pwr3/pwr_11-55-51.760229.txt
8287,"[0.7856727072211489, 0.4069324562745209]",43,./unit1/pwr3/pwr_11-55-51.859740.txt
8288,"[0.7856727340551052, 0.40693247609607247]",21,./unit1/pwr3/pwr_11-55-51.959739.txt
8289,"[0.7856727877230179, 0.40693251573930245]",37,./unit1/pwr3/pwr_11-55-52.060081.txt
8290,"[0.7856727977857301, 0.40693247609619926]",22,./unit1/pwr3/pwr_11-55-52.160287.txt
8291,"[0.7856728078484851, 0.4069324364532228]",21,./unit1/pwr3/pwr_11-55-52.260118.txt
8292,"[0.7856728179111973, 0.4069323968099929]",20,./unit1/pwr3/pwr_11-55-52.360064.txt
8293,"[0.7856728313281754, 0.40693236212230927]",21,./unit1/pwr3/pwr_11-55-52.459515.txt
8294,"[0.7856728581621317, 0.4069322927468153]",22,./unit1/pwr3/pwr_11-55-52.559362.txt
8295,"[0.7856728917045771, 0.4069321639067933]",22,./unit1/pwr3/pwr_11-55-52.659694.txt
8296,"[0.7856729252470226, 0.40693203506664455]",22,./unit1/pwr3/pwr_11-55-52.759781.txt
8297,"[0.785672958789468, 0.40693190622662256]",17,./unit1/pwr3/pwr_11-55-52.859564.txt
8298,"[0.7856729386640007, 0.4069317476542098]",55,./unit1/pwr3/pwr_11-55-52.959362.txt
8299,"[0.7856728984130662, 0.406931430509511]",55,./unit1/pwr3/pwr_11-55-53.059912.txt
8300,"[0.7856728044942192, 0.40693131653562103]",55,./unit1/pwr3/pwr_11-55-53.159408.txt
8301,"[0.7856727105754149, 0.4069312025616043]",55,./unit1/pwr3/pwr_11-55-53.259571.txt
8302,"[0.7856726166565677, 0.4069310885877143]",55,./unit1/pwr3/pwr_11-55-53.359326.txt
8303,"[0.7856725730514103, 0.40693104894461113]",55,./unit1/pwr3/pwr_11-55-53.459534.txt
8304,"[0.7856724858410522, 0.4069309696585315]",55,./unit1/pwr3/pwr_11-55-53.559314.txt
8305,"[0.7856725126750085, 0.40693093497072114]",55,./unit1/pwr3/pwr_11-55-53.660154.txt
8306,"[0.7856725395089219, 0.4069309002830375]",55,./unit1/pwr3/pwr_11-55-53.759792.txt
8307,"[0.7856725663428782, 0.4069308655952272]",55,./unit1/pwr3/pwr_11-55-53.859749.txt
8308,"[0.78567262671928, 0.40693078135372796]",55,./unit1/pwr3/pwr_11-55-53.959563.txt
8309,"[0.7856727474720834, 0.40693061287047605]",55,./unit1/pwr3/pwr_11-55-54.060150.txt
8310,"[0.7856728581621317, 0.4069305088074252]",55,./unit1/pwr3/pwr_11-55-54.160266.txt
8311,"[0.785672968852223, 0.4069304047441209]",56,./unit1/pwr3/pwr_11-55-54.260108.txt
8312,"[0.7856730795422714, 0.4069303006810701]",11,./unit1/pwr3/pwr_11-55-54.360253.txt
8313,"[0.785673210357787, 0.4069302610379669]",55,./unit1/pwr3/pwr_11-55-54.459801.txt
8314,"[0.7856734719888611, 0.40693018175163376]",54,./unit1/pwr3/pwr_11-55-54.559688.txt
8315,"[0.7856735390737519, 0.4069301718407946]",54,./unit1/pwr3/pwr_11-55-54.660034.txt
8316,"[0.7856736061585998, 0.4069301619302089]",55,./unit1/pwr3/pwr_11-55-54.759975.txt
8317,"[0.7856736732434906, 0.4069301520194965]",54,./unit1/pwr3/pwr_11-55-54.859901.txt
8318,"[0.7856736967232238, 0.4069300776888365]",55,./unit1/pwr3/pwr_11-55-54.959794.txt
8319,"[0.7856737436826473, 0.40692992902700936]",54,./unit1/pwr3/pwr_11-55-55.060061.txt
8320,"[0.785673793996294, 0.4069298001869874]",55,./unit1/pwr3/pwr_11-55-55.160218.txt
8321,"[0.7856738443099835, 0.4069296713469654]",55,./unit1/pwr3/pwr_11-55-55.259259.txt
8322,"[0.7856738946236302, 0.4069295425069434]",55,./unit1/pwr3/pwr_11-55-55.359884.txt
8323,"[0.7856739281660756, 0.40692950286371343]",55,./unit1/pwr3/pwr_11-55-55.459524.txt
8324,"[0.7856739952509664, 0.4069294235773803]",55,./unit1/pwr3/pwr_11-55-55.559384.txt
8325,"[0.7856740086679446, 0.40692944835435146]",54,./unit1/pwr3/pwr_11-55-55.660059.txt
8326,"[0.7856740220849228, 0.40692947313132266]",54,./unit1/pwr3/pwr_11-55-55.759439.txt
8327,"[0.7856740355019008, 0.40692949790829386]",55,./unit1/pwr3/pwr_11-55-55.859356.txt
8328,"[0.7856740086679446, 0.4069295325961042]",52,./unit1/pwr3/pwr_11-55-55.959925.txt
8329,"[0.7856739550000319, 0.40692960197134465]",58,./unit1/pwr3/pwr_11-55-56.059968.txt
8330,"[0.7856739181033205, 0.40692954746198273]",58,./unit1/pwr3/pwr_11-55-56.159780.txt
8331,"[0.785673881206652, 0.4069294929528743]",56,./unit1/pwr3/pwr_11-55-56.259929.txt
8332,"[0.7856738443099407, 0.40692943844363905]",56,./unit1/pwr3/pwr_11-55-56.360236.txt
8333,"[0.7856738308929625, 0.4069294285327999]",56,./unit1/pwr3/pwr_11-55-56.459899.txt
8334,"[0.7856738040590491, 0.4069294087115018]",53,./unit1/pwr3/pwr_11-55-56.559955.txt
8335,"[0.7856737772250928, 0.40692948799758144]",54,./unit1/pwr3/pwr_11-55-56.659747.txt
8336,"[0.7856737503911364, 0.4069295672836611]",56,./unit1/pwr3/pwr_11-55-56.759449.txt
8337,"[0.7856737235571801, 0.4069296465699942]",54,./unit1/pwr3/pwr_11-55-56.860044.txt
8338,"[0.7856737101402019, 0.4069297109900686]",56,./unit1/pwr3/pwr_11-55-56.959991.txt
8339,"[0.7856736833062457, 0.40692983983009057]",56,./unit1/pwr3/pwr_11-55-57.059288.txt
8340,"[0.7856736833062457, 0.4069299042502917]",55,./unit1/pwr3/pwr_11-55-57.159968.txt
8341,"[0.7856736833062457, 0.40692996867023934]",56,./unit1/pwr3/pwr_11-55-57.259882.txt
8342,"[0.7856736833062457, 0.40693003309031367]",54,./unit1/pwr3/pwr_11-55-57.359376.txt
8343,"[0.7856736833062457, 0.40692999344708375]",55,./unit1/pwr3/pwr_11-55-57.459676.txt
8344,"[0.7856736833062457, 0.4069299141607506]",56,./unit1/pwr3/pwr_11-55-57.560111.txt
8345,"[0.7856735323652628, 0.4069299736255321]",54,./unit1/pwr3/pwr_11-55-57.660112.txt
8346,"[0.785673381424237, 0.4069300330899334]",56,./unit1/pwr3/pwr_11-55-57.759786.txt
8347,"[0.7856732304832542, 0.40693009255471496]",55,./unit1/pwr3/pwr_11-55-57.860174.txt
8348,"[0.7856728749333759, 0.406930166885375]",56,./unit1/pwr3/pwr_11-55-57.960285.txt
8349,"[0.7856721638335764, 0.4069303155472021]",57,./unit1/pwr3/pwr_11-55-58.059792.txt
8350,"[0.7856712179367019, 0.4069302511271277]",56,./unit1/pwr3/pwr_11-55-58.160021.txt
8351,"[0.7856702720398275, 0.40693018670705333]",56,./unit1/pwr3/pwr_11-55-58.259996.txt
8352,"[0.785669326142953, 0.40693012228710573]",56,./unit1/pwr3/pwr_11-55-58.359484.txt
8353,"[0.7856670519653267, 0.4069299884916642]",55,./unit1/pwr3/pwr_11-55-58.460185.txt
8354,"[0.7856625036101168, 0.40692972090090773]",55,./unit1/pwr3/pwr_11-55-58.559481.txt
8355,"[0.78565844832879, 0.4069294533100246]",57,./unit1/pwr3/pwr_11-55-58.660275.txt
8356,"[0.785654393047506, 0.40692918571901465]",55,./unit1/pwr3/pwr_11-55-58.760212.txt
8357,"[0.785650337766179, 0.40692891812813153]",52,./unit1/pwr3/pwr_11-55-58.860213.txt
8358,"[0.7856438506577538, 0.4069284820541232]",55,./unit1/pwr3/pwr_11-55-58.959751.txt
8359,"[0.7856308764409463, 0.40692760990572624]",55,./unit1/pwr3/pwr_11-55-59.059656.txt
8360,"[0.7856216891659025, 0.4069268566868923]",55,./unit1/pwr3/pwr_11-55-59.160251.txt
8361,"[0.7856125018909016, 0.40692610346793173]",55,./unit1/pwr3/pwr_11-55-59.259881.txt
8362,"[0.7856033146158578, 0.4069253502489711]",54,./unit1/pwr3/pwr_11-55-59.359999.txt
