original_index,unit1_lidar1,original_unit1_pwr3_best-beam,original_unit1_pwr3
8771,../scenario36/unit1/lidar1/lidar_frame_11-56-42.213148.csv,44,./unit1/pwr3/pwr_11-56-40.259665.txt
8772,../scenario36/unit1/lidar1/lidar_frame_11-56-42.313112.csv,44,./unit1/pwr3/pwr_11-56-40.359509.txt
8773,../scenario36/unit1/lidar1/lidar_frame_11-56-42.413055.csv,48,./unit1/pwr3/pwr_11-56-40.459290.txt
8774,../scenario36/unit1/lidar1/lidar_frame_11-56-42.513000.csv,29,./unit1/pwr3/pwr_11-56-40.560121.txt
8775,../scenario36/unit1/lidar1/lidar_frame_11-56-42.612960.csv,28,./unit1/pwr3/pwr_11-56-40.660140.txt
8776,../scenario36/unit1/lidar1/lidar_frame_11-56-42.712960.csv,27,./unit1/pwr3/pwr_11-56-40.760082.txt
8777,../scenario36/unit1/lidar1/lidar_frame_11-56-42.812980.csv,46,./unit1/pwr3/pwr_11-56-40.859495.txt
8778,../scenario36/unit1/lidar1/lidar_frame_11-56-42.913019.csv,27,./unit1/pwr3/pwr_11-56-40.959678.txt
8779,../scenario36/unit1/lidar1/lidar_frame_11-56-43.013054.csv,38,./unit1/pwr3/pwr_11-56-41.059342.txt
8780,../scenario36/unit1/lidar1/lidar_frame_11-56-43.113047.csv,4,./unit1/pwr3/pwr_11-56-41.159969.txt
8781,../scenario36/unit1/lidar1/lidar_frame_11-56-43.213019.csv,25,./unit1/pwr3/pwr_11-56-41.259604.txt
8782,../scenario36/unit1/lidar1/lidar_frame_11-56-43.312973.csv,10,./unit1/pwr3/pwr_11-56-41.359998.txt
8783,../scenario36/unit1/lidar1/lidar_frame_11-56-43.412945.csv,8,./unit1/pwr3/pwr_11-56-41.459564.txt
8784,../scenario36/unit1/lidar1/lidar_frame_11-56-43.512937.csv,12,./unit1/pwr3/pwr_11-56-41.559541.txt
8785,../scenario36/unit1/lidar1/lidar_frame_11-56-43.612937.csv,14,./unit1/pwr3/pwr_11-56-41.659245.txt
8786,../scenario36/unit1/lidar1/lidar_frame_11-56-43.712951.csv,28,./unit1/pwr3/pwr_11-56-41.759997.txt
8787,../scenario36/unit1/lidar1/lidar_frame_11-56-43.813006.csv,20,./unit1/pwr3/pwr_11-56-41.859562.txt
8788,../scenario36/unit1/lidar1/lidar_frame_11-56-43.913046.csv,38,./unit1/pwr3/pwr_11-56-41.959900.txt
8789,../scenario36/unit1/lidar1/lidar_frame_11-56-44.013069.csv,24,./unit1/pwr3/pwr_11-56-42.060245.txt
8790,../scenario36/unit1/lidar1/lidar_frame_11-56-44.113113.csv,34,./unit1/pwr3/pwr_11-56-42.159455.txt
8791,../scenario36/unit1/lidar1/lidar_frame_11-56-44.213158.csv,3,./unit1/pwr3/pwr_11-56-42.259886.txt
8792,../scenario36/unit1/lidar1/lidar_frame_11-56-44.313163.csv,35,./unit1/pwr3/pwr_11-56-42.359346.txt
8793,../scenario36/unit1/lidar1/lidar_frame_11-56-44.413134.csv,28,./unit1/pwr3/pwr_11-56-42.459939.txt
8794,../scenario36/unit1/lidar1/lidar_frame_11-56-44.513100.csv,36,./unit1/pwr3/pwr_11-56-42.559998.txt
8795,../scenario36/unit1/lidar1/lidar_frame_11-56-44.613058.csv,12,./unit1/pwr3/pwr_11-56-42.659749.txt
8796,../scenario36/unit1/lidar1/lidar_frame_11-56-44.713022.csv,37,./unit1/pwr3/pwr_11-56-42.759965.txt
8797,../scenario36/unit1/lidar1/lidar_frame_11-56-44.812973.csv,29,./unit1/pwr3/pwr_11-56-42.859541.txt
8798,../scenario36/unit1/lidar1/lidar_frame_11-56-44.912918.csv,12,./unit1/pwr3/pwr_11-56-42.960018.txt
8799,../scenario36/unit1/lidar1/lidar_frame_11-56-45.012855.csv,34,./unit1/pwr3/pwr_11-56-43.059563.txt
8800,../scenario36/unit1/lidar1/lidar_frame_11-56-45.112808.csv,33,./unit1/pwr3/pwr_11-56-43.159806.txt
8801,../scenario36/unit1/lidar1/lidar_frame_11-56-45.212786.csv,30,./unit1/pwr3/pwr_11-56-43.260105.txt
8802,../scenario36/unit1/lidar1/lidar_frame_11-56-45.312798.csv,33,./unit1/pwr3/pwr_11-56-43.359322.txt
8803,../scenario36/unit1/lidar1/lidar_frame_11-56-45.412845.csv,33,./unit1/pwr3/pwr_11-56-43.459926.txt
8804,../scenario36/unit1/lidar1/lidar_frame_11-56-45.512868.csv,34,./unit1/pwr3/pwr_11-56-43.559747.txt
8805,../scenario36/unit1/lidar1/lidar_frame_11-56-45.612858.csv,33,./unit1/pwr3/pwr_11-56-43.659647.txt
8806,../scenario36/unit1/lidar1/lidar_frame_11-56-45.712798.csv,13,./unit1/pwr3/pwr_11-56-43.759455.txt
8807,../scenario36/unit1/lidar1/lidar_frame_11-56-45.812747.csv,21,./unit1/pwr3/pwr_11-56-43.860166.txt
8808,../scenario36/unit1/lidar1/lidar_frame_11-56-45.912730.csv,34,./unit1/pwr3/pwr_11-56-43.959260.txt
8809,../scenario36/unit1/lidar1/lidar_frame_11-56-46.012724.csv,44,./unit1/pwr3/pwr_11-56-44.060167.txt
8810,../scenario36/unit1/lidar1/lidar_frame_11-56-46.112722.csv,44,./unit1/pwr3/pwr_11-56-44.159241.txt
8811,../scenario36/unit1/lidar1/lidar_frame_11-56-46.212719.csv,30,./unit1/pwr3/pwr_11-56-44.259771.txt
8812,../scenario36/unit1/lidar1/lidar_frame_11-56-46.312675.csv,44,./unit1/pwr3/pwr_11-56-44.359360.txt
8813,../scenario36/unit1/lidar1/lidar_frame_11-56-46.412613.csv,43,./unit1/pwr3/pwr_11-56-44.459288.txt
8814,../scenario36/unit1/lidar1/lidar_frame_11-56-46.512538.csv,44,./unit1/pwr3/pwr_11-56-44.560169.txt
8815,../scenario36/unit1/lidar1/lidar_frame_11-56-46.612498.csv,49,./unit1/pwr3/pwr_11-56-44.659622.txt
8816,../scenario36/unit1/lidar1/lidar_frame_11-56-46.712477.csv,5,./unit1/pwr3/pwr_11-56-44.759989.txt
8817,../scenario36/unit1/lidar1/lidar_frame_11-56-46.812498.csv,9,./unit1/pwr3/pwr_11-56-44.860067.txt
8818,../scenario36/unit1/lidar1/lidar_frame_11-56-46.912552.csv,11,./unit1/pwr3/pwr_11-56-44.959781.txt
8819,../scenario36/unit1/lidar1/lidar_frame_11-56-47.012604.csv,12,./unit1/pwr3/pwr_11-56-45.059544.txt
8820,../scenario36/unit1/lidar1/lidar_frame_11-56-47.112674.csv,15,./unit1/pwr3/pwr_11-56-45.159760.txt
8821,../scenario36/unit1/lidar1/lidar_frame_11-56-47.212738.csv,13,./unit1/pwr3/pwr_11-56-45.259623.txt
8822,../scenario36/unit1/lidar1/lidar_frame_11-56-47.312739.csv,18,./unit1/pwr3/pwr_11-56-45.360176.txt
8823,../scenario36/unit1/lidar1/lidar_frame_11-56-47.412709.csv,18,./unit1/pwr3/pwr_11-56-45.459967.txt
8824,../scenario36/unit1/lidar1/lidar_frame_11-56-47.512629.csv,20,./unit1/pwr3/pwr_11-56-45.559778.txt
8825,../scenario36/unit1/lidar1/lidar_frame_11-56-47.612539.csv,34,./unit1/pwr3/pwr_11-56-45.659330.txt
8826,../scenario36/unit1/lidar1/lidar_frame_11-56-47.712451.csv,20,./unit1/pwr3/pwr_11-56-45.759797.txt
8827,../scenario36/unit1/lidar1/lidar_frame_11-56-47.812388.csv,57,./unit1/pwr3/pwr_11-56-45.860072.txt
8828,../scenario36/unit1/lidar1/lidar_frame_11-56-47.912386.csv,34,./unit1/pwr3/pwr_11-56-45.959354.txt
8829,../scenario36/unit1/lidar1/lidar_frame_11-56-48.012421.csv,14,./unit1/pwr3/pwr_11-56-46.059649.txt
8830,../scenario36/unit1/lidar1/lidar_frame_11-56-48.112462.csv,29,./unit1/pwr3/pwr_11-56-46.159650.txt
8831,../scenario36/unit1/lidar1/lidar_frame_11-56-48.212511.csv,27,./unit1/pwr3/pwr_11-56-46.259952.txt
8832,../scenario36/unit1/lidar1/lidar_frame_11-56-48.312560.csv,22,./unit1/pwr3/pwr_11-56-46.359996.txt
8833,../scenario36/unit1/lidar1/lidar_frame_11-56-48.412603.csv,28,./unit1/pwr3/pwr_11-56-46.460019.txt
8834,../scenario36/unit1/lidar1/lidar_frame_11-56-48.512620.csv,38,./unit1/pwr3/pwr_11-56-46.559462.txt
8835,../scenario36/unit1/lidar1/lidar_frame_11-56-48.612605.csv,22,./unit1/pwr3/pwr_11-56-46.660060.txt
8836,../scenario36/unit1/lidar1/lidar_frame_11-56-48.712556.csv,37,./unit1/pwr3/pwr_11-56-46.759684.txt
8837,../scenario36/unit1/lidar1/lidar_frame_11-56-48.812497.csv,36,./unit1/pwr3/pwr_11-56-46.860197.txt
8838,../scenario36/unit1/lidar1/lidar_frame_11-56-48.912464.csv,25,./unit1/pwr3/pwr_11-56-46.959285.txt
8839,../scenario36/unit1/lidar1/lidar_frame_11-56-49.012474.csv,25,./unit1/pwr3/pwr_11-56-47.059942.txt
8840,../scenario36/unit1/lidar1/lidar_frame_11-56-49.112503.csv,22,./unit1/pwr3/pwr_11-56-47.159798.txt
8841,../scenario36/unit1/lidar1/lidar_frame_11-56-49.212509.csv,28,./unit1/pwr3/pwr_11-56-47.260232.txt
8842,../scenario36/unit1/lidar1/lidar_frame_11-56-49.312509.csv,29,./unit1/pwr3/pwr_11-56-47.359344.txt
8843,../scenario36/unit1/lidar1/lidar_frame_11-56-49.412479.csv,3,./unit1/pwr3/pwr_11-56-47.460076.txt
8844,../scenario36/unit1/lidar1/lidar_frame_11-56-49.512406.csv,36,./unit1/pwr3/pwr_11-56-47.559283.txt
8845,../scenario36/unit1/lidar1/lidar_frame_11-56-49.612322.csv,5,./unit1/pwr3/pwr_11-56-47.660089.txt
8846,../scenario36/unit1/lidar1/lidar_frame_11-56-49.712287.csv,7,./unit1/pwr3/pwr_11-56-47.759461.txt
8847,../scenario36/unit1/lidar1/lidar_frame_11-56-49.812329.csv,5,./unit1/pwr3/pwr_11-56-47.859918.txt
8848,../scenario36/unit1/lidar1/lidar_frame_11-56-49.912408.csv,8,./unit1/pwr3/pwr_11-56-47.959840.txt
8849,../scenario36/unit1/lidar1/lidar_frame_11-56-50.012504.csv,14,./unit1/pwr3/pwr_11-56-48.059744.txt
8850,../scenario36/unit1/lidar1/lidar_frame_11-56-50.112569.csv,15,./unit1/pwr3/pwr_11-56-48.159738.txt
8851,../scenario36/unit1/lidar1/lidar_frame_11-56-50.212580.csv,18,./unit1/pwr3/pwr_11-56-48.259981.txt
8852,../scenario36/unit1/lidar1/lidar_frame_11-56-50.312555.csv,25,./unit1/pwr3/pwr_11-56-48.359445.txt
8853,../scenario36/unit1/lidar1/lidar_frame_11-56-50.412454.csv,18,./unit1/pwr3/pwr_11-56-48.459897.txt
8854,../scenario36/unit1/lidar1/lidar_frame_11-56-50.512316.csv,17,./unit1/pwr3/pwr_11-56-48.559404.txt
8855,../scenario36/unit1/lidar1/lidar_frame_11-56-50.612189.csv,3,./unit1/pwr3/pwr_11-56-48.659602.txt
8856,../scenario36/unit1/lidar1/lidar_frame_11-56-50.712098.csv,8,./unit1/pwr3/pwr_11-56-48.759362.txt
8857,../scenario36/unit1/lidar1/lidar_frame_11-56-50.812052.csv,11,./unit1/pwr3/pwr_11-56-48.860008.txt
8858,../scenario36/unit1/lidar1/lidar_frame_11-56-50.912055.csv,59,./unit1/pwr3/pwr_11-56-48.959632.txt
8859,../scenario36/unit1/lidar1/lidar_frame_11-56-51.012099.csv,60,./unit1/pwr3/pwr_11-56-49.060167.txt
8860,../scenario36/unit1/lidar1/lidar_frame_11-56-51.112155.csv,56,./unit1/pwr3/pwr_11-56-49.159875.txt
8861,../scenario36/unit1/lidar1/lidar_frame_11-56-51.212204.csv,60,./unit1/pwr3/pwr_11-56-49.260101.txt
8862,../scenario36/unit1/lidar1/lidar_frame_11-56-51.312221.csv,58,./unit1/pwr3/pwr_11-56-49.360047.txt
8863,../scenario36/unit1/lidar1/lidar_frame_11-56-51.412226.csv,60,./unit1/pwr3/pwr_11-56-49.460161.txt
8864,../scenario36/unit1/lidar1/lidar_frame_11-56-51.512213.csv,52,./unit1/pwr3/pwr_11-56-49.559780.txt
8865,../scenario36/unit1/lidar1/lidar_frame_11-56-51.612201.csv,56,./unit1/pwr3/pwr_11-56-49.659332.txt
8866,../scenario36/unit1/lidar1/lidar_frame_11-56-51.712201.csv,54,./unit1/pwr3/pwr_11-56-49.760078.txt
8867,../scenario36/unit1/lidar1/lidar_frame_11-56-51.812235.csv,53,./unit1/pwr3/pwr_11-56-49.859242.txt
8868,../scenario36/unit1/lidar1/lidar_frame_11-56-51.912254.csv,53,./unit1/pwr3/pwr_11-56-49.959376.txt
8869,../scenario36/unit1/lidar1/lidar_frame_11-56-52.012267.csv,20,./unit1/pwr3/pwr_11-56-50.059514.txt
8870,../scenario36/unit1/lidar1/lidar_frame_11-56-52.112268.csv,30,./unit1/pwr3/pwr_11-56-50.160066.txt
8871,../scenario36/unit1/lidar1/lidar_frame_11-56-52.212231.csv,18,./unit1/pwr3/pwr_11-56-50.259998.txt
8872,../scenario36/unit1/lidar1/lidar_frame_11-56-52.312190.csv,5,./unit1/pwr3/pwr_11-56-50.359981.txt
8873,../scenario36/unit1/lidar1/lidar_frame_11-56-52.412145.csv,22,./unit1/pwr3/pwr_11-56-50.459906.txt
8874,../scenario36/unit1/lidar1/lidar_frame_11-56-52.512098.csv,16,./unit1/pwr3/pwr_11-56-50.560042.txt
8875,../scenario36/unit1/lidar1/lidar_frame_11-56-52.612097.csv,18,./unit1/pwr3/pwr_11-56-50.659460.txt
8876,../scenario36/unit1/lidar1/lidar_frame_11-56-52.712091.csv,3,./unit1/pwr3/pwr_11-56-50.759505.txt
8877,../scenario36/unit1/lidar1/lidar_frame_11-56-52.812085.csv,5,./unit1/pwr3/pwr_11-56-50.859758.txt
8878,../scenario36/unit1/lidar1/lidar_frame_11-56-52.912095.csv,4,./unit1/pwr3/pwr_11-56-50.960149.txt
8879,../scenario36/unit1/lidar1/lidar_frame_11-56-53.012094.csv,13,./unit1/pwr3/pwr_11-56-51.059867.txt
8880,../scenario36/unit1/lidar1/lidar_frame_11-56-53.112083.csv,16,./unit1/pwr3/pwr_11-56-51.160014.txt
8881,../scenario36/unit1/lidar1/lidar_frame_11-56-53.212073.csv,14,./unit1/pwr3/pwr_11-56-51.259928.txt
8882,../scenario36/unit1/lidar1/lidar_frame_11-56-53.312033.csv,34,./unit1/pwr3/pwr_11-56-51.359484.txt
8883,../scenario36/unit1/lidar1/lidar_frame_11-56-53.411992.csv,28,./unit1/pwr3/pwr_11-56-51.460138.txt
8884,../scenario36/unit1/lidar1/lidar_frame_11-56-53.511966.csv,25,./unit1/pwr3/pwr_11-56-51.560217.txt
8885,../scenario36/unit1/lidar1/lidar_frame_11-56-53.611934.csv,37,./unit1/pwr3/pwr_11-56-51.660166.txt
8886,../scenario36/unit1/lidar1/lidar_frame_11-56-53.711918.csv,13,./unit1/pwr3/pwr_11-56-51.759514.txt
8887,../scenario36/unit1/lidar1/lidar_frame_11-56-53.811916.csv,25,./unit1/pwr3/pwr_11-56-51.859340.txt
8888,../scenario36/unit1/lidar1/lidar_frame_11-56-53.911905.csv,36,./unit1/pwr3/pwr_11-56-51.960208.txt
8889,../scenario36/unit1/lidar1/lidar_frame_11-56-54.011892.csv,36,./unit1/pwr3/pwr_11-56-52.059781.txt
8890,../scenario36/unit1/lidar1/lidar_frame_11-56-54.111931.csv,37,./unit1/pwr3/pwr_11-56-52.159603.txt
8891,../scenario36/unit1/lidar1/lidar_frame_11-56-54.211971.csv,36,./unit1/pwr3/pwr_11-56-52.259660.txt
8892,../scenario36/unit1/lidar1/lidar_frame_11-56-54.311986.csv,12,./unit1/pwr3/pwr_11-56-52.360096.txt
8893,../scenario36/unit1/lidar1/lidar_frame_11-56-54.411983.csv,36,./unit1/pwr3/pwr_11-56-52.460030.txt
8894,../scenario36/unit1/lidar1/lidar_frame_11-56-54.511950.csv,36,./unit1/pwr3/pwr_11-56-52.559915.txt
8895,../scenario36/unit1/lidar1/lidar_frame_11-56-54.611876.csv,14,./unit1/pwr3/pwr_11-56-52.659999.txt
8896,../scenario36/unit1/lidar1/lidar_frame_11-56-54.711793.csv,3,./unit1/pwr3/pwr_11-56-52.760003.txt
8897,../scenario36/unit1/lidar1/lidar_frame_11-56-54.811741.csv,5,./unit1/pwr3/pwr_11-56-52.860242.txt
8898,../scenario36/unit1/lidar1/lidar_frame_11-56-54.911711.csv,36,./unit1/pwr3/pwr_11-56-52.960077.txt
8899,../scenario36/unit1/lidar1/lidar_frame_11-56-55.011728.csv,26,./unit1/pwr3/pwr_11-56-53.059999.txt
8900,../scenario36/unit1/lidar1/lidar_frame_11-56-55.111755.csv,38,./unit1/pwr3/pwr_11-56-53.160000.txt
8901,../scenario36/unit1/lidar1/lidar_frame_11-56-55.211797.csv,25,./unit1/pwr3/pwr_11-56-53.259493.txt
8902,../scenario36/unit1/lidar1/lidar_frame_11-56-55.311829.csv,24,./unit1/pwr3/pwr_11-56-53.359493.txt
8903,../scenario36/unit1/lidar1/lidar_frame_11-56-55.411873.csv,5,./unit1/pwr3/pwr_11-56-53.460286.txt
8904,../scenario36/unit1/lidar1/lidar_frame_11-56-55.511926.csv,18,./unit1/pwr3/pwr_11-56-53.559934.txt
8905,../scenario36/unit1/lidar1/lidar_frame_11-56-55.611964.csv,25,./unit1/pwr3/pwr_11-56-53.659837.txt
8906,../scenario36/unit1/lidar1/lidar_frame_11-56-55.711943.csv,59,./unit1/pwr3/pwr_11-56-53.759261.txt
8907,../scenario36/unit1/lidar1/lidar_frame_11-56-55.811882.csv,18,./unit1/pwr3/pwr_11-56-53.860781.txt
8908,../scenario36/unit1/lidar1/lidar_frame_11-56-55.911795.csv,41,./unit1/pwr3/pwr_11-56-53.959942.txt
8909,../scenario36/unit1/lidar1/lidar_frame_11-56-56.011703.csv,56,./unit1/pwr3/pwr_11-56-54.059669.txt
8910,../scenario36/unit1/lidar1/lidar_frame_11-56-56.111623.csv,28,./unit1/pwr3/pwr_11-56-54.159814.txt
8911,../scenario36/unit1/lidar1/lidar_frame_11-56-56.211561.csv,24,./unit1/pwr3/pwr_11-56-54.259782.txt
8912,../scenario36/unit1/lidar1/lidar_frame_11-56-56.311525.csv,36,./unit1/pwr3/pwr_11-56-54.360194.txt
8913,../scenario36/unit1/lidar1/lidar_frame_11-56-56.411539.csv,17,./unit1/pwr3/pwr_11-56-54.459348.txt
8914,../scenario36/unit1/lidar1/lidar_frame_11-56-56.511575.csv,12,./unit1/pwr3/pwr_11-56-54.559996.txt
8915,../scenario36/unit1/lidar1/lidar_frame_11-56-56.611627.csv,12,./unit1/pwr3/pwr_11-56-54.659549.txt
8916,../scenario36/unit1/lidar1/lidar_frame_11-56-56.711658.csv,17,./unit1/pwr3/pwr_11-56-54.759263.txt
8917,../scenario36/unit1/lidar1/lidar_frame_11-56-56.811648.csv,17,./unit1/pwr3/pwr_11-56-54.860099.txt
8918,../scenario36/unit1/lidar1/lidar_frame_11-56-56.911649.csv,20,./unit1/pwr3/pwr_11-56-54.959981.txt
8919,../scenario36/unit1/lidar1/lidar_frame_11-56-57.011679.csv,61,./unit1/pwr3/pwr_11-56-55.060126.txt
8920,../scenario36/unit1/lidar1/lidar_frame_11-56-57.111725.csv,53,./unit1/pwr3/pwr_11-56-55.160265.txt
8921,../scenario36/unit1/lidar1/lidar_frame_11-56-57.211733.csv,20,./unit1/pwr3/pwr_11-56-55.260041.txt
8922,../scenario36/unit1/lidar1/lidar_frame_11-56-57.311709.csv,37,./unit1/pwr3/pwr_11-56-55.359369.txt
8923,../scenario36/unit1/lidar1/lidar_frame_11-56-57.411676.csv,36,./unit1/pwr3/pwr_11-56-55.459749.txt
8924,../scenario36/unit1/lidar1/lidar_frame_11-56-57.511636.csv,37,./unit1/pwr3/pwr_11-56-55.559561.txt
8925,../scenario36/unit1/lidar1/lidar_frame_11-56-57.611591.csv,12,./unit1/pwr3/pwr_11-56-55.659635.txt
8926,../scenario36/unit1/lidar1/lidar_frame_11-56-57.711553.csv,42,./unit1/pwr3/pwr_11-56-55.760000.txt
8927,../scenario36/unit1/lidar1/lidar_frame_11-56-57.811532.csv,58,./unit1/pwr3/pwr_11-56-55.859501.txt
8928,../scenario36/unit1/lidar1/lidar_frame_11-56-57.911544.csv,36,./unit1/pwr3/pwr_11-56-55.960045.txt
8929,../scenario36/unit1/lidar1/lidar_frame_11-56-58.011543.csv,36,./unit1/pwr3/pwr_11-56-56.060027.txt
8930,../scenario36/unit1/lidar1/lidar_frame_11-56-58.111504.csv,15,./unit1/pwr3/pwr_11-56-56.159906.txt
8931,../scenario36/unit1/lidar1/lidar_frame_11-56-58.211462.csv,36,./unit1/pwr3/pwr_11-56-56.259784.txt
8932,../scenario36/unit1/lidar1/lidar_frame_11-56-58.311413.csv,1,./unit1/pwr3/pwr_11-56-56.360112.txt
8933,../scenario36/unit1/lidar1/lidar_frame_11-56-58.411381.csv,5,./unit1/pwr3/pwr_11-56-56.460066.txt
8934,../scenario36/unit1/lidar1/lidar_frame_11-56-58.511380.csv,5,./unit1/pwr3/pwr_11-56-56.559392.txt
8935,../scenario36/unit1/lidar1/lidar_frame_11-56-58.611401.csv,11,./unit1/pwr3/pwr_11-56-56.659359.txt
8936,../scenario36/unit1/lidar1/lidar_frame_11-56-58.711456.csv,11,./unit1/pwr3/pwr_11-56-56.760004.txt
8937,../scenario36/unit1/lidar1/lidar_frame_11-56-58.811532.csv,14,./unit1/pwr3/pwr_11-56-56.860284.txt
8938,../scenario36/unit1/lidar1/lidar_frame_11-56-58.911559.csv,16,./unit1/pwr3/pwr_11-56-56.959380.txt
8939,../scenario36/unit1/lidar1/lidar_frame_11-56-59.011537.csv,3,./unit1/pwr3/pwr_11-56-57.059937.txt
8940,../scenario36/unit1/lidar1/lidar_frame_11-56-59.111495.csv,18,./unit1/pwr3/pwr_11-56-57.159683.txt
8941,../scenario36/unit1/lidar1/lidar_frame_11-56-59.211455.csv,5,./unit1/pwr3/pwr_11-56-57.260242.txt
8942,../scenario36/unit1/lidar1/lidar_frame_11-56-59.311411.csv,21,./unit1/pwr3/pwr_11-56-57.360075.txt
8943,../scenario36/unit1/lidar1/lidar_frame_11-56-59.411340.csv,23,./unit1/pwr3/pwr_11-56-57.459782.txt
8944,../scenario36/unit1/lidar1/lidar_frame_11-56-59.511266.csv,14,./unit1/pwr3/pwr_11-56-57.559703.txt
8945,../scenario36/unit1/lidar1/lidar_frame_11-56-59.611238.csv,11,./unit1/pwr3/pwr_11-56-57.659644.txt
8946,../scenario36/unit1/lidar1/lidar_frame_11-56-59.711316.csv,22,./unit1/pwr3/pwr_11-56-57.759780.txt
8947,../scenario36/unit1/lidar1/lidar_frame_11-56-59.811431.csv,21,./unit1/pwr3/pwr_11-56-57.859957.txt
8948,../scenario36/unit1/lidar1/lidar_frame_11-56-59.911515.csv,46,./unit1/pwr3/pwr_11-56-57.959713.txt
8949,../scenario36/unit1/lidar1/lidar_frame_11-57-00.011496.csv,46,./unit1/pwr3/pwr_11-56-58.059872.txt
8950,../scenario36/unit1/lidar1/lidar_frame_11-57-00.111423.csv,46,./unit1/pwr3/pwr_11-56-58.159248.txt
8951,../scenario36/unit1/lidar1/lidar_frame_11-57-00.211380.csv,29,./unit1/pwr3/pwr_11-56-58.260021.txt
8952,../scenario36/unit1/lidar1/lidar_frame_11-57-00.311341.csv,24,./unit1/pwr3/pwr_11-56-58.359384.txt
8953,../scenario36/unit1/lidar1/lidar_frame_11-57-00.411305.csv,14,./unit1/pwr3/pwr_11-56-58.459886.txt
8954,../scenario36/unit1/lidar1/lidar_frame_11-57-00.511255.csv,58,./unit1/pwr3/pwr_11-56-58.559826.txt
8955,../scenario36/unit1/lidar1/lidar_frame_11-57-00.611212.csv,12,./unit1/pwr3/pwr_11-56-58.659299.txt
8956,../scenario36/unit1/lidar1/lidar_frame_11-57-00.711190.csv,17,./unit1/pwr3/pwr_11-56-58.760010.txt
8957,../scenario36/unit1/lidar1/lidar_frame_11-57-00.811186.csv,19,./unit1/pwr3/pwr_11-56-58.860189.txt
8958,../scenario36/unit1/lidar1/lidar_frame_11-57-00.911200.csv,17,./unit1/pwr3/pwr_11-56-58.960172.txt
8959,../scenario36/unit1/lidar1/lidar_frame_11-57-01.011232.csv,27,./unit1/pwr3/pwr_11-56-59.059802.txt
8960,../scenario36/unit1/lidar1/lidar_frame_11-57-01.111288.csv,25,./unit1/pwr3/pwr_11-56-59.159732.txt
8961,../scenario36/unit1/lidar1/lidar_frame_11-57-01.211316.csv,48,./unit1/pwr3/pwr_11-56-59.259848.txt
8962,../scenario36/unit1/lidar1/lidar_frame_11-57-01.311273.csv,49,./unit1/pwr3/pwr_11-56-59.359526.txt
8963,../scenario36/unit1/lidar1/lidar_frame_11-57-01.411189.csv,27,./unit1/pwr3/pwr_11-56-59.459551.txt
8964,../scenario36/unit1/lidar1/lidar_frame_11-57-01.511106.csv,47,./unit1/pwr3/pwr_11-56-59.559401.txt
8965,../scenario36/unit1/lidar1/lidar_frame_11-57-01.611062.csv,46,./unit1/pwr3/pwr_11-56-59.660104.txt
8966,../scenario36/unit1/lidar1/lidar_frame_11-57-01.711052.csv,28,./unit1/pwr3/pwr_11-56-59.759996.txt
8967,../scenario36/unit1/lidar1/lidar_frame_11-57-01.811073.csv,30,./unit1/pwr3/pwr_11-56-59.859787.txt
8968,../scenario36/unit1/lidar1/lidar_frame_11-57-01.911115.csv,30,./unit1/pwr3/pwr_11-56-59.960060.txt
8969,../scenario36/unit1/lidar1/lidar_frame_11-57-02.011182.csv,29,./unit1/pwr3/pwr_11-57-00.059683.txt
8970,../scenario36/unit1/lidar1/lidar_frame_11-57-02.111240.csv,21,./unit1/pwr3/pwr_11-57-00.160059.txt
8971,../scenario36/unit1/lidar1/lidar_frame_11-57-02.211269.csv,29,./unit1/pwr3/pwr_11-57-00.259302.txt
8972,../scenario36/unit1/lidar1/lidar_frame_11-57-02.311289.csv,29,./unit1/pwr3/pwr_11-57-00.359432.txt
8973,../scenario36/unit1/lidar1/lidar_frame_11-57-02.411287.csv,21,./unit1/pwr3/pwr_11-57-00.459991.txt
8974,../scenario36/unit1/lidar1/lidar_frame_11-57-02.511229.csv,28,./unit1/pwr3/pwr_11-57-00.559777.txt
8975,../scenario36/unit1/lidar1/lidar_frame_11-57-02.611146.csv,30,./unit1/pwr3/pwr_11-57-00.659563.txt
8976,../scenario36/unit1/lidar1/lidar_frame_11-57-02.711059.csv,61,./unit1/pwr3/pwr_11-57-00.759996.txt
8977,../scenario36/unit1/lidar1/lidar_frame_11-57-02.810988.csv,59,./unit1/pwr3/pwr_11-57-00.859599.txt
8978,../scenario36/unit1/lidar1/lidar_frame_11-57-02.910927.csv,61,./unit1/pwr3/pwr_11-57-00.959779.txt
8979,../scenario36/unit1/lidar1/lidar_frame_11-57-03.010911.csv,55,./unit1/pwr3/pwr_11-57-01.059523.txt
8980,../scenario36/unit1/lidar1/lidar_frame_11-57-03.110945.csv,5,./unit1/pwr3/pwr_11-57-01.160213.txt
8981,../scenario36/unit1/lidar1/lidar_frame_11-57-03.211045.csv,57,./unit1/pwr3/pwr_11-57-01.259456.txt
8982,../scenario36/unit1/lidar1/lidar_frame_11-57-03.311145.csv,30,./unit1/pwr3/pwr_11-57-01.360245.txt
8983,../scenario36/unit1/lidar1/lidar_frame_11-57-03.411224.csv,29,./unit1/pwr3/pwr_11-57-01.460076.txt
8984,../scenario36/unit1/lidar1/lidar_frame_11-57-03.511260.csv,30,./unit1/pwr3/pwr_11-57-01.559546.txt
