original_index,unit1_rgb,original_unit1_pwr_best-beam,original_unit1_pwr
2736,../scenario31/unit1/camera_data/image_2736.jpg,38,./unit1/mmWave_data/mmWave_power_2736.txt
4774,../scenario31/unit1/camera_data/image_4774.jpg,22,./unit1/mmWave_data/mmWave_power_4774.txt
3537,../scenario31/unit1/camera_data/image_3537.jpg,47,./unit1/mmWave_data/mmWave_power_3537.txt
5242,../scenario31/unit1/camera_data/image_5242.jpg,28,./unit1/mmWave_data/mmWave_power_5242.txt
3813,../scenario31/unit1/camera_data/image_3813.jpg,45,./unit1/mmWave_data/mmWave_power_3813.txt
6971,../scenario31/unit1/camera_data/image_6971.jpg,22,./unit1/mmWave_data/mmWave_power_6971.txt
6825,../scenario31/unit1/camera_data/image_6825.jpg,54,./unit1/mmWave_data/mmWave_power_6825.txt
3742,../scenario31/unit1/camera_data/image_3742.jpg,42,./unit1/mmWave_data/mmWave_power_3742.txt
3874,../scenario31/unit1/camera_data/image_3874.jpg,34,./unit1/mmWave_data/mmWave_power_3874.txt
6984,../scenario31/unit1/camera_data/image_6984.jpg,16,./unit1/mmWave_data/mmWave_power_6984.txt
7121,../scenario31/unit1/camera_data/image_7121.jpg,33,./unit1/mmWave_data/mmWave_power_7121.txt
5548,../scenario31/unit1/camera_data/image_5548.jpg,38,./unit1/mmWave_data/mmWave_power_5548.txt
3007,../scenario31/unit1/camera_data/image_3007.jpg,33,./unit1/mmWave_data/mmWave_power_3007.txt
7728,../scenario31/unit1/camera_data/image_7728.jpg,37,./unit1/mmWave_data/mmWave_power_7728.txt
3341,../scenario31/unit1/camera_data/image_3341.jpg,29,./unit1/mmWave_data/mmWave_power_3341.txt
3498,../scenario31/unit1/camera_data/image_3498.jpg,51,./unit1/mmWave_data/mmWave_power_3498.txt
1127,../scenario31/unit1/camera_data/image_1127.jpg,42,./unit1/mmWave_data/mmWave_power_1127.txt
6405,../scenario31/unit1/camera_data/image_6405.jpg,12,./unit1/mmWave_data/mmWave_power_6405.txt
5304,../scenario31/unit1/camera_data/image_5304.jpg,22,./unit1/mmWave_data/mmWave_power_5304.txt
3128,../scenario31/unit1/camera_data/image_3128.jpg,42,./unit1/mmWave_data/mmWave_power_3128.txt
4230,../scenario31/unit1/camera_data/image_4230.jpg,19,./unit1/mmWave_data/mmWave_power_4230.txt
5919,../scenario31/unit1/camera_data/image_5919.jpg,37,./unit1/mmWave_data/mmWave_power_5919.txt
4151,../scenario31/unit1/camera_data/image_4151.jpg,29,./unit1/mmWave_data/mmWave_power_4151.txt
2537,../scenario31/unit1/camera_data/image_2537.jpg,26,./unit1/mmWave_data/mmWave_power_2537.txt
6954,../scenario31/unit1/camera_data/image_6954.jpg,29,./unit1/mmWave_data/mmWave_power_6954.txt
3293,../scenario31/unit1/camera_data/image_3293.jpg,33,./unit1/mmWave_data/mmWave_power_3293.txt
4327,../scenario31/unit1/camera_data/image_4327.jpg,51,./unit1/mmWave_data/mmWave_power_4327.txt
2317,../scenario31/unit1/camera_data/image_2317.jpg,10,./unit1/mmWave_data/mmWave_power_2317.txt
5340,../scenario31/unit1/camera_data/image_5340.jpg,43,./unit1/mmWave_data/mmWave_power_5340.txt
3197,../scenario31/unit1/camera_data/image_3197.jpg,52,./unit1/mmWave_data/mmWave_power_3197.txt
3150,../scenario31/unit1/camera_data/image_3150.jpg,44,./unit1/mmWave_data/mmWave_power_3150.txt
6759,../scenario31/unit1/camera_data/image_6759.jpg,38,./unit1/mmWave_data/mmWave_power_6759.txt
6478,../scenario31/unit1/camera_data/image_6478.jpg,48,./unit1/mmWave_data/mmWave_power_6478.txt
4824,../scenario31/unit1/camera_data/image_4824.jpg,25,./unit1/mmWave_data/mmWave_power_4824.txt
6756,../scenario31/unit1/camera_data/image_6756.jpg,38,./unit1/mmWave_data/mmWave_power_6756.txt
6994,../scenario31/unit1/camera_data/image_6994.jpg,6,./unit1/mmWave_data/mmWave_power_6994.txt
7868,../scenario31/unit1/camera_data/image_7868.jpg,28,./unit1/mmWave_data/mmWave_power_7868.txt
1723,../scenario31/unit1/camera_data/image_1723.jpg,28,./unit1/mmWave_data/mmWave_power_1723.txt
5844,../scenario31/unit1/camera_data/image_5844.jpg,44,./unit1/mmWave_data/mmWave_power_5844.txt
7960,../scenario31/unit1/camera_data/image_7960.jpg,40,./unit1/mmWave_data/mmWave_power_7960.txt
5592,../scenario31/unit1/camera_data/image_5592.jpg,47,./unit1/mmWave_data/mmWave_power_5592.txt
4237,../scenario31/unit1/camera_data/image_4237.jpg,25,./unit1/mmWave_data/mmWave_power_4237.txt
6946,../scenario31/unit1/camera_data/image_6946.jpg,31,./unit1/mmWave_data/mmWave_power_6946.txt
7730,../scenario31/unit1/camera_data/image_7730.jpg,37,./unit1/mmWave_data/mmWave_power_7730.txt
6622,../scenario31/unit1/camera_data/image_6622.jpg,33,./unit1/mmWave_data/mmWave_power_6622.txt
8220,../scenario31/unit1/camera_data/image_8220.jpg,48,./unit1/mmWave_data/mmWave_power_8220.txt
7959,../scenario31/unit1/camera_data/image_7959.jpg,39,./unit1/mmWave_data/mmWave_power_7959.txt
3912,../scenario31/unit1/camera_data/image_3912.jpg,28,./unit1/mmWave_data/mmWave_power_3912.txt
4376,../scenario31/unit1/camera_data/image_4376.jpg,44,./unit1/mmWave_data/mmWave_power_4376.txt
5173,../scenario31/unit1/camera_data/image_5173.jpg,42,./unit1/mmWave_data/mmWave_power_5173.txt
7002,../scenario31/unit1/camera_data/image_7002.jpg,3,./unit1/mmWave_data/mmWave_power_7002.txt
2194,../scenario31/unit1/camera_data/image_2194.jpg,44,./unit1/mmWave_data/mmWave_power_2194.txt
4146,../scenario31/unit1/camera_data/image_4146.jpg,31,./unit1/mmWave_data/mmWave_power_4146.txt
3008,../scenario31/unit1/camera_data/image_3008.jpg,32,./unit1/mmWave_data/mmWave_power_3008.txt
2876,../scenario31/unit1/camera_data/image_2876.jpg,39,./unit1/mmWave_data/mmWave_power_2876.txt
7261,../scenario31/unit1/camera_data/image_7261.jpg,19,./unit1/mmWave_data/mmWave_power_7261.txt
3164,../scenario31/unit1/camera_data/image_3164.jpg,48,./unit1/mmWave_data/mmWave_power_3164.txt
3235,../scenario31/unit1/camera_data/image_3235.jpg,47,./unit1/mmWave_data/mmWave_power_3235.txt
4739,../scenario31/unit1/camera_data/image_4739.jpg,32,./unit1/mmWave_data/mmWave_power_4739.txt
7971,../scenario31/unit1/camera_data/image_7971.jpg,43,./unit1/mmWave_data/mmWave_power_7971.txt
1675,../scenario31/unit1/camera_data/image_1675.jpg,38,./unit1/mmWave_data/mmWave_power_1675.txt
2034,../scenario31/unit1/camera_data/image_2034.jpg,28,./unit1/mmWave_data/mmWave_power_2034.txt
6784,../scenario31/unit1/camera_data/image_6784.jpg,44,./unit1/mmWave_data/mmWave_power_6784.txt
7841,../scenario31/unit1/camera_data/image_7841.jpg,33,./unit1/mmWave_data/mmWave_power_7841.txt
1856,../scenario31/unit1/camera_data/image_1856.jpg,3,./unit1/mmWave_data/mmWave_power_1856.txt
1439,../scenario31/unit1/camera_data/image_1439.jpg,43,./unit1/mmWave_data/mmWave_power_1439.txt
6020,../scenario31/unit1/camera_data/image_6020.jpg,15,./unit1/mmWave_data/mmWave_power_6020.txt
2281,../scenario31/unit1/camera_data/image_2281.jpg,28,./unit1/mmWave_data/mmWave_power_2281.txt
3015,../scenario31/unit1/camera_data/image_3015.jpg,31,./unit1/mmWave_data/mmWave_power_3015.txt
1862,../scenario31/unit1/camera_data/image_1862.jpg,4,./unit1/mmWave_data/mmWave_power_1862.txt
3615,../scenario31/unit1/camera_data/image_3615.jpg,33,./unit1/mmWave_data/mmWave_power_3615.txt
484,../scenario31/unit1/camera_data/image_484.jpg,28,./unit1/mmWave_data/mmWave_power_484.txt
3009,../scenario31/unit1/camera_data/image_3009.jpg,31,./unit1/mmWave_data/mmWave_power_3009.txt
5521,../scenario31/unit1/camera_data/image_5521.jpg,20,./unit1/mmWave_data/mmWave_power_5521.txt
6775,../scenario31/unit1/camera_data/image_6775.jpg,43,./unit1/mmWave_data/mmWave_power_6775.txt
1359,../scenario31/unit1/camera_data/image_1359.jpg,22,./unit1/mmWave_data/mmWave_power_1359.txt
4637,../scenario31/unit1/camera_data/image_4637.jpg,44,./unit1/mmWave_data/mmWave_power_4637.txt
8175,../scenario31/unit1/camera_data/image_8175.jpg,44,./unit1/mmWave_data/mmWave_power_8175.txt
6903,../scenario31/unit1/camera_data/image_6903.jpg,36,./unit1/mmWave_data/mmWave_power_6903.txt
1671,../scenario31/unit1/camera_data/image_1671.jpg,47,./unit1/mmWave_data/mmWave_power_1671.txt
8264,../scenario31/unit1/camera_data/image_8264.jpg,45,./unit1/mmWave_data/mmWave_power_8264.txt
1705,../scenario31/unit1/camera_data/image_1705.jpg,46,./unit1/mmWave_data/mmWave_power_1705.txt
3032,../scenario31/unit1/camera_data/image_3032.jpg,29,./unit1/mmWave_data/mmWave_power_3032.txt
3709,../scenario31/unit1/camera_data/image_3709.jpg,22,./unit1/mmWave_data/mmWave_power_3709.txt
4971,../scenario31/unit1/camera_data/image_4971.jpg,38,./unit1/mmWave_data/mmWave_power_4971.txt
4131,../scenario31/unit1/camera_data/image_4131.jpg,33,./unit1/mmWave_data/mmWave_power_4131.txt
3276,../scenario31/unit1/camera_data/image_3276.jpg,33,./unit1/mmWave_data/mmWave_power_3276.txt
4876,../scenario31/unit1/camera_data/image_4876.jpg,46,./unit1/mmWave_data/mmWave_power_4876.txt
6441,../scenario31/unit1/camera_data/image_6441.jpg,39,./unit1/mmWave_data/mmWave_power_6441.txt
4676,../scenario31/unit1/camera_data/image_4676.jpg,43,./unit1/mmWave_data/mmWave_power_4676.txt
5271,../scenario31/unit1/camera_data/image_5271.jpg,16,./unit1/mmWave_data/mmWave_power_5271.txt
1642,../scenario31/unit1/camera_data/image_1642.jpg,40,./unit1/mmWave_data/mmWave_power_1642.txt
2903,../scenario31/unit1/camera_data/image_2903.jpg,47,./unit1/mmWave_data/mmWave_power_2903.txt
7642,../scenario31/unit1/camera_data/image_7642.jpg,30,./unit1/mmWave_data/mmWave_power_7642.txt
7113,../scenario31/unit1/camera_data/image_7113.jpg,36,./unit1/mmWave_data/mmWave_power_7113.txt
8230,../scenario31/unit1/camera_data/image_8230.jpg,48,./unit1/mmWave_data/mmWave_power_8230.txt
449,../scenario31/unit1/camera_data/image_449.jpg,36,./unit1/mmWave_data/mmWave_power_449.txt
6962,../scenario31/unit1/camera_data/image_6962.jpg,28,./unit1/mmWave_data/mmWave_power_6962.txt
1382,../scenario31/unit1/camera_data/image_1382.jpg,4,./unit1/mmWave_data/mmWave_power_1382.txt
942,../scenario31/unit1/camera_data/image_942.jpg,34,./unit1/mmWave_data/mmWave_power_942.txt
7034,../scenario31/unit1/camera_data/image_7034.jpg,33,./unit1/mmWave_data/mmWave_power_7034.txt
6488,../scenario31/unit1/camera_data/image_6488.jpg,48,./unit1/mmWave_data/mmWave_power_6488.txt
1604,../scenario31/unit1/camera_data/image_1604.jpg,11,./unit1/mmWave_data/mmWave_power_1604.txt
1353,../scenario31/unit1/camera_data/image_1353.jpg,25,./unit1/mmWave_data/mmWave_power_1353.txt
2389,../scenario31/unit1/camera_data/image_2389.jpg,45,./unit1/mmWave_data/mmWave_power_2389.txt
5000,../scenario31/unit1/camera_data/image_5000.jpg,31,./unit1/mmWave_data/mmWave_power_5000.txt
5798,../scenario31/unit1/camera_data/image_5798.jpg,26,./unit1/mmWave_data/mmWave_power_5798.txt
4038,../scenario31/unit1/camera_data/image_4038.jpg,48,./unit1/mmWave_data/mmWave_power_4038.txt
2048,../scenario31/unit1/camera_data/image_2048.jpg,21,./unit1/mmWave_data/mmWave_power_2048.txt
1919,../scenario31/unit1/camera_data/image_1919.jpg,43,./unit1/mmWave_data/mmWave_power_1919.txt
6991,../scenario31/unit1/camera_data/image_6991.jpg,11,./unit1/mmWave_data/mmWave_power_6991.txt
2968,../scenario31/unit1/camera_data/image_2968.jpg,43,./unit1/mmWave_data/mmWave_power_2968.txt
8009,../scenario31/unit1/camera_data/image_8009.jpg,39,./unit1/mmWave_data/mmWave_power_8009.txt
2832,../scenario31/unit1/camera_data/image_2832.jpg,7,./unit1/mmWave_data/mmWave_power_2832.txt
3338,../scenario31/unit1/camera_data/image_3338.jpg,29,./unit1/mmWave_data/mmWave_power_3338.txt
2442,../scenario31/unit1/camera_data/image_2442.jpg,44,./unit1/mmWave_data/mmWave_power_2442.txt
6993,../scenario31/unit1/camera_data/image_6993.jpg,7,./unit1/mmWave_data/mmWave_power_6993.txt
5312,../scenario31/unit1/camera_data/image_5312.jpg,28,./unit1/mmWave_data/mmWave_power_5312.txt
2668,../scenario31/unit1/camera_data/image_2668.jpg,43,./unit1/mmWave_data/mmWave_power_2668.txt
8296,../scenario31/unit1/camera_data/image_8296.jpg,39,./unit1/mmWave_data/mmWave_power_8296.txt
1861,../scenario31/unit1/camera_data/image_1861.jpg,5,./unit1/mmWave_data/mmWave_power_1861.txt
8003,../scenario31/unit1/camera_data/image_8003.jpg,42,./unit1/mmWave_data/mmWave_power_8003.txt
621,../scenario31/unit1/camera_data/image_621.jpg,45,./unit1/mmWave_data/mmWave_power_621.txt
5344,../scenario31/unit1/camera_data/image_5344.jpg,44,./unit1/mmWave_data/mmWave_power_5344.txt
3059,../scenario31/unit1/camera_data/image_3059.jpg,15,./unit1/mmWave_data/mmWave_power_3059.txt
1917,../scenario31/unit1/camera_data/image_1917.jpg,44,./unit1/mmWave_data/mmWave_power_1917.txt
2863,../scenario31/unit1/camera_data/image_2863.jpg,35,./unit1/mmWave_data/mmWave_power_2863.txt
1975,../scenario31/unit1/camera_data/image_1975.jpg,55,./unit1/mmWave_data/mmWave_power_1975.txt
4981,../scenario31/unit1/camera_data/image_4981.jpg,34,./unit1/mmWave_data/mmWave_power_4981.txt
6560,../scenario31/unit1/camera_data/image_6560.jpg,43,./unit1/mmWave_data/mmWave_power_6560.txt
4229,../scenario31/unit1/camera_data/image_4229.jpg,17,./unit1/mmWave_data/mmWave_power_4229.txt
3282,../scenario31/unit1/camera_data/image_3282.jpg,33,./unit1/mmWave_data/mmWave_power_3282.txt
6707,../scenario31/unit1/camera_data/image_6707.jpg,6,./unit1/mmWave_data/mmWave_power_6707.txt
5643,../scenario31/unit1/camera_data/image_5643.jpg,43,./unit1/mmWave_data/mmWave_power_5643.txt
4012,../scenario31/unit1/camera_data/image_4012.jpg,44,./unit1/mmWave_data/mmWave_power_4012.txt
4717,../scenario31/unit1/camera_data/image_4717.jpg,33,./unit1/mmWave_data/mmWave_power_4717.txt
7220,../scenario31/unit1/camera_data/image_7220.jpg,33,./unit1/mmWave_data/mmWave_power_7220.txt
4361,../scenario31/unit1/camera_data/image_4361.jpg,47,./unit1/mmWave_data/mmWave_power_4361.txt
7627,../scenario31/unit1/camera_data/image_7627.jpg,34,./unit1/mmWave_data/mmWave_power_7627.txt
4223,../scenario31/unit1/camera_data/image_4223.jpg,11,./unit1/mmWave_data/mmWave_power_4223.txt
3968,../scenario31/unit1/camera_data/image_3968.jpg,22,./unit1/mmWave_data/mmWave_power_3968.txt
3185,../scenario31/unit1/camera_data/image_3185.jpg,50,./unit1/mmWave_data/mmWave_power_3185.txt
1956,../scenario31/unit1/camera_data/image_1956.jpg,44,./unit1/mmWave_data/mmWave_power_1956.txt
8373,../scenario31/unit1/camera_data/image_8373.jpg,28,./unit1/mmWave_data/mmWave_power_8373.txt
4982,../scenario31/unit1/camera_data/image_4982.jpg,34,./unit1/mmWave_data/mmWave_power_4982.txt
2619,../scenario31/unit1/camera_data/image_2619.jpg,40,./unit1/mmWave_data/mmWave_power_2619.txt
3749,../scenario31/unit1/camera_data/image_3749.jpg,43,./unit1/mmWave_data/mmWave_power_3749.txt
2887,../scenario31/unit1/camera_data/image_2887.jpg,43,./unit1/mmWave_data/mmWave_power_2887.txt
1665,../scenario31/unit1/camera_data/image_1665.jpg,45,./unit1/mmWave_data/mmWave_power_1665.txt
5710,../scenario31/unit1/camera_data/image_5710.jpg,31,./unit1/mmWave_data/mmWave_power_5710.txt
7963,../scenario31/unit1/camera_data/image_7963.jpg,42,./unit1/mmWave_data/mmWave_power_7963.txt
6507,../scenario31/unit1/camera_data/image_6507.jpg,51,./unit1/mmWave_data/mmWave_power_6507.txt
6872,../scenario31/unit1/camera_data/image_6872.jpg,45,./unit1/mmWave_data/mmWave_power_6872.txt
2935,../scenario31/unit1/camera_data/image_2935.jpg,45,./unit1/mmWave_data/mmWave_power_2935.txt
5799,../scenario31/unit1/camera_data/image_5799.jpg,26,./unit1/mmWave_data/mmWave_power_5799.txt
4116,../scenario31/unit1/camera_data/image_4116.jpg,38,./unit1/mmWave_data/mmWave_power_4116.txt
4929,../scenario31/unit1/camera_data/image_4929.jpg,43,./unit1/mmWave_data/mmWave_power_4929.txt
4854,../scenario31/unit1/camera_data/image_4854.jpg,42,./unit1/mmWave_data/mmWave_power_4854.txt
487,../scenario31/unit1/camera_data/image_487.jpg,34,./unit1/mmWave_data/mmWave_power_487.txt
6445,../scenario31/unit1/camera_data/image_6445.jpg,42,./unit1/mmWave_data/mmWave_power_6445.txt
6629,../scenario31/unit1/camera_data/image_6629.jpg,33,./unit1/mmWave_data/mmWave_power_6629.txt
5864,../scenario31/unit1/camera_data/image_5864.jpg,49,./unit1/mmWave_data/mmWave_power_5864.txt
8492,../scenario31/unit1/camera_data/image_8492.jpg,44,./unit1/mmWave_data/mmWave_power_8492.txt
567,../scenario31/unit1/camera_data/image_567.jpg,25,./unit1/mmWave_data/mmWave_power_567.txt
2396,../scenario31/unit1/camera_data/image_2396.jpg,47,./unit1/mmWave_data/mmWave_power_2396.txt
7185,../scenario31/unit1/camera_data/image_7185.jpg,33,./unit1/mmWave_data/mmWave_power_7185.txt
1764,../scenario31/unit1/camera_data/image_1764.jpg,34,./unit1/mmWave_data/mmWave_power_1764.txt
3656,../scenario31/unit1/camera_data/image_3656.jpg,26,./unit1/mmWave_data/mmWave_power_3656.txt
231,../scenario31/unit1/camera_data/image_231.jpg,43,./unit1/mmWave_data/mmWave_power_231.txt
2511,../scenario31/unit1/camera_data/image_2511.jpg,28,./unit1/mmWave_data/mmWave_power_2511.txt
1884,../scenario31/unit1/camera_data/image_1884.jpg,29,./unit1/mmWave_data/mmWave_power_1884.txt
4183,../scenario31/unit1/camera_data/image_4183.jpg,26,./unit1/mmWave_data/mmWave_power_4183.txt
4989,../scenario31/unit1/camera_data/image_4989.jpg,34,./unit1/mmWave_data/mmWave_power_4989.txt
1021,../scenario31/unit1/camera_data/image_1021.jpg,31,./unit1/mmWave_data/mmWave_power_1021.txt
4317,../scenario31/unit1/camera_data/image_4317.jpg,52,./unit1/mmWave_data/mmWave_power_4317.txt
2683,../scenario31/unit1/camera_data/image_2683.jpg,48,./unit1/mmWave_data/mmWave_power_2683.txt
3854,../scenario31/unit1/camera_data/image_3854.jpg,38,./unit1/mmWave_data/mmWave_power_3854.txt
5611,../scenario31/unit1/camera_data/image_5611.jpg,49,./unit1/mmWave_data/mmWave_power_5611.txt
8357,../scenario31/unit1/camera_data/image_8357.jpg,30,./unit1/mmWave_data/mmWave_power_8357.txt
1156,../scenario31/unit1/camera_data/image_1156.jpg,48,./unit1/mmWave_data/mmWave_power_1156.txt
6950,../scenario31/unit1/camera_data/image_6950.jpg,29,./unit1/mmWave_data/mmWave_power_6950.txt
1737,../scenario31/unit1/camera_data/image_1737.jpg,39,./unit1/mmWave_data/mmWave_power_1737.txt
5017,../scenario31/unit1/camera_data/image_5017.jpg,29,./unit1/mmWave_data/mmWave_power_5017.txt
6968,../scenario31/unit1/camera_data/image_6968.jpg,24,./unit1/mmWave_data/mmWave_power_6968.txt
5887,../scenario31/unit1/camera_data/image_5887.jpg,51,./unit1/mmWave_data/mmWave_power_5887.txt
4994,../scenario31/unit1/camera_data/image_4994.jpg,32,./unit1/mmWave_data/mmWave_power_4994.txt
8345,../scenario31/unit1/camera_data/image_8345.jpg,29,./unit1/mmWave_data/mmWave_power_8345.txt
1920,../scenario31/unit1/camera_data/image_1920.jpg,43,./unit1/mmWave_data/mmWave_power_1920.txt
2822,../scenario31/unit1/camera_data/image_2822.jpg,3,./unit1/mmWave_data/mmWave_power_2822.txt
1696,../scenario31/unit1/camera_data/image_1696.jpg,44,./unit1/mmWave_data/mmWave_power_1696.txt
7775,../scenario31/unit1/camera_data/image_7775.jpg,46,./unit1/mmWave_data/mmWave_power_7775.txt
4760,../scenario31/unit1/camera_data/image_4760.jpg,28,./unit1/mmWave_data/mmWave_power_4760.txt
8440,../scenario31/unit1/camera_data/image_8440.jpg,12,./unit1/mmWave_data/mmWave_power_8440.txt
6657,../scenario31/unit1/camera_data/image_6657.jpg,31,./unit1/mmWave_data/mmWave_power_6657.txt
5752,../scenario31/unit1/camera_data/image_5752.jpg,20,./unit1/mmWave_data/mmWave_power_5752.txt
2437,../scenario31/unit1/camera_data/image_2437.jpg,45,./unit1/mmWave_data/mmWave_power_2437.txt
3348,../scenario31/unit1/camera_data/image_3348.jpg,28,./unit1/mmWave_data/mmWave_power_3348.txt
8160,../scenario31/unit1/camera_data/image_8160.jpg,39,./unit1/mmWave_data/mmWave_power_8160.txt
1220,../scenario31/unit1/camera_data/image_1220.jpg,39,./unit1/mmWave_data/mmWave_power_1220.txt
3530,../scenario31/unit1/camera_data/image_3530.jpg,48,./unit1/mmWave_data/mmWave_power_3530.txt
272,../scenario31/unit1/camera_data/image_272.jpg,47,./unit1/mmWave_data/mmWave_power_272.txt
1232,../scenario31/unit1/camera_data/image_1232.jpg,38,./unit1/mmWave_data/mmWave_power_1232.txt
1298,../scenario31/unit1/camera_data/image_1298.jpg,33,./unit1/mmWave_data/mmWave_power_1298.txt
4950,../scenario31/unit1/camera_data/image_4950.jpg,42,./unit1/mmWave_data/mmWave_power_4950.txt
1685,../scenario31/unit1/camera_data/image_1685.jpg,46,./unit1/mmWave_data/mmWave_power_1685.txt
4719,../scenario31/unit1/camera_data/image_4719.jpg,33,./unit1/mmWave_data/mmWave_power_4719.txt
7065,../scenario31/unit1/camera_data/image_7065.jpg,45,./unit1/mmWave_data/mmWave_power_7065.txt
606,../scenario31/unit1/camera_data/image_606.jpg,44,./unit1/mmWave_data/mmWave_power_606.txt
8434,../scenario31/unit1/camera_data/image_8434.jpg,4,./unit1/mmWave_data/mmWave_power_8434.txt
646,../scenario31/unit1/camera_data/image_646.jpg,50,./unit1/mmWave_data/mmWave_power_646.txt
6754,../scenario31/unit1/camera_data/image_6754.jpg,37,./unit1/mmWave_data/mmWave_power_6754.txt
7224,../scenario31/unit1/camera_data/image_7224.jpg,33,./unit1/mmWave_data/mmWave_power_7224.txt
402,../scenario31/unit1/camera_data/image_402.jpg,39,./unit1/mmWave_data/mmWave_power_402.txt
6955,../scenario31/unit1/camera_data/image_6955.jpg,29,./unit1/mmWave_data/mmWave_power_6955.txt
1110,../scenario31/unit1/camera_data/image_1110.jpg,34,./unit1/mmWave_data/mmWave_power_1110.txt
2706,../scenario31/unit1/camera_data/image_2706.jpg,16,./unit1/mmWave_data/mmWave_power_2706.txt
2811,../scenario31/unit1/camera_data/image_2811.jpg,16,./unit1/mmWave_data/mmWave_power_2811.txt
5235,../scenario31/unit1/camera_data/image_5235.jpg,28,./unit1/mmWave_data/mmWave_power_5235.txt
2037,../scenario31/unit1/camera_data/image_2037.jpg,27,./unit1/mmWave_data/mmWave_power_2037.txt
3247,../scenario31/unit1/camera_data/image_3247.jpg,39,./unit1/mmWave_data/mmWave_power_3247.txt
5830,../scenario31/unit1/camera_data/image_5830.jpg,42,./unit1/mmWave_data/mmWave_power_5830.txt
2780,../scenario31/unit1/camera_data/image_2780.jpg,29,./unit1/mmWave_data/mmWave_power_2780.txt
480,../scenario31/unit1/camera_data/image_480.jpg,30,./unit1/mmWave_data/mmWave_power_480.txt
5805,../scenario31/unit1/camera_data/image_5805.jpg,30,./unit1/mmWave_data/mmWave_power_5805.txt
3360,../scenario31/unit1/camera_data/image_3360.jpg,27,./unit1/mmWave_data/mmWave_power_3360.txt
8287,../scenario31/unit1/camera_data/image_8287.jpg,41,./unit1/mmWave_data/mmWave_power_8287.txt
4068,../scenario31/unit1/camera_data/image_4068.jpg,44,./unit1/mmWave_data/mmWave_power_4068.txt
3240,../scenario31/unit1/camera_data/image_3240.jpg,44,./unit1/mmWave_data/mmWave_power_3240.txt
7108,../scenario31/unit1/camera_data/image_7108.jpg,37,./unit1/mmWave_data/mmWave_power_7108.txt
1699,../scenario31/unit1/camera_data/image_1699.jpg,45,./unit1/mmWave_data/mmWave_power_1699.txt
4432,../scenario31/unit1/camera_data/image_4432.jpg,33,./unit1/mmWave_data/mmWave_power_4432.txt
907,../scenario31/unit1/camera_data/image_907.jpg,43,./unit1/mmWave_data/mmWave_power_907.txt
6429,../scenario31/unit1/camera_data/image_6429.jpg,34,./unit1/mmWave_data/mmWave_power_6429.txt
2993,../scenario31/unit1/camera_data/image_2993.jpg,36,./unit1/mmWave_data/mmWave_power_2993.txt
8010,../scenario31/unit1/camera_data/image_8010.jpg,39,./unit1/mmWave_data/mmWave_power_8010.txt
3526,../scenario31/unit1/camera_data/image_3526.jpg,51,./unit1/mmWave_data/mmWave_power_3526.txt
2407,../scenario31/unit1/camera_data/image_2407.jpg,32,./unit1/mmWave_data/mmWave_power_2407.txt
6461,../scenario31/unit1/camera_data/image_6461.jpg,45,./unit1/mmWave_data/mmWave_power_6461.txt
3611,../scenario31/unit1/camera_data/image_3611.jpg,34,./unit1/mmWave_data/mmWave_power_3611.txt
4094,../scenario31/unit1/camera_data/image_4094.jpg,42,./unit1/mmWave_data/mmWave_power_4094.txt
6514,../scenario31/unit1/camera_data/image_6514.jpg,46,./unit1/mmWave_data/mmWave_power_6514.txt
201,../scenario31/unit1/camera_data/image_201.jpg,32,./unit1/mmWave_data/mmWave_power_201.txt
2705,../scenario31/unit1/camera_data/image_2705.jpg,44,./unit1/mmWave_data/mmWave_power_2705.txt
2379,../scenario31/unit1/camera_data/image_2379.jpg,42,./unit1/mmWave_data/mmWave_power_2379.txt
4583,../scenario31/unit1/camera_data/image_4583.jpg,45,./unit1/mmWave_data/mmWave_power_4583.txt
4705,../scenario31/unit1/camera_data/image_4705.jpg,37,./unit1/mmWave_data/mmWave_power_4705.txt
1657,../scenario31/unit1/camera_data/image_1657.jpg,45,./unit1/mmWave_data/mmWave_power_1657.txt
6028,../scenario31/unit1/camera_data/image_6028.jpg,3,./unit1/mmWave_data/mmWave_power_6028.txt
950,../scenario31/unit1/camera_data/image_950.jpg,32,./unit1/mmWave_data/mmWave_power_950.txt
4722,../scenario31/unit1/camera_data/image_4722.jpg,56,./unit1/mmWave_data/mmWave_power_4722.txt
2727,../scenario31/unit1/camera_data/image_2727.jpg,39,./unit1/mmWave_data/mmWave_power_2727.txt
2166,../scenario31/unit1/camera_data/image_2166.jpg,48,./unit1/mmWave_data/mmWave_power_2166.txt
3520,../scenario31/unit1/camera_data/image_3520.jpg,51,./unit1/mmWave_data/mmWave_power_3520.txt
5995,../scenario31/unit1/camera_data/image_5995.jpg,29,./unit1/mmWave_data/mmWave_power_5995.txt
4749,../scenario31/unit1/camera_data/image_4749.jpg,28,./unit1/mmWave_data/mmWave_power_4749.txt
7096,../scenario31/unit1/camera_data/image_7096.jpg,39,./unit1/mmWave_data/mmWave_power_7096.txt
8355,../scenario31/unit1/camera_data/image_8355.jpg,28,./unit1/mmWave_data/mmWave_power_8355.txt
5334,../scenario31/unit1/camera_data/image_5334.jpg,41,./unit1/mmWave_data/mmWave_power_5334.txt
6873,../scenario31/unit1/camera_data/image_6873.jpg,45,./unit1/mmWave_data/mmWave_power_6873.txt
