original_index,unit1_rgb,original_unit1_pwr_best-beam,original_unit1_pwr
2634,../scenario31/unit1/camera_data/image_2634.jpg,46,./unit1/mmWave_data/mmWave_power_2634.txt
2635,../scenario31/unit1/camera_data/image_2635.jpg,46,./unit1/mmWave_data/mmWave_power_2635.txt
2636,../scenario31/unit1/camera_data/image_2636.jpg,45,./unit1/mmWave_data/mmWave_power_2636.txt
2637,../scenario31/unit1/camera_data/image_2637.jpg,46,./unit1/mmWave_data/mmWave_power_2637.txt
2638,../scenario31/unit1/camera_data/image_2638.jpg,47,./unit1/mmWave_data/mmWave_power_2638.txt
2639,../scenario31/unit1/camera_data/image_2639.jpg,45,./unit1/mmWave_data/mmWave_power_2639.txt
2640,../scenario31/unit1/camera_data/image_2640.jpg,47,./unit1/mmWave_data/mmWave_power_2640.txt
2641,../scenario31/unit1/camera_data/image_2641.jpg,46,./unit1/mmWave_data/mmWave_power_2641.txt
2642,../scenario31/unit1/camera_data/image_2642.jpg,47,./unit1/mmWave_data/mmWave_power_2642.txt
2643,../scenario31/unit1/camera_data/image_2643.jpg,47,./unit1/mmWave_data/mmWave_power_2643.txt
2644,../scenario31/unit1/camera_data/image_2644.jpg,48,./unit1/mmWave_data/mmWave_power_2644.txt
2645,../scenario31/unit1/camera_data/image_2645.jpg,48,./unit1/mmWave_data/mmWave_power_2645.txt
2646,../scenario31/unit1/camera_data/image_2646.jpg,48,./unit1/mmWave_data/mmWave_power_2646.txt
2647,../scenario31/unit1/camera_data/image_2647.jpg,48,./unit1/mmWave_data/mmWave_power_2647.txt
2648,../scenario31/unit1/camera_data/image_2648.jpg,42,./unit1/mmWave_data/mmWave_power_2648.txt
2649,../scenario31/unit1/camera_data/image_2649.jpg,48,./unit1/mmWave_data/mmWave_power_2649.txt
2650,../scenario31/unit1/camera_data/image_2650.jpg,48,./unit1/mmWave_data/mmWave_power_2650.txt
2651,../scenario31/unit1/camera_data/image_2651.jpg,47,./unit1/mmWave_data/mmWave_power_2651.txt
2652,../scenario31/unit1/camera_data/image_2652.jpg,48,./unit1/mmWave_data/mmWave_power_2652.txt
2653,../scenario31/unit1/camera_data/image_2653.jpg,48,./unit1/mmWave_data/mmWave_power_2653.txt
2654,../scenario31/unit1/camera_data/image_2654.jpg,46,./unit1/mmWave_data/mmWave_power_2654.txt
2655,../scenario31/unit1/camera_data/image_2655.jpg,48,./unit1/mmWave_data/mmWave_power_2655.txt
2656,../scenario31/unit1/camera_data/image_2656.jpg,48,./unit1/mmWave_data/mmWave_power_2656.txt
2657,../scenario31/unit1/camera_data/image_2657.jpg,48,./unit1/mmWave_data/mmWave_power_2657.txt
2658,../scenario31/unit1/camera_data/image_2658.jpg,48,./unit1/mmWave_data/mmWave_power_2658.txt
2659,../scenario31/unit1/camera_data/image_2659.jpg,48,./unit1/mmWave_data/mmWave_power_2659.txt
2660,../scenario31/unit1/camera_data/image_2660.jpg,49,./unit1/mmWave_data/mmWave_power_2660.txt
2661,../scenario31/unit1/camera_data/image_2661.jpg,49,./unit1/mmWave_data/mmWave_power_2661.txt
2662,../scenario31/unit1/camera_data/image_2662.jpg,49,./unit1/mmWave_data/mmWave_power_2662.txt
2663,../scenario31/unit1/camera_data/image_2663.jpg,48,./unit1/mmWave_data/mmWave_power_2663.txt
2664,../scenario31/unit1/camera_data/image_2664.jpg,51,./unit1/mmWave_data/mmWave_power_2664.txt
2665,../scenario31/unit1/camera_data/image_2665.jpg,51,./unit1/mmWave_data/mmWave_power_2665.txt
2666,../scenario31/unit1/camera_data/image_2666.jpg,50,./unit1/mmWave_data/mmWave_power_2666.txt
2667,../scenario31/unit1/camera_data/image_2667.jpg,47,./unit1/mmWave_data/mmWave_power_2667.txt
2668,../scenario31/unit1/camera_data/image_2668.jpg,43,./unit1/mmWave_data/mmWave_power_2668.txt
2669,../scenario31/unit1/camera_data/image_2669.jpg,47,./unit1/mmWave_data/mmWave_power_2669.txt
2670,../scenario31/unit1/camera_data/image_2670.jpg,46,./unit1/mmWave_data/mmWave_power_2670.txt
2671,../scenario31/unit1/camera_data/image_2671.jpg,48,./unit1/mmWave_data/mmWave_power_2671.txt
2672,../scenario31/unit1/camera_data/image_2672.jpg,48,./unit1/mmWave_data/mmWave_power_2672.txt
2673,../scenario31/unit1/camera_data/image_2673.jpg,48,./unit1/mmWave_data/mmWave_power_2673.txt
2674,../scenario31/unit1/camera_data/image_2674.jpg,49,./unit1/mmWave_data/mmWave_power_2674.txt
2675,../scenario31/unit1/camera_data/image_2675.jpg,47,./unit1/mmWave_data/mmWave_power_2675.txt
2676,../scenario31/unit1/camera_data/image_2676.jpg,48,./unit1/mmWave_data/mmWave_power_2676.txt
2677,../scenario31/unit1/camera_data/image_2677.jpg,48,./unit1/mmWave_data/mmWave_power_2677.txt
2678,../scenario31/unit1/camera_data/image_2678.jpg,48,./unit1/mmWave_data/mmWave_power_2678.txt
2679,../scenario31/unit1/camera_data/image_2679.jpg,48,./unit1/mmWave_data/mmWave_power_2679.txt
2680,../scenario31/unit1/camera_data/image_2680.jpg,48,./unit1/mmWave_data/mmWave_power_2680.txt
2681,../scenario31/unit1/camera_data/image_2681.jpg,48,./unit1/mmWave_data/mmWave_power_2681.txt
2682,../scenario31/unit1/camera_data/image_2682.jpg,48,./unit1/mmWave_data/mmWave_power_2682.txt
2683,../scenario31/unit1/camera_data/image_2683.jpg,48,./unit1/mmWave_data/mmWave_power_2683.txt
2684,../scenario31/unit1/camera_data/image_2684.jpg,47,./unit1/mmWave_data/mmWave_power_2684.txt
2685,../scenario31/unit1/camera_data/image_2685.jpg,48,./unit1/mmWave_data/mmWave_power_2685.txt
2686,../scenario31/unit1/camera_data/image_2686.jpg,49,./unit1/mmWave_data/mmWave_power_2686.txt
2687,../scenario31/unit1/camera_data/image_2687.jpg,47,./unit1/mmWave_data/mmWave_power_2687.txt
2688,../scenario31/unit1/camera_data/image_2688.jpg,45,./unit1/mmWave_data/mmWave_power_2688.txt
2689,../scenario31/unit1/camera_data/image_2689.jpg,46,./unit1/mmWave_data/mmWave_power_2689.txt
2690,../scenario31/unit1/camera_data/image_2690.jpg,47,./unit1/mmWave_data/mmWave_power_2690.txt
2691,../scenario31/unit1/camera_data/image_2691.jpg,33,./unit1/mmWave_data/mmWave_power_2691.txt
2692,../scenario31/unit1/camera_data/image_2692.jpg,15,./unit1/mmWave_data/mmWave_power_2692.txt
2693,../scenario31/unit1/camera_data/image_2693.jpg,46,./unit1/mmWave_data/mmWave_power_2693.txt
2694,../scenario31/unit1/camera_data/image_2694.jpg,45,./unit1/mmWave_data/mmWave_power_2694.txt
2695,../scenario31/unit1/camera_data/image_2695.jpg,47,./unit1/mmWave_data/mmWave_power_2695.txt
2696,../scenario31/unit1/camera_data/image_2696.jpg,46,./unit1/mmWave_data/mmWave_power_2696.txt
2697,../scenario31/unit1/camera_data/image_2697.jpg,46,./unit1/mmWave_data/mmWave_power_2697.txt
2698,../scenario31/unit1/camera_data/image_2698.jpg,44,./unit1/mmWave_data/mmWave_power_2698.txt
2699,../scenario31/unit1/camera_data/image_2699.jpg,45,./unit1/mmWave_data/mmWave_power_2699.txt
2700,../scenario31/unit1/camera_data/image_2700.jpg,46,./unit1/mmWave_data/mmWave_power_2700.txt
2701,../scenario31/unit1/camera_data/image_2701.jpg,45,./unit1/mmWave_data/mmWave_power_2701.txt
2702,../scenario31/unit1/camera_data/image_2702.jpg,47,./unit1/mmWave_data/mmWave_power_2702.txt
2703,../scenario31/unit1/camera_data/image_2703.jpg,46,./unit1/mmWave_data/mmWave_power_2703.txt
2704,../scenario31/unit1/camera_data/image_2704.jpg,45,./unit1/mmWave_data/mmWave_power_2704.txt
2705,../scenario31/unit1/camera_data/image_2705.jpg,44,./unit1/mmWave_data/mmWave_power_2705.txt
2706,../scenario31/unit1/camera_data/image_2706.jpg,16,./unit1/mmWave_data/mmWave_power_2706.txt
2707,../scenario31/unit1/camera_data/image_2707.jpg,45,./unit1/mmWave_data/mmWave_power_2707.txt
2708,../scenario31/unit1/camera_data/image_2708.jpg,45,./unit1/mmWave_data/mmWave_power_2708.txt
2709,../scenario31/unit1/camera_data/image_2709.jpg,44,./unit1/mmWave_data/mmWave_power_2709.txt
2710,../scenario31/unit1/camera_data/image_2710.jpg,44,./unit1/mmWave_data/mmWave_power_2710.txt
2711,../scenario31/unit1/camera_data/image_2711.jpg,44,./unit1/mmWave_data/mmWave_power_2711.txt
2712,../scenario31/unit1/camera_data/image_2712.jpg,44,./unit1/mmWave_data/mmWave_power_2712.txt
2713,../scenario31/unit1/camera_data/image_2713.jpg,43,./unit1/mmWave_data/mmWave_power_2713.txt
2714,../scenario31/unit1/camera_data/image_2714.jpg,44,./unit1/mmWave_data/mmWave_power_2714.txt
2715,../scenario31/unit1/camera_data/image_2715.jpg,43,./unit1/mmWave_data/mmWave_power_2715.txt
2716,../scenario31/unit1/camera_data/image_2716.jpg,42,./unit1/mmWave_data/mmWave_power_2716.txt
2717,../scenario31/unit1/camera_data/image_2717.jpg,43,./unit1/mmWave_data/mmWave_power_2717.txt
2718,../scenario31/unit1/camera_data/image_2718.jpg,43,./unit1/mmWave_data/mmWave_power_2718.txt
2719,../scenario31/unit1/camera_data/image_2719.jpg,40,./unit1/mmWave_data/mmWave_power_2719.txt
2720,../scenario31/unit1/camera_data/image_2720.jpg,43,./unit1/mmWave_data/mmWave_power_2720.txt
2721,../scenario31/unit1/camera_data/image_2721.jpg,43,./unit1/mmWave_data/mmWave_power_2721.txt
2722,../scenario31/unit1/camera_data/image_2722.jpg,43,./unit1/mmWave_data/mmWave_power_2722.txt
2723,../scenario31/unit1/camera_data/image_2723.jpg,42,./unit1/mmWave_data/mmWave_power_2723.txt
2724,../scenario31/unit1/camera_data/image_2724.jpg,41,./unit1/mmWave_data/mmWave_power_2724.txt
2725,../scenario31/unit1/camera_data/image_2725.jpg,40,./unit1/mmWave_data/mmWave_power_2725.txt
2726,../scenario31/unit1/camera_data/image_2726.jpg,42,./unit1/mmWave_data/mmWave_power_2726.txt
2727,../scenario31/unit1/camera_data/image_2727.jpg,39,./unit1/mmWave_data/mmWave_power_2727.txt
2728,../scenario31/unit1/camera_data/image_2728.jpg,39,./unit1/mmWave_data/mmWave_power_2728.txt
2729,../scenario31/unit1/camera_data/image_2729.jpg,39,./unit1/mmWave_data/mmWave_power_2729.txt
2730,../scenario31/unit1/camera_data/image_2730.jpg,39,./unit1/mmWave_data/mmWave_power_2730.txt
2731,../scenario31/unit1/camera_data/image_2731.jpg,39,./unit1/mmWave_data/mmWave_power_2731.txt
2732,../scenario31/unit1/camera_data/image_2732.jpg,39,./unit1/mmWave_data/mmWave_power_2732.txt
2733,../scenario31/unit1/camera_data/image_2733.jpg,39,./unit1/mmWave_data/mmWave_power_2733.txt
2734,../scenario31/unit1/camera_data/image_2734.jpg,39,./unit1/mmWave_data/mmWave_power_2734.txt
2735,../scenario31/unit1/camera_data/image_2735.jpg,39,./unit1/mmWave_data/mmWave_power_2735.txt
2736,../scenario31/unit1/camera_data/image_2736.jpg,38,./unit1/mmWave_data/mmWave_power_2736.txt
2737,../scenario31/unit1/camera_data/image_2737.jpg,38,./unit1/mmWave_data/mmWave_power_2737.txt
2738,../scenario31/unit1/camera_data/image_2738.jpg,38,./unit1/mmWave_data/mmWave_power_2738.txt
2739,../scenario31/unit1/camera_data/image_2739.jpg,38,./unit1/mmWave_data/mmWave_power_2739.txt
2740,../scenario31/unit1/camera_data/image_2740.jpg,39,./unit1/mmWave_data/mmWave_power_2740.txt
2741,../scenario31/unit1/camera_data/image_2741.jpg,37,./unit1/mmWave_data/mmWave_power_2741.txt
2742,../scenario31/unit1/camera_data/image_2742.jpg,37,./unit1/mmWave_data/mmWave_power_2742.txt
2743,../scenario31/unit1/camera_data/image_2743.jpg,38,./unit1/mmWave_data/mmWave_power_2743.txt
2744,../scenario31/unit1/camera_data/image_2744.jpg,39,./unit1/mmWave_data/mmWave_power_2744.txt
2745,../scenario31/unit1/camera_data/image_2745.jpg,34,./unit1/mmWave_data/mmWave_power_2745.txt
2746,../scenario31/unit1/camera_data/image_2746.jpg,34,./unit1/mmWave_data/mmWave_power_2746.txt
2747,../scenario31/unit1/camera_data/image_2747.jpg,36,./unit1/mmWave_data/mmWave_power_2747.txt
2748,../scenario31/unit1/camera_data/image_2748.jpg,34,./unit1/mmWave_data/mmWave_power_2748.txt
2749,../scenario31/unit1/camera_data/image_2749.jpg,44,./unit1/mmWave_data/mmWave_power_2749.txt
2750,../scenario31/unit1/camera_data/image_2750.jpg,36,./unit1/mmWave_data/mmWave_power_2750.txt
2751,../scenario31/unit1/camera_data/image_2751.jpg,33,./unit1/mmWave_data/mmWave_power_2751.txt
2752,../scenario31/unit1/camera_data/image_2752.jpg,33,./unit1/mmWave_data/mmWave_power_2752.txt
2753,../scenario31/unit1/camera_data/image_2753.jpg,55,./unit1/mmWave_data/mmWave_power_2753.txt
2754,../scenario31/unit1/camera_data/image_2754.jpg,33,./unit1/mmWave_data/mmWave_power_2754.txt
2755,../scenario31/unit1/camera_data/image_2755.jpg,33,./unit1/mmWave_data/mmWave_power_2755.txt
2756,../scenario31/unit1/camera_data/image_2756.jpg,33,./unit1/mmWave_data/mmWave_power_2756.txt
2757,../scenario31/unit1/camera_data/image_2757.jpg,34,./unit1/mmWave_data/mmWave_power_2757.txt
2758,../scenario31/unit1/camera_data/image_2758.jpg,33,./unit1/mmWave_data/mmWave_power_2758.txt
2759,../scenario31/unit1/camera_data/image_2759.jpg,33,./unit1/mmWave_data/mmWave_power_2759.txt
2760,../scenario31/unit1/camera_data/image_2760.jpg,33,./unit1/mmWave_data/mmWave_power_2760.txt
2761,../scenario31/unit1/camera_data/image_2761.jpg,32,./unit1/mmWave_data/mmWave_power_2761.txt
2762,../scenario31/unit1/camera_data/image_2762.jpg,32,./unit1/mmWave_data/mmWave_power_2762.txt
2763,../scenario31/unit1/camera_data/image_2763.jpg,33,./unit1/mmWave_data/mmWave_power_2763.txt
2764,../scenario31/unit1/camera_data/image_2764.jpg,31,./unit1/mmWave_data/mmWave_power_2764.txt
2765,../scenario31/unit1/camera_data/image_2765.jpg,30,./unit1/mmWave_data/mmWave_power_2765.txt
2766,../scenario31/unit1/camera_data/image_2766.jpg,30,./unit1/mmWave_data/mmWave_power_2766.txt
2767,../scenario31/unit1/camera_data/image_2767.jpg,31,./unit1/mmWave_data/mmWave_power_2767.txt
2768,../scenario31/unit1/camera_data/image_2768.jpg,32,./unit1/mmWave_data/mmWave_power_2768.txt
2769,../scenario31/unit1/camera_data/image_2769.jpg,32,./unit1/mmWave_data/mmWave_power_2769.txt
2770,../scenario31/unit1/camera_data/image_2770.jpg,29,./unit1/mmWave_data/mmWave_power_2770.txt
2771,../scenario31/unit1/camera_data/image_2771.jpg,29,./unit1/mmWave_data/mmWave_power_2771.txt
2772,../scenario31/unit1/camera_data/image_2772.jpg,29,./unit1/mmWave_data/mmWave_power_2772.txt
2773,../scenario31/unit1/camera_data/image_2773.jpg,31,./unit1/mmWave_data/mmWave_power_2773.txt
2774,../scenario31/unit1/camera_data/image_2774.jpg,30,./unit1/mmWave_data/mmWave_power_2774.txt
2775,../scenario31/unit1/camera_data/image_2775.jpg,30,./unit1/mmWave_data/mmWave_power_2775.txt
2776,../scenario31/unit1/camera_data/image_2776.jpg,29,./unit1/mmWave_data/mmWave_power_2776.txt
2777,../scenario31/unit1/camera_data/image_2777.jpg,29,./unit1/mmWave_data/mmWave_power_2777.txt
2778,../scenario31/unit1/camera_data/image_2778.jpg,29,./unit1/mmWave_data/mmWave_power_2778.txt
2779,../scenario31/unit1/camera_data/image_2779.jpg,29,./unit1/mmWave_data/mmWave_power_2779.txt
2780,../scenario31/unit1/camera_data/image_2780.jpg,29,./unit1/mmWave_data/mmWave_power_2780.txt
2781,../scenario31/unit1/camera_data/image_2781.jpg,42,./unit1/mmWave_data/mmWave_power_2781.txt
2782,../scenario31/unit1/camera_data/image_2782.jpg,28,./unit1/mmWave_data/mmWave_power_2782.txt
2783,../scenario31/unit1/camera_data/image_2783.jpg,28,./unit1/mmWave_data/mmWave_power_2783.txt
2784,../scenario31/unit1/camera_data/image_2784.jpg,28,./unit1/mmWave_data/mmWave_power_2784.txt
2785,../scenario31/unit1/camera_data/image_2785.jpg,27,./unit1/mmWave_data/mmWave_power_2785.txt
2786,../scenario31/unit1/camera_data/image_2786.jpg,27,./unit1/mmWave_data/mmWave_power_2786.txt
2787,../scenario31/unit1/camera_data/image_2787.jpg,28,./unit1/mmWave_data/mmWave_power_2787.txt
2788,../scenario31/unit1/camera_data/image_2788.jpg,29,./unit1/mmWave_data/mmWave_power_2788.txt
2789,../scenario31/unit1/camera_data/image_2789.jpg,26,./unit1/mmWave_data/mmWave_power_2789.txt
2790,../scenario31/unit1/camera_data/image_2790.jpg,26,./unit1/mmWave_data/mmWave_power_2790.txt
2791,../scenario31/unit1/camera_data/image_2791.jpg,25,./unit1/mmWave_data/mmWave_power_2791.txt
2792,../scenario31/unit1/camera_data/image_2792.jpg,38,./unit1/mmWave_data/mmWave_power_2792.txt
2793,../scenario31/unit1/camera_data/image_2793.jpg,26,./unit1/mmWave_data/mmWave_power_2793.txt
2794,../scenario31/unit1/camera_data/image_2794.jpg,25,./unit1/mmWave_data/mmWave_power_2794.txt
2795,../scenario31/unit1/camera_data/image_2795.jpg,26,./unit1/mmWave_data/mmWave_power_2795.txt
2796,../scenario31/unit1/camera_data/image_2796.jpg,23,./unit1/mmWave_data/mmWave_power_2796.txt
2797,../scenario31/unit1/camera_data/image_2797.jpg,23,./unit1/mmWave_data/mmWave_power_2797.txt
2798,../scenario31/unit1/camera_data/image_2798.jpg,23,./unit1/mmWave_data/mmWave_power_2798.txt
2799,../scenario31/unit1/camera_data/image_2799.jpg,22,./unit1/mmWave_data/mmWave_power_2799.txt
2800,../scenario31/unit1/camera_data/image_2800.jpg,23,./unit1/mmWave_data/mmWave_power_2800.txt
2801,../scenario31/unit1/camera_data/image_2801.jpg,21,./unit1/mmWave_data/mmWave_power_2801.txt
2802,../scenario31/unit1/camera_data/image_2802.jpg,21,./unit1/mmWave_data/mmWave_power_2802.txt
2803,../scenario31/unit1/camera_data/image_2803.jpg,20,./unit1/mmWave_data/mmWave_power_2803.txt
2804,../scenario31/unit1/camera_data/image_2804.jpg,20,./unit1/mmWave_data/mmWave_power_2804.txt
2805,../scenario31/unit1/camera_data/image_2805.jpg,20,./unit1/mmWave_data/mmWave_power_2805.txt
2806,../scenario31/unit1/camera_data/image_2806.jpg,19,./unit1/mmWave_data/mmWave_power_2806.txt
2807,../scenario31/unit1/camera_data/image_2807.jpg,17,./unit1/mmWave_data/mmWave_power_2807.txt
2808,../scenario31/unit1/camera_data/image_2808.jpg,17,./unit1/mmWave_data/mmWave_power_2808.txt
2809,../scenario31/unit1/camera_data/image_2809.jpg,17,./unit1/mmWave_data/mmWave_power_2809.txt
2810,../scenario31/unit1/camera_data/image_2810.jpg,17,./unit1/mmWave_data/mmWave_power_2810.txt
2811,../scenario31/unit1/camera_data/image_2811.jpg,16,./unit1/mmWave_data/mmWave_power_2811.txt
2812,../scenario31/unit1/camera_data/image_2812.jpg,14,./unit1/mmWave_data/mmWave_power_2812.txt
2813,../scenario31/unit1/camera_data/image_2813.jpg,14,./unit1/mmWave_data/mmWave_power_2813.txt
2814,../scenario31/unit1/camera_data/image_2814.jpg,10,./unit1/mmWave_data/mmWave_power_2814.txt
2815,../scenario31/unit1/camera_data/image_2815.jpg,11,./unit1/mmWave_data/mmWave_power_2815.txt
2816,../scenario31/unit1/camera_data/image_2816.jpg,13,./unit1/mmWave_data/mmWave_power_2816.txt
2817,../scenario31/unit1/camera_data/image_2817.jpg,11,./unit1/mmWave_data/mmWave_power_2817.txt
2818,../scenario31/unit1/camera_data/image_2818.jpg,8,./unit1/mmWave_data/mmWave_power_2818.txt
2819,../scenario31/unit1/camera_data/image_2819.jpg,7,./unit1/mmWave_data/mmWave_power_2819.txt
2820,../scenario31/unit1/camera_data/image_2820.jpg,6,./unit1/mmWave_data/mmWave_power_2820.txt
2821,../scenario31/unit1/camera_data/image_2821.jpg,6,./unit1/mmWave_data/mmWave_power_2821.txt
2822,../scenario31/unit1/camera_data/image_2822.jpg,3,./unit1/mmWave_data/mmWave_power_2822.txt
2823,../scenario31/unit1/camera_data/image_2823.jpg,3,./unit1/mmWave_data/mmWave_power_2823.txt
2824,../scenario31/unit1/camera_data/image_2824.jpg,2,./unit1/mmWave_data/mmWave_power_2824.txt
2825,../scenario31/unit1/camera_data/image_2825.jpg,2,./unit1/mmWave_data/mmWave_power_2825.txt
2826,../scenario31/unit1/camera_data/image_2826.jpg,2,./unit1/mmWave_data/mmWave_power_2826.txt
2827,../scenario31/unit1/camera_data/image_2827.jpg,2,./unit1/mmWave_data/mmWave_power_2827.txt
2828,../scenario31/unit1/camera_data/image_2828.jpg,2,./unit1/mmWave_data/mmWave_power_2828.txt
2829,../scenario31/unit1/camera_data/image_2829.jpg,2,./unit1/mmWave_data/mmWave_power_2829.txt
2830,../scenario31/unit1/camera_data/image_2830.jpg,3,./unit1/mmWave_data/mmWave_power_2830.txt
2831,../scenario31/unit1/camera_data/image_2831.jpg,6,./unit1/mmWave_data/mmWave_power_2831.txt
2832,../scenario31/unit1/camera_data/image_2832.jpg,7,./unit1/mmWave_data/mmWave_power_2832.txt
2833,../scenario31/unit1/camera_data/image_2833.jpg,8,./unit1/mmWave_data/mmWave_power_2833.txt
2834,../scenario31/unit1/camera_data/image_2834.jpg,9,./unit1/mmWave_data/mmWave_power_2834.txt
2835,../scenario31/unit1/camera_data/image_2835.jpg,10,./unit1/mmWave_data/mmWave_power_2835.txt
2836,../scenario31/unit1/camera_data/image_2836.jpg,12,./unit1/mmWave_data/mmWave_power_2836.txt
2837,../scenario31/unit1/camera_data/image_2837.jpg,13,./unit1/mmWave_data/mmWave_power_2837.txt
2838,../scenario31/unit1/camera_data/image_2838.jpg,14,./unit1/mmWave_data/mmWave_power_2838.txt
2839,../scenario31/unit1/camera_data/image_2839.jpg,15,./unit1/mmWave_data/mmWave_power_2839.txt
2840,../scenario31/unit1/camera_data/image_2840.jpg,16,./unit1/mmWave_data/mmWave_power_2840.txt
2841,../scenario31/unit1/camera_data/image_2841.jpg,17,./unit1/mmWave_data/mmWave_power_2841.txt
2842,../scenario31/unit1/camera_data/image_2842.jpg,20,./unit1/mmWave_data/mmWave_power_2842.txt
2843,../scenario31/unit1/camera_data/image_2843.jpg,20,./unit1/mmWave_data/mmWave_power_2843.txt
2844,../scenario31/unit1/camera_data/image_2844.jpg,21,./unit1/mmWave_data/mmWave_power_2844.txt
2845,../scenario31/unit1/camera_data/image_2845.jpg,22,./unit1/mmWave_data/mmWave_power_2845.txt
2846,../scenario31/unit1/camera_data/image_2846.jpg,23,./unit1/mmWave_data/mmWave_power_2846.txt
2847,../scenario31/unit1/camera_data/image_2847.jpg,24,./unit1/mmWave_data/mmWave_power_2847.txt
2848,../scenario31/unit1/camera_data/image_2848.jpg,22,./unit1/mmWave_data/mmWave_power_2848.txt
2849,../scenario31/unit1/camera_data/image_2849.jpg,26,./unit1/mmWave_data/mmWave_power_2849.txt
2850,../scenario31/unit1/camera_data/image_2850.jpg,26,./unit1/mmWave_data/mmWave_power_2850.txt
2851,../scenario31/unit1/camera_data/image_2851.jpg,26,./unit1/mmWave_data/mmWave_power_2851.txt
2852,../scenario31/unit1/camera_data/image_2852.jpg,63,./unit1/mmWave_data/mmWave_power_2852.txt
2853,../scenario31/unit1/camera_data/image_2853.jpg,29,./unit1/mmWave_data/mmWave_power_2853.txt
2854,../scenario31/unit1/camera_data/image_2854.jpg,28,./unit1/mmWave_data/mmWave_power_2854.txt
2855,../scenario31/unit1/camera_data/image_2855.jpg,30,./unit1/mmWave_data/mmWave_power_2855.txt
2856,../scenario31/unit1/camera_data/image_2856.jpg,44,./unit1/mmWave_data/mmWave_power_2856.txt
2857,../scenario31/unit1/camera_data/image_2857.jpg,31,./unit1/mmWave_data/mmWave_power_2857.txt
2858,../scenario31/unit1/camera_data/image_2858.jpg,33,./unit1/mmWave_data/mmWave_power_2858.txt
2859,../scenario31/unit1/camera_data/image_2859.jpg,33,./unit1/mmWave_data/mmWave_power_2859.txt
2860,../scenario31/unit1/camera_data/image_2860.jpg,1,./unit1/mmWave_data/mmWave_power_2860.txt
2861,../scenario31/unit1/camera_data/image_2861.jpg,35,./unit1/mmWave_data/mmWave_power_2861.txt
2862,../scenario31/unit1/camera_data/image_2862.jpg,33,./unit1/mmWave_data/mmWave_power_2862.txt
2863,../scenario31/unit1/camera_data/image_2863.jpg,35,./unit1/mmWave_data/mmWave_power_2863.txt
2864,../scenario31/unit1/camera_data/image_2864.jpg,34,./unit1/mmWave_data/mmWave_power_2864.txt
2865,../scenario31/unit1/camera_data/image_2865.jpg,35,./unit1/mmWave_data/mmWave_power_2865.txt
2866,../scenario31/unit1/camera_data/image_2866.jpg,37,./unit1/mmWave_data/mmWave_power_2866.txt
2867,../scenario31/unit1/camera_data/image_2867.jpg,38,./unit1/mmWave_data/mmWave_power_2867.txt
2868,../scenario31/unit1/camera_data/image_2868.jpg,37,./unit1/mmWave_data/mmWave_power_2868.txt
2869,../scenario31/unit1/camera_data/image_2869.jpg,38,./unit1/mmWave_data/mmWave_power_2869.txt
2870,../scenario31/unit1/camera_data/image_2870.jpg,38,./unit1/mmWave_data/mmWave_power_2870.txt
2871,../scenario31/unit1/camera_data/image_2871.jpg,38,./unit1/mmWave_data/mmWave_power_2871.txt
2872,../scenario31/unit1/camera_data/image_2872.jpg,39,./unit1/mmWave_data/mmWave_power_2872.txt
2873,../scenario31/unit1/camera_data/image_2873.jpg,39,./unit1/mmWave_data/mmWave_power_2873.txt
2874,../scenario31/unit1/camera_data/image_2874.jpg,39,./unit1/mmWave_data/mmWave_power_2874.txt
2875,../scenario31/unit1/camera_data/image_2875.jpg,39,./unit1/mmWave_data/mmWave_power_2875.txt
2876,../scenario31/unit1/camera_data/image_2876.jpg,39,./unit1/mmWave_data/mmWave_power_2876.txt
2877,../scenario31/unit1/camera_data/image_2877.jpg,41,./unit1/mmWave_data/mmWave_power_2877.txt
2878,../scenario31/unit1/camera_data/image_2878.jpg,40,./unit1/mmWave_data/mmWave_power_2878.txt
2879,../scenario31/unit1/camera_data/image_2879.jpg,42,./unit1/mmWave_data/mmWave_power_2879.txt
2880,../scenario31/unit1/camera_data/image_2880.jpg,42,./unit1/mmWave_data/mmWave_power_2880.txt
2881,../scenario31/unit1/camera_data/image_2881.jpg,42,./unit1/mmWave_data/mmWave_power_2881.txt
2882,../scenario31/unit1/camera_data/image_2882.jpg,42,./unit1/mmWave_data/mmWave_power_2882.txt
2883,../scenario31/unit1/camera_data/image_2883.jpg,43,./unit1/mmWave_data/mmWave_power_2883.txt
2884,../scenario31/unit1/camera_data/image_2884.jpg,44,./unit1/mmWave_data/mmWave_power_2884.txt
2885,../scenario31/unit1/camera_data/image_2885.jpg,42,./unit1/mmWave_data/mmWave_power_2885.txt
2886,../scenario31/unit1/camera_data/image_2886.jpg,43,./unit1/mmWave_data/mmWave_power_2886.txt
2887,../scenario31/unit1/camera_data/image_2887.jpg,43,./unit1/mmWave_data/mmWave_power_2887.txt
2888,../scenario31/unit1/camera_data/image_2888.jpg,44,./unit1/mmWave_data/mmWave_power_2888.txt
2889,../scenario31/unit1/camera_data/image_2889.jpg,43,./unit1/mmWave_data/mmWave_power_2889.txt
2890,../scenario31/unit1/camera_data/image_2890.jpg,44,./unit1/mmWave_data/mmWave_power_2890.txt
2891,../scenario31/unit1/camera_data/image_2891.jpg,59,./unit1/mmWave_data/mmWave_power_2891.txt
