original_index,unit2_gps_nor,original_unit1_pwr_best-beam,original_unit1_pwr
1243,"[0.6379917932713778, 0.671386810236882]",38,./unit1/mmWave_data/mmWave_power_1243.txt
1244,"[0.6400788283383724, 0.6703344248922151]",35,./unit1/mmWave_data/mmWave_power_1244.txt
1245,"[0.6420928741851627, 0.6692820394478463]",37,./unit1/mmWave_data/mmWave_power_1245.txt
1246,"[0.6439586607321997, 0.6683348926276758]",38,./unit1/mmWave_data/mmWave_power_1246.txt
1247,"[0.6457332107564123, 0.66758652941016]",37,./unit1/mmWave_data/mmWave_power_1247.txt
1248,"[0.6474119624710422, 0.6668966325270185]",37,./unit1/mmWave_data/mmWave_power_1248.txt
1249,"[0.6489971967646064, 0.666230121738938]",37,./unit1/mmWave_data/mmWave_power_1249.txt
1250,"[0.6504661044991058, 0.6655519176042212]",37,./unit1/mmWave_data/mmWave_power_1250.txt
1251,"[0.6518095620329545, 0.6648854069158426]",37,./unit1/mmWave_data/mmWave_power_1251.txt
1252,"[0.653100558596081, 0.6641955100327012]",37,./unit1/mmWave_data/mmWave_power_1252.txt
1253,"[0.6543140041230722, 0.6634237607201242]",36,./unit1/mmWave_data/mmWave_power_1253.txt
1254,"[0.6554772695678583, 0.6627221703906443]",37,./unit1/mmWave_data/mmWave_power_1254.txt
1255,"[0.6565857931145085, 0.6621492047804239]",36,./unit1/mmWave_data/mmWave_power_1255.txt
1256,"[0.657637293835609, 0.661658091599639]",37,./unit1/mmWave_data/mmWave_power_1256.txt
1257,"[0.6586158053559534, 0.6612839103896889]",36,./unit1/mmWave_data/mmWave_power_1257.txt
1258,"[0.6595167658401627, 0.6608395700969399]",36,./unit1/mmWave_data/mmWave_power_1258.txt
1259,"[0.6603264898307201, 0.6605940135065475]",36,./unit1/mmWave_data/mmWave_power_1259.txt
1260,"[0.661111123785037, 0.6603952291062771]",36,./unit1/mmWave_data/mmWave_power_1260.txt
1261,"[0.6618569822261483, 0.659927502718467]",37,./unit1/mmWave_data/mmWave_power_1261.txt
1262,"[0.6625207277957453, 0.6595884003520027]",37,./unit1/mmWave_data/mmWave_power_1262.txt
1263,"[0.6631662260724466, 0.6595182412692037]",34,./unit1/mmWave_data/mmWave_power_1263.txt
1264,"[0.6637661060828735, 0.6592492985837501]",36,./unit1/mmWave_data/mmWave_power_1264.txt
1265,"[0.6643294915172326, 0.6587347993079041]",34,./unit1/mmWave_data/mmWave_power_1265.txt
1266,"[0.6648837532808336, 0.6584424697297737]",34,./unit1/mmWave_data/mmWave_power_1266.txt
1267,"[0.6654288914028487, 0.6583723107466768]",37,./unit1/mmWave_data/mmWave_power_1267.txt
1268,"[0.6659785913505187, 0.6582553787758418]",37,./unit1/mmWave_data/mmWave_power_1268.txt
1269,"[0.6665237294725338, 0.6581150607099459]",33,./unit1/mmWave_data/mmWave_power_1269.txt
1270,"[0.6670529011998944, 0.6580449017268488]",34,./unit1/mmWave_data/mmWave_power_1270.txt
1271,"[0.6675980393316335, 0.6578344246778558]",35,./unit1/mmWave_data/mmWave_power_1271.txt
1272,"[0.6682138857464391, 0.6574719368145423]",36,./unit1/mmWave_data/mmWave_power_1272.txt
1273,"[0.6689072831779317, 0.6571562211413509]",37,./unit1/mmWave_data/mmWave_power_1273.txt
1274,"[0.6696508606916294, 0.6568171187748865]",34,./unit1/mmWave_data/mmWave_power_1274.txt
1275,"[0.6704400564910494, 0.656501403101695]",37,./unit1/mmWave_data/mmWave_power_1275.txt
1276,"[0.6713227696823628, 0.656127221891745]",36,./unit1/mmWave_data/mmWave_power_1276.txt
1277,"[0.6722670674859844, 0.6556945743474205]",37,./unit1/mmWave_data/mmWave_power_1277.txt
1278,"[0.6732524217399494, 0.6552502340546715]",34,./unit1/mmWave_data/mmWave_power_1278.txt
1279,"[0.6742651469867408, 0.6546889617910876]",34,./unit1/mmWave_data/mmWave_power_1279.txt
1280,"[0.6753098049547726, 0.6540224511027092]",34,./unit1/mmWave_data/mmWave_power_1280.txt
1281,"[0.676422890346526, 0.6534962583805247]",34,./unit1/mmWave_data/mmWave_power_1281.txt
1282,"[0.6775565039099685, 0.6530051451997397]",34,./unit1/mmWave_data/mmWave_power_1282.txt
1283,"[0.6787083647954791, 0.6524906458241918]",34,./unit1/mmWave_data/mmWave_power_1283.txt
1284,"[0.6798921584508507, 0.6519293736603098]",34,./unit1/mmWave_data/mmWave_power_1284.txt
1285,"[0.6810805139221533, 0.6514148736865499]",34,./unit1/mmWave_data/mmWave_power_1285.txt
1286,"[0.6822164084130093, 0.6509354538524015]",33,./unit1/mmWave_data/mmWave_power_1286.txt
1287,"[0.6833568647586928, 0.650409261130217]",34,./unit1/mmWave_data/mmWave_power_1287.txt
1288,"[0.6845155683680998, 0.6498362955199967]",34,./unit1/mmWave_data/mmWave_power_1288.txt
1289,"[0.6857107666021952, 0.6490294667657222]",33,./unit1/mmWave_data/mmWave_power_1289.txt
1290,"[0.6869356166690137, 0.6483863427706167]",34,./unit1/mmWave_data/mmWave_power_1290.txt
1291,"[0.6881832758932795, 0.6479536952262922]",33,./unit1/mmWave_data/mmWave_power_1291.txt
1292,"[0.6894822556440091, 0.6472637976452369]",34,./unit1/mmWave_data/mmWave_power_1292.txt
1293,"[0.6907812353947387, 0.6465739007620954]",33,./unit1/mmWave_data/mmWave_power_1293.txt
1294,"[0.6921246929285875, 0.6459658563083894]",34,./unit1/mmWave_data/mmWave_power_1294.txt
1295,"[0.6934613077288156, 0.6453811973515325]",33,./unit1/mmWave_data/mmWave_power_1295.txt
1296,"[0.6948458217130077, 0.6446562209269916]",34,./unit1/mmWave_data/mmWave_power_1296.txt
1297,"[0.696255425713992, 0.6437792330899181]",33,./unit1/mmWave_data/mmWave_power_1297.txt
1298,"[0.6976764342937, 0.6430542567650791]",33,./unit1/mmWave_data/mmWave_power_1298.txt
1299,"[0.6991430611105098, 0.6424111320720598]",33,./unit1/mmWave_data/mmWave_power_1299.txt
1300,"[0.700655306193594, 0.6416276894128464]",34,./unit1/mmWave_data/mmWave_power_1300.txt
1301,"[0.702176674927988, 0.640750701575773]",33,./unit1/mmWave_data/mmWave_power_1301.txt
1302,"[0.7037208527906571, 0.6399672595147715]",33,./unit1/mmWave_data/mmWave_power_1302.txt
1303,"[0.7052969634329113, 0.639230589743594]",33,./unit1/mmWave_data/mmWave_power_1303.txt
1304,"[0.7069027259078886, 0.6385991584969131]",33,./unit1/mmWave_data/mmWave_power_1304.txt
1305,"[0.7085130502376933, 0.6378624887257357]",33,./unit1/mmWave_data/mmWave_power_1305.txt
1306,"[0.7101530264391176, 0.6370088869837233]",34,./unit1/mmWave_data/mmWave_power_1306.txt
1307,"[0.7118112499139896, 0.6361903647831104]",32,./unit1/mmWave_data/mmWave_power_1307.txt
1308,"[0.7135014061781708, 0.635360149834073]",33,./unit1/mmWave_data/mmWave_power_1308.txt
1309,"[0.7152052479387653, 0.634284378294643]",32,./unit1/mmWave_data/mmWave_power_1309.txt
1310,"[0.7169136514958423, 0.6332553790450371]",34,./unit1/mmWave_data/mmWave_power_1310.txt
1311,"[0.7186653924015041, 0.6320977550761718]",33,./unit1/mmWave_data/mmWave_power_1311.txt
1312,"[0.7204399424159926, 0.6309985967437669]",28,./unit1/mmWave_data/mmWave_power_1312.txt
1313,"[0.7221894024136889, 0.6300982228116324]",32,./unit1/mmWave_data/mmWave_power_1313.txt
1314,"[0.7239890425033144, 0.629197848879498]",32,./unit1/mmWave_data/mmWave_power_1314.txt
1315,"[0.7258365817282831, 0.6280986905470931]",33,./unit1/mmWave_data/mmWave_power_1315.txt
1316,"[0.727656750009046, 0.6272333960566562]",31,./unit1/mmWave_data/mmWave_power_1316.txt
1317,"[0.7294791992172224, 0.6265201123805398]",32,./unit1/mmWave_data/mmWave_power_1317.txt
1318,"[0.7313176148103293, 0.6255144999239088]",31,./unit1/mmWave_data/mmWave_power_1318.txt
1319,"[0.7331309403282992, 0.624415341591504]",26,./unit1/mmWave_data/mmWave_power_1319.txt
1320,"[0.7348439057596519, 0.6234214217835957]",32,./unit1/mmWave_data/mmWave_power_1320.txt
1321,"[0.7364063308860446, 0.6225561273928607]",32,./unit1/mmWave_data/mmWave_power_1321.txt
1322,"[0.7378957668505777, 0.6219013100511187]",31,./unit1/mmWave_data/mmWave_power_1322.txt
1323,"[0.7393418654665262, 0.6213634238825958]",32,./unit1/mmWave_data/mmWave_power_1323.txt
1324,"[0.7407400649179592, 0.6206618336528179]",30,./unit1/mmWave_data/mmWave_power_1324.txt
1325,"[0.742124578882703, 0.619796538564169]",32,./unit1/mmWave_data/mmWave_power_1325.txt
1326,"[0.7434520700510694, 0.6191066416810276]",30,./unit1/mmWave_data/mmWave_power_1326.txt
1327,"[0.7447339429434375, 0.6184050513515477]",31,./unit1/mmWave_data/mmWave_power_1327.txt
1328,"[0.7459565121217389, 0.6177268479147446]",30,./unit1/mmWave_data/mmWave_power_1328.txt
1329,"[0.7471174966488354, 0.6170720298750888]",28,./unit1/mmWave_data/mmWave_power_1329.txt
1330,"[0.7482602338830361, 0.6163704396453108]",33,./unit1/mmWave_data/mmWave_power_1330.txt
1331,"[0.7494349038968219, 0.6157390083986299]",28,./unit1/mmWave_data/mmWave_power_1331.txt
1332,"[0.7506346639468481, 0.6151309639449238]",28,./unit1/mmWave_data/mmWave_power_1332.txt
1333,"[0.7518731995100798, 0.6144410663638685]",28,./unit1/mmWave_data/mmWave_power_1333.txt
1334,"[0.7531505105670688, 0.6136225448611695]",29,./unit1/mmWave_data/mmWave_power_1334.txt
1335,"[0.7544437880478848, 0.612885875089992]",28,./unit1/mmWave_data/mmWave_power_1335.txt
1336,"[0.7558032119763881, 0.6122544431453973]",29,./unit1/mmWave_data/mmWave_power_1336.txt
1337,"[0.7572972097665762, 0.6114593077377594]",29,./unit1/mmWave_data/mmWave_power_1337.txt
1338,"[0.7589485905078278, 0.6104887747228258]",28,./unit1/mmWave_data/mmWave_power_1338.txt
1339,"[0.760816657953106, 0.6092609917708635]",28,./unit1/mmWave_data/mmWave_power_1339.txt
1340,"[0.7629561540102713, 0.6079279701947026]",28,./unit1/mmWave_data/mmWave_power_1340.txt
1341,"[0.7653191795148078, 0.6065481758302078]",29,./unit1/mmWave_data/mmWave_power_1341.txt
1342,"[0.7678213406677876, 0.6048058935026974]",29,./unit1/mmWave_data/mmWave_power_1342.txt
1343,"[0.7704694802417278, 0.6032623948775435]",28,./unit1/mmWave_data/mmWave_power_1343.txt
1344,"[0.7732909691905583, 0.6019527594961457]",20,./unit1/mmWave_data/mmWave_power_1344.txt
1345,"[0.7762333464852121, 0.6003507953342333]",28,./unit1/mmWave_data/mmWave_power_1345.txt
1346,"[0.7793057358061717, 0.5986786713916081]",28,./unit1/mmWave_data/mmWave_power_1346.txt
1347,"[0.7825537554294352, 0.5970533210349326]",28,./unit1/mmWave_data/mmWave_power_1347.txt
1348,"[0.7859317870206598, 0.5952993453607858]",27,./unit1/mmWave_data/mmWave_power_1348.txt
1349,"[0.7894626397859132, 0.5934985967986031]",27,./unit1/mmWave_data/mmWave_power_1349.txt
1350,"[0.7932170219985382, 0.5915692235171607]",27,./unit1/mmWave_data/mmWave_power_1350.txt
1351,"[0.797131068079916, 0.5894410665333619]",27,./unit1/mmWave_data/mmWave_power_1351.txt
1352,"[0.8011796880229787, 0.5868568760098796]",26,./unit1/mmWave_data/mmWave_power_1352.txt
1353,"[0.8054107809533452, 0.584237605147382]",25,./unit1/mmWave_data/mmWave_power_1353.txt
1354,"[0.8098015377913612, 0.5818755850195291]",26,./unit1/mmWave_data/mmWave_power_1354.txt
1355,"[0.8143359921131997, 0.5794434052106653]",26,./unit1/mmWave_data/mmWave_power_1355.txt
1356,"[0.8190118630206193, 0.5769878393067406]",25,./unit1/mmWave_data/mmWave_power_1356.txt
1357,"[0.8237630040464846, 0.5747778298935062]",23,./unit1/mmWave_data/mmWave_power_1357.txt
1358,"[0.8286008197500709, 0.572684752451107]",22,./unit1/mmWave_data/mmWave_power_1358.txt
1359,"[0.8335275910587919, 0.5701824136591462]",22,./unit1/mmWave_data/mmWave_power_1359.txt
1360,"[0.8385592843284059, 0.5673175869041699]",21,./unit1/mmWave_data/mmWave_power_1360.txt
1361,"[0.8436685286633272, 0.5644644528976183]",22,./unit1/mmWave_data/mmWave_power_1361.txt
1362,"[0.8488553239954874, 0.5616814779738656]",21,./unit1/mmWave_data/mmWave_power_1362.txt
1363,"[0.8541470413177126, 0.5590271282678823]",21,./unit1/mmWave_data/mmWave_power_1363.txt
1364,"[0.8595528042813131, 0.5563493918686261]",20,./unit1/mmWave_data/mmWave_power_1364.txt
1365,"[0.8650452419129107, 0.5535664169448734]",19,./unit1/mmWave_data/mmWave_power_1365.txt
1366,"[0.8706266351204704, 0.5508185221607321]",19,./unit1/mmWave_data/mmWave_power_1366.txt
1367,"[0.8763083885021646, 0.5481057062200764]",17,./unit1/mmWave_data/mmWave_power_1367.txt
1368,"[0.8820905020288208, 0.5453227318945355]",17,./unit1/mmWave_data/mmWave_power_1368.txt
1369,"[0.887966133015439, 0.5425397569707828]",16,./unit1/mmWave_data/mmWave_power_1369.txt
1370,"[0.8939056295417791, 0.5398620204718247]",16,./unit1/mmWave_data/mmWave_power_1370.txt
1371,"[0.8999249579733234, 0.536962114275151]",14,./unit1/mmWave_data/mmWave_power_1371.txt
1372,"[0.9059967474047623, 0.5339452761076422]",13,./unit1/mmWave_data/mmWave_power_1372.txt
1373,"[0.9120799414343731, 0.53112722164249]",13,./unit1/mmWave_data/mmWave_power_1373.txt
1374,"[0.9182498101222568, 0.5279700654090853]",10,./unit1/mmWave_data/mmWave_power_1374.txt
1375,"[0.9245405671656879, 0.5246375115683851]",10,./unit1/mmWave_data/mmWave_power_1375.txt
1376,"[0.9309088752549783, 0.5215739012107543]",11,./unit1/mmWave_data/mmWave_power_1376.txt
1377,"[0.9373798244263685, 0.5185336762502707]",10,./unit1/mmWave_data/mmWave_power_1377.txt
1378,"[0.943926043696756, 0.5156688494952945]",7,./unit1/mmWave_data/mmWave_power_1378.txt
1379,"[0.9505338475988999, 0.5126870908691853]",7,./unit1/mmWave_data/mmWave_power_1379.txt
1380,"[0.9572283261982132, 0.509331151033126]",6,./unit1/mmWave_data/mmWave_power_1380.txt
1381,"[0.963961580310732, 0.5056244152845619]",5,./unit1/mmWave_data/mmWave_power_1381.txt
1382,"[0.9707929136602472, 0.5018826006925123]",4,./unit1/mmWave_data/mmWave_power_1382.txt
1383,"[0.9777656635953438, 0.49868451789543294]",2,./unit1/mmWave_data/mmWave_power_1383.txt
1384,"[0.9847384135304402, 0.49548643579626744]",2,./unit1/mmWave_data/mmWave_power_1384.txt
1385,"[0.9918206472715327, 0.49218896159666875]",2,./unit1/mmWave_data/mmWave_power_1385.txt
1386,"[0.9873660248937949, 0.014444964292310241]",3,./unit1/mmWave_data/mmWave_power_1386.txt
1387,"[0.9816523387325157, 0.016908325594489362]",3,./unit1/mmWave_data/mmWave_power_1387.txt
1388,"[0.9757675841043115, 0.01942235713487469]",2,./unit1/mmWave_data/mmWave_power_1388.txt
1389,"[0.9697436938373881, 0.02183115084867734]",6,./unit1/mmWave_data/mmWave_power_1389.txt
1390,"[0.9637198035704647, 0.024239943964268148]",7,./unit1/mmWave_data/mmWave_power_1390.txt
1391,"[0.9576274859187162, 0.027139850160941937]",7,./unit1/mmWave_data/mmWave_power_1391.txt
1392,"[0.951478145431694, 0.029992984167493603]",11,./unit1/mmWave_data/mmWave_power_1392.txt
1393,"[0.9452558157633638, 0.03260056158365279]",10,./unit1/mmWave_data/mmWave_power_1393.txt
1394,"[0.9389969914800695, 0.03526660453657055]",12,./unit1/mmWave_data/mmWave_power_1394.txt
1395,"[0.93261499790409, 0.037967726432675965]",13,./unit1/mmWave_data/mmWave_power_1395.txt
1396,"[0.9261258014592522, 0.04090271286866306]",14,./unit1/mmWave_data/mmWave_power_1396.txt
1397,"[0.9195978294817605, 0.044200187167963735]",16,./unit1/mmWave_data/mmWave_power_1397.txt
1398,"[0.9129523905106697, 0.04702408795747723]",17,./unit1/mmWave_data/mmWave_power_1398.txt
1399,"[0.9063069515493029, 0.0498479888466927]",16,./unit1/mmWave_data/mmWave_power_1399.txt
1400,"[0.8995759783350255, 0.052782974584765975]",31,./unit1/mmWave_data/mmWave_power_1400.txt
1401,"[0.8927332404359588, 0.05604536934266716]",20,./unit1/mmWave_data/mmWave_power_1401.txt
1402,"[0.8858152323892743, 0.059506547802924886]",21,./unit1/mmWave_data/mmWave_power_1402.txt
1403,"[0.8788082687666273, 0.0628040227004374]",63,./unit1/mmWave_data/mmWave_power_1403.txt
1404,"[0.8718013051342562, 0.06610149699973808]",23,./unit1/mmWave_data/mmWave_power_1404.txt
1405,"[0.8647190713834395, 0.0696679139844923]",23,./unit1/mmWave_data/mmWave_power_1405.txt
1406,"[0.8575980621388656, 0.07336295628671789]",26,./unit1/mmWave_data/mmWave_power_1406.txt
1407,"[0.8504086255094665, 0.07705799799073164]",26,./unit1/mmWave_data/mmWave_power_1407.txt
1408,"[0.843118828705933, 0.08062441497548585]",28,./unit1/mmWave_data/mmWave_power_1408.txt
1409,"[0.8357423572246786, 0.08428437773631196]",28,./unit1/mmWave_data/mmWave_power_1409.txt
1410,"[0.8283293911576323, 0.08849391941408553]",29,./unit1/mmWave_data/mmWave_power_1410.txt
1411,"[0.8208776495676563, 0.09252806338486168]",29,./unit1/mmWave_data/mmWave_power_1411.txt
1412,"[0.8133757279051994, 0.0964569696287571]",32,./unit1/mmWave_data/mmWave_power_1412.txt
1413,"[0.8058532780127088, 0.10011693179137136]",33,./unit1/mmWave_data/mmWave_power_1413.txt
1414,"[0.7983125808370463, 0.10370673556910047]",33,./unit1/mmWave_data/mmWave_power_1414.txt
1415,"[0.7907559172375569, 0.10784611816407506]",33,./unit1/mmWave_data/mmWave_power_1415.txt
1416,"[0.7831650399894134, 0.11199719350747428]",34,./unit1/mmWave_data/mmWave_power_1416.txt
1417,"[0.7755467917678918, 0.11601964482952778]",33,./unit1/mmWave_data/mmWave_power_1417.txt
1418,"[0.7679536336117829, 0.11981992495833604]",34,./unit1/mmWave_data/mmWave_power_1418.txt
1419,"[0.7603102953442965, 0.12378391004571715]",36,./unit1/mmWave_data/mmWave_power_1419.txt
1420,"[0.7526213388494325, 0.12798175897506614]",36,./unit1/mmWave_data/mmWave_power_1420.txt
1421,"[0.7449301014271548, 0.1320042095992058]",36,./unit1/mmWave_data/mmWave_power_1421.txt
1422,"[0.7371955266854647, 0.13609681930614448]",37,./unit1/mmWave_data/mmWave_power_1422.txt
1423,"[0.7294518282632922, 0.14023620190111907]",38,./unit1/mmWave_data/mmWave_power_1423.txt
1424,"[0.7216876016499826, 0.1444925164669286]",37,./unit1/mmWave_data/mmWave_power_1424.txt
1425,"[0.7139005658986738, 0.1488072965694967]",39,./unit1/mmWave_data/mmWave_power_1425.txt
1426,"[0.7060930019367795, 0.1531337702181052]",39,./unit1/mmWave_data/mmWave_power_1426.txt
1427,"[0.6982421006263005, 0.1575654815935944]",39,./unit1/mmWave_data/mmWave_power_1427.txt
1428,"[0.6903547047300298, 0.16200888711333586]",39,./unit1/mmWave_data/mmWave_power_1428.txt
1429,"[0.6824285333011052, 0.16635874675730347]",39,./unit1/mmWave_data/mmWave_power_1429.txt
1430,"[0.6744818336615952, 0.1708021515791311]",21,./unit1/mmWave_data/mmWave_power_1430.txt
1431,"[0.6665032012716725, 0.17546772689629014]",39,./unit1/mmWave_data/mmWave_power_1431.txt
1432,"[0.6584789505863031, 0.18005144978401375]",40,./unit1/mmWave_data/mmWave_power_1432.txt
1433,"[0.6504478571964858, 0.1846702529110507]",42,./unit1/mmWave_data/mmWave_power_1433.txt
1434,"[0.6423779882740146, 0.18945275940142886]",41,./unit1/mmWave_data/mmWave_power_1434.txt
1435,"[0.6342761865816825, 0.1941534142599874]",42,./unit1/mmWave_data/mmWave_power_1435.txt
1436,"[0.6261903512742809, 0.19898269443601732]",41,./unit1/mmWave_data/mmWave_power_1436.txt
1437,"[0.6180566168023637, 0.2039172124386299]",43,./unit1/mmWave_data/mmWave_power_1437.txt
1438,"[0.6098955113862407, 0.20892188942433948]",42,./unit1/mmWave_data/mmWave_power_1438.txt
1439,"[0.6017458105488412, 0.21384471477822944]",43,./unit1/mmWave_data/mmWave_power_1439.txt
1440,"[0.5935504914257194, 0.2185570622855106]",44,./unit1/mmWave_data/mmWave_power_1440.txt
1441,"[0.5853255204504262, 0.22345650144463755]",43,./unit1/mmWave_data/mmWave_power_1441.txt
1442,"[0.5770754594388925, 0.2283910195469521]",47,./unit1/mmWave_data/mmWave_power_1442.txt
1443,"[0.5687752183354295, 0.2331384471938446]",45,./unit1/mmWave_data/mmWave_power_1443.txt
1444,"[0.5604590108567602, 0.23787418159380264]",44,./unit1/mmWave_data/mmWave_power_1444.txt
1445,"[0.5521359606541946, 0.24273854051361624]",44,./unit1/mmWave_data/mmWave_power_1445.txt
1446,"[0.5437764158172165, 0.24756782068964617]",46,./unit1/mmWave_data/mmWave_power_1446.txt
1447,"[0.5353758145590675, 0.2522684755482047]",46,./unit1/mmWave_data/mmWave_power_1447.txt
1448,"[0.5269524041920917, 0.2570275959435218]",43,./unit1/mmWave_data/mmWave_power_1448.txt
1449,"[0.5184947801278412, 0.2618919549630374]",48,./unit1/mmWave_data/mmWave_power_1449.txt
1450,"[0.5100280324220049, 0.26667446225103136]",45,./unit1/mmWave_data/mmWave_power_1450.txt
1451,"[0.5015453183215139, 0.2713751170098879]",46,./unit1/mmWave_data/mmWave_power_1451.txt
1594,"[0.9943091229572717, 0.01213751175283382]",2,./unit1/mmWave_data/mmWave_power_1594.txt
1595,"[0.9895374537110968, 0.014803554805453558]",2,./unit1/mmWave_data/mmWave_power_1595.txt
1596,"[0.9847338517047852, 0.017329279792177313]",2,./unit1/mmWave_data/mmWave_power_1596.txt
1597,"[0.9798298895437875, 0.019890084220598583]",2,./unit1/mmWave_data/mmWave_power_1597.txt
1598,"[0.9748415336033099, 0.022415809207322338]",3,./unit1/mmWave_data/mmWave_power_1598.txt
1599,"[0.9697984357452483, 0.024906454652646605]",6,./unit1/mmWave_data/mmWave_power_1599.txt
1600,"[0.9647165624031534, 0.02760757724666583]",6,./unit1/mmWave_data/mmWave_power_1600.txt
1601,"[0.959634689022162, 0.030706267145696155]",7,./unit1/mmWave_data/mmWave_power_1601.txt
1602,"[0.9544798264598628, 0.03372310531320486]",11,./unit1/mmWave_data/mmWave_power_1602.txt
1603,"[0.9492770647427723, 0.036283910439539956]",11,./unit1/mmWave_data/mmWave_power_1603.txt
1604,"[0.9440332465850625, 0.038996726380195634]",11,./unit1/mmWave_data/mmWave_power_1604.txt
1605,"[0.9387164392168726, 0.04192001877163246]",10,./unit1/mmWave_data/mmWave_power_1605.txt
1606,"[0.9333334853815471, 0.04473807323678464]",13,./unit1/mmWave_data/mmWave_power_1606.txt
1607,"[0.9278547332269147, 0.04760289999176091]",14,./unit1/mmWave_data/mmWave_power_1607.txt
1608,"[0.9223121155228363, 0.050561272522809064]",14,./unit1/mmWave_data/mmWave_power_1608.txt
1609,"[0.9167238795622077, 0.05355472389734289]",16,./unit1/mmWave_data/mmWave_power_1609.txt
1610,"[0.911067216216754, 0.056431243998955626]",16,./unit1/mmWave_data/mmWave_power_1610.txt
1611,"[0.9053694964404053, 0.059050514761751265]",17,./unit1/mmWave_data/mmWave_power_1611.txt
1612,"[0.8995782592527151, 0.0618334890872921]",19,./unit1/mmWave_data/mmWave_power_1612.txt
1613,"[0.8936592909564086, 0.06503741820873274]",20,./unit1/mmWave_data/mmWave_power_1613.txt
1614,"[0.8876582098080361, 0.06876754005235783]",22,./unit1/mmWave_data/mmWave_power_1614.txt
1615,"[0.8816069485677345, 0.07228718414907609]",22,./unit1/mmWave_data/mmWave_power_1615.txt
1616,"[0.875464450843505, 0.07502338618479285]",22,./unit1/mmWave_data/mmWave_power_1616.txt
1617,"[0.869271773007898, 0.07807530379399906]",23,./unit1/mmWave_data/mmWave_power_1617.txt
1618,"[0.8630562860926366, 0.08173526665452714]",25,./unit1/mmWave_data/mmWave_power_1618.txt
1619,"[0.8567769335890327, 0.08524321800282081]",26,./unit1/mmWave_data/mmWave_power_1619.txt
1620,"[0.8504086255094665, 0.08854069230212148]",25,./unit1/mmWave_data/mmWave_power_1620.txt
1621,"[0.8439011817328362, 0.09193171237749405]",26,./unit1/mmWave_data/mmWave_power_1621.txt
1622,"[0.8373184678766569, 0.09534611794971583]",28,./unit1/mmWave_data/mmWave_power_1622.txt
1623,"[0.8306924166427205, 0.09923994395429796]",28,./unit1/mmWave_data/mmWave_power_1623.txt
1624,"[0.8239728480071667, 0.10319223559534063]",29,./unit1/mmWave_data/mmWave_power_1624.txt
1625,"[0.817166604693892, 0.10691066399262729]",29,./unit1/mmWave_data/mmWave_power_1625.txt
1626,"[0.8103056194824811, 0.11055893340681693]",29,./unit1/mmWave_data/mmWave_power_1626.txt
1627,"[0.8033419931889706, 0.11397333967695253]",31,./unit1/mmWave_data/mmWave_power_1627.txt
1628,"[0.7963122204477727, 0.11773854096227512]",32,./unit1/mmWave_data/mmWave_power_1628.txt
1629,"[0.7892254248810252, 0.12198316208174623]",34,./unit1/mmWave_data/mmWave_power_1629.txt
1630,"[0.7748305852178483, 0.13025023392505897]",33,./unit1/mmWave_data/mmWave_power_1630.txt
1631,"[0.7675407884143148, 0.13421421901244007]",34,./unit1/mmWave_data/mmWave_power_1631.txt
1632,"[0.7601916878967145, 0.13818989744645765]",34,./unit1/mmWave_data/mmWave_power_1632.txt
1633,"[0.7527718790863237, 0.14246959800762626]",37,./unit1/mmWave_data/mmWave_power_1633.txt
1634,"[0.7452608337628326, 0.14688961673439282]",37,./unit1/mmWave_data/mmWave_power_1634.txt
1635,"[0.7376813610642405, 0.15112254450722748]",38,./unit1/mmWave_data/mmWave_power_1635.txt
1636,"[0.730067674678098, 0.15554256323399404]",37,./unit1/mmWave_data/mmWave_power_1636.txt
1637,"[0.722371875420441, 0.16018475245609204]",58,./unit1/mmWave_data/mmWave_power_1637.txt
1638,"[0.714637300678751, 0.16458138429018174]",39,./unit1/mmWave_data/mmWave_power_1638.txt
1639,"[0.7069004450096473, 0.16894293738048777]",39,./unit1/mmWave_data/mmWave_power_1639.txt
1640,"[0.6990609482584438, 0.17347988807808926]",36,./unit1/mmWave_data/mmWave_power_1640.txt
1641,"[0.6911803950957934, 0.17785313381711793]",39,./unit1/mmWave_data/mmWave_power_1641.txt
1642,"[0.6833044037587982, 0.18233161818034505]",40,./unit1/mmWave_data/mmWave_power_1642.txt
1643,"[0.6754010414581486, 0.18704396638554002]",39,./unit1/mmWave_data/mmWave_power_1643.txt
1644,"[0.6675011005194473, 0.1914289055709071]",39,./unit1/mmWave_data/mmWave_power_1644.txt
1645,"[0.6596011596099184, 0.1958138447562742]",42,./unit1/mmWave_data/mmWave_power_1645.txt
1646,"[0.6438195250740322, 0.20477081418064225]",44,./unit1/mmWave_data/mmWave_power_1646.txt
1647,"[0.6280698232982829, 0.213248363072948]",41,./unit1/mmWave_data/mmWave_power_1647.txt
1648,"[0.6201938319515634, 0.21753975708045503]",43,./unit1/mmWave_data/mmWave_power_1648.txt
1649,"[0.6123315260915332, 0.22191300291918567]",33,./unit1/mmWave_data/mmWave_power_1649.txt
1650,"[0.6044943102580193, 0.22615762403865677]",38,./unit1/mmWave_data/mmWave_power_1650.txt
1651,"[0.5966753417368494, 0.23013330247267433]",44,./unit1/mmWave_data/mmWave_power_1651.txt
1652,"[0.5888540922785419, 0.2341908326382135]",42,./unit1/mmWave_data/mmWave_power_1652.txt
1653,"[0.5810488092343371, 0.23837698812122404]",42,./unit1/mmWave_data/mmWave_power_1653.txt
